Survey,State,6-Digit,County,Place,MSA/,PMSA,Ccity,Zip,Region,Division,Source,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units
Date,Code,ID,Code,Code,Cmsa,Code,Code,Code,Code,,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200001,26,711000,163,    ,2162,2160, ,48170      ,2,3,5,,Plymouth township,13,13,2199657,0,0,0,0,0,0,0,0,0
200001,26,712500,139,    ,3000,9999, ,493411064  ,2,3,1,,Polkton township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,713000,125,2200,2162,2160,1,48342      ,2,3,5,,Pontiac,7,7,478632,0,0,0,0,0,0,1,5,239789
200001,26,715000,147,2220,2162,2160,1,480604007  ,2,3,1,,Port Huron,1,1,55000,0,0,0,0,0,0,0,0,0
200001,26,715500,147,    ,2162,2160, ,48060      ,2,3,5,,Port Huron township,3,3,239117,0,0,0,0,0,0,0,0,0
200001,26,716500,139,    ,3000,9999, ,49460      ,2,3,1,,Port Sheldon township,1,1,200000,0,0,0,0,0,0,0,0,0
200001,26,717000,077,2206,3720,9999, ,490025194  ,2,3,1,,Portage,12,12,2014140,0,0,0,0,0,0,0,0,0
200001,26,725500,141,    ,9999,9999, ,49779      ,2,3,1,,Presque Isle County,2,2,70000,0,0,0,0,0,0,0,0,0
200001,26,730000,091,    ,2162,0440, ,49221      ,2,3,5,,Raisin township,3,3,318763,0,0,0,0,0,0,0,0,0
200001,26,730500,115,    ,2162,2160, ,48161      ,2,3,5,,Raisinville township,1,1,91228,0,0,0,0,0,0,0,0,0
200001,26,732000,121,    ,3000,9999, ,49451      ,2,3,5,,Ravenna township,1,1,80643,0,0,0,0,0,0,0,0,0
200001,26,732500,121,2275,3000,9999, ,49451      ,2,3,5,,Ravenna village,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,733000,099,    ,2162,2160, ,48096      ,2,3,1,,Ray township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,735500,163,    ,2162,2160, ,48239      ,2,3,1,,Redford township,3,3,194524,0,0,0,0,0,0,0,0,0
200001,26,740000,049,    ,2162,2640, ,48423      ,2,3,1,,Richfield township,2,2,231480,0,0,0,0,0,0,0,0,0
200001,26,740500,143,    ,9999,9999, ,48656      ,2,3,5,,Richfield township,1,1,60744,0,0,0,0,0,0,0,0,0
200001,26,744000,099,2305,2162,2160, ,48062      ,2,3,1,,Richmond,2,2,156000,0,0,0,0,0,0,0,0,0
200001,26,744500,099,    ,2162,2160, ,48062      ,2,3,5,,Richmond township,2,2,249800,0,0,0,0,0,0,0,0,0
200001,26,746000,091,    ,2162,0440, ,49229      ,2,3,5,,Ridgeway township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,746500,091,    ,2162,0440, ,49276      ,2,3,5,,Riga township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,747500,147,    ,2162,2160, ,48041      ,2,3,1,,Riley township,1,1,75000,0,0,0,0,0,0,0,0,0
200001,26,748000,163,2310,2162,2160, ,48218      ,2,3,1,,River Rouge,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,749500,163,2315,2162,2160, ,48192      ,2,3,1,,Riverview,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,750500,139,    ,3000,9999, ,49417      ,2,3,1,,Robinson township,2,2,523400,0,0,0,0,0,0,0,0,0
200001,26,751000,125,2320,2162,2160, ,48307      ,2,3,1,,Rochester,7,7,1134655,0,0,0,0,0,0,0,0,0
200001,26,751500,125,2323,2162,2160, ,48309      ,2,3,1,,Rochester Hills,10,10,1816000,0,0,0,0,0,0,0,0,0
200001,26,752500,081,2325,3000,9999, ,49323      ,2,3,5,,Rockford,2,2,178152,0,0,0,0,0,0,0,0,0
200001,26,753500,163,2330,2162,2160, ,48173      ,2,3,5,,Rockwood,3,3,474328,0,0,0,0,0,0,0,0,0
200001,26,755000,073,    ,9999,9999, ,48858      ,2,3,1,,Rolland township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,755500,091,    ,2162,0440, ,49253      ,2,3,1,,Rollin township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,756000,091,    ,2162,0440, ,49265      ,2,3,1,,Rome township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,756500,099,2340,2162,2160, ,48065      ,2,3,5,,Romeo village,1,1,103728,0,0,0,0,0,0,0,0,0
200001,26,757000,163,2342,2162,2160, ,48174      ,2,3,1,,Romulus,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,758000,121,2345,3000,9999, ,49441      ,2,3,5,,Roosevelt Park,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,758500,143,    ,9999,9999, ,48629      ,2,3,1,,Roscommon County Part Unincorporated Area,1,1,72000,0,0,0,0,0,0,0,0,0
200001,26,761000,125,    ,2162,2160, ,48442      ,2,3,1,,Rose township,1,1,300000,0,0,0,0,0,0,0,0,0
200001,26,762500,099,2360,2162,2160, ,48066      ,2,3,5,,Roseville,3,3,167245,0,0,0,0,0,0,0,0,0
200001,26,764500,125,2365,2162,2160, ,48068      ,2,3,1,,Royal Oak,1,1,250000,0,0,0,0,0,0,0,0,0
200001,26,765000,125,    ,2162,2160, ,48220      ,2,3,1,,Royal Oak township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,769000,145,2370,6960,9999,1,48601      ,2,3,5,,Saginaw,1,1,61394,0,0,0,0,0,0,0,0,0
200001,26,770000,145,    ,6960,9999, ,48603      ,2,3,1,,Saginaw charter township,6,6,957150,0,0,0,0,0,0,0,0,0
200001,26,771000,005,    ,3000,9999, ,49348      ,2,3,5,,Salem township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,771500,161,    ,2162,0440, ,48175      ,2,3,1,,Salem township,4,4,795000,0,0,0,0,0,0,0,0,0
200001,26,772000,161,2410,2162,0440, ,48176      ,2,3,1,,Saline,1,1,170000,0,0,0,0,0,0,0,0,0
200001,26,776000,111,2422,6960,9999, ,48657      ,2,3,5,,Sanford village,1,1,115000,0,0,0,0,0,0,0,0,0
200001,26,776500,151,    ,9999,9999, ,48471      ,2,3,5,,Sanilac County Unincorporated Area,7,7,474678,0,0,0,0,0,0,0,0,0
200001,26,779000,005,    ,3000,9999, ,49453      ,2,3,1,,Saugatuck township,5,5,810000,0,0,0,0,0,0,0,0,0
200001,26,780000,153,    ,9999,9999, ,49854      ,2,3,1,,Schoolcraft County,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,786500,091,    ,2162,0440, ,49256      ,2,3,5,,Seneca township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,788500,099,    ,2162,2160, ,48316      ,2,3,1,,Shelby charter township,31,31,5662073,0,0,0,0,0,0,0,0,0
200001,26,795500,073,    ,9999,9999, ,48858      ,2,3,1,,Sherman township,1,1,75000,0,0,0,0,0,0,0,0,0
200001,26,799500,155,    ,9999,9999, ,48817      ,2,3,5,,Shiawassee County Part Unincorporated Area,5,5,567794,0,0,0,0,0,0,0,0,0
200001,26,804500,081,    ,3000,9999, ,49319      ,2,3,1,,Solon township,12,12,960000,0,0,0,0,0,0,0,0,0
200001,26,809500,125,2505,2162,2160, ,48178      ,2,3,1,,South Lyon,7,7,709000,0,0,0,0,0,0,0,0,0
200001,26,810500,115,2520,2162,2160, ,48179      ,2,3,1,,South Rockwood village,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,811000,125,2490,2162,2160, ,48037      ,2,3,5,,Southfield,5,5,557722,0,0,0,0,0,0,1,10,563996
200001,26,812000,163,2495,2162,2160, ,48195      ,2,3,4,,Southgate,8,8,1051725,0,0,0,0,0,0,2,40,2011680
200001,26,813000,081,    ,3000,9999, ,49345      ,2,3,1,,Sparta township,1,1,70000,0,0,0,0,0,0,0,0,0
200001,26,813500,081,2530,3000,9999, ,49345      ,2,3,1,,Sparta village,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,815000,081,    ,3000,9999, ,49341      ,2,3,1,,Spencer township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,816000,139,    ,3000,9999, ,49456      ,2,3,1,,Spring Lake township,1,1,224000,0,0,0,0,0,0,0,0,0
200001,26,816500,139,2545,3000,9999, ,49456      ,2,3,5,,Spring Lake village,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,818500,125,    ,2162,2160, ,48019      ,2,3,1,,Springfield township,5,5,1145000,0,0,0,0,0,0,0,0,0
200001,26,822500,147,2380,2162,2160, ,48079      ,2,3,1,,St. Clair,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,823500,099,2385,2162,2160, ,48081      ,2,3,1,,St. Clair Shores,5,5,520000,0,0,0,0,0,0,0,0,0
200001,26,824000,147,    ,2162,2160, ,48079      ,2,3,1,,St. Clair township,1,1,175000,0,0,0,0,0,0,0,0,0
200001,26,826000,037,2395,4040,9999, ,48879      ,2,3,1,,St. Johns,1,1,172000,1,2,232000,0,0,0,0,0,0
200001,26,831500,061,    ,9999,9999, ,49931      ,2,3,1,,Stanton township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,834000,099,2583,2162,2160, ,483118009  ,2,3,1,,Sterling Heights,12,12,1198399,0,0,0,0,0,0,0,0,0
200001,26,837000,149,2600,9999,9999, ,49091      ,2,3,5,,Sturgis,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,839500,115,    ,2162,2160, ,49270      ,2,3,1,,Summerfield township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,840000,075,    ,3520,9999, ,49203      ,2,3,1,,Summit township,1,1,289800,0,0,0,0,0,0,0,0,0
200001,26,841500,163,    ,2162,2160, ,48111      ,2,3,1,,Sumpter township,3,3,492550,0,0,0,0,0,0,0,0,0
200001,26,843500,161,    ,2162,0440, ,48197      ,2,3,1,,Superior township,2,2,535229,0,0,0,0,0,0,0,0,0
200001,26,846000,049,2620,2162,2640, ,48473      ,2,3,5,,Swartz Creek,1,1,78608,0,0,0,0,0,0,0,0,0
200001,26,847000,125,2625,2162,2160, ,48053      ,2,3,1,,Sylvan Lake,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,848500,139,    ,3000,9999, ,49544      ,2,3,1,,Tallmadge township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,850000,163,2633,2162,2160, ,48180      ,2,3,5,,Taylor,6,6,434936,0,0,0,0,0,0,0,0,0
200001,26,851000,091,2635,2162,0440, ,49286      ,2,3,1,,Tecumseh,1,1,100000,0,0,0,0,0,0,0,0,0
200001,26,851500,091,    ,2162,0440, ,49287      ,2,3,1,,Tecumseh township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,853000,077,    ,3720,9999, ,49009      ,2,3,1,,Texas township,7,7,1443966,0,0,0,0,0,0,0,0,0
200001,26,853500,049,    ,2162,2640, ,48420      ,2,3,1,,Thetford township,3,3,333000,0,0,0,0,0,0,0,0,0
200001,26,854000,145,    ,6960,9999, ,48609      ,2,3,1,,Thomas township,3,3,442539,0,0,0,0,0,0,0,0,0
200001,26,861500,163,2670,2162,2160, ,48183      ,2,3,5,,Trenton,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,862500,005,    ,3000,9999, ,49010      ,2,3,5,,Trowbridge township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,863000,125,2675,2162,2160, ,48084      ,2,3,1,,Troy,18,18,3035636,0,0,0,0,0,0,0,0,0
200001,26,866000,157,    ,9999,9999, ,48723      ,2,3,1,,Tuscola County Part Unincorporated Area,6,6,600658,0,0,0,0,0,0,0,0,0
200001,26,868000,081,    ,3000,9999, ,493309411  ,2,3,1,,Tyrone township,2,2,240000,0,0,0,0,0,0,0,0,0
200001,26,872000,073,    ,9999,9999, ,48858      ,2,3,1,,Union township,5,5,166431,1,2,134000,0,0,0,0,0,0
200001,26,873000,099,2720,2162,2160, ,48317      ,2,3,1,,Utica,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,874500,163,    ,2162,2160, ,48111      ,2,3,5,,Van Buren township,6,6,784579,0,0,0,0,0,0,1,5,205014
200001,26,877500,081,    ,3000,9999, ,49301      ,2,3,1,,Vergennes township,8,8,813000,0,0,0,0,0,0,0,0,0
200001,26,880000,155,2750,9999,9999, ,48502      ,2,3,5,,Vernon village,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,883000,049,    ,2162,2640, ,48420      ,2,3,1,,Vienna township,4,4,650000,0,0,0,0,0,0,0,0,0
200001,26,886500,147,    ,2162,2160, ,48027      ,2,3,5,,Wales township,2,2,157008,0,0,0,0,0,0,0,0,0
200001,26,887000,081,2773,3000,9999, ,49504      ,2,3,1,,Walker,13,13,1751660,0,0,0,0,0,0,2,54,1368000
200001,26,888500,125,2785,2162,2160, ,48390      ,2,3,1,,Walled Lake,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,890000,099,2790,2162,2160, ,48093      ,2,3,1,,Warren,6,6,335000,0,0,0,0,0,0,0,0,0
200001,26,891500,099,    ,2162,2160, ,480944067  ,2,3,1,,Washington township,22,22,4260950,0,0,0,0,0,0,0,0,0
200001,26,892500,161,    ,2162,0440, ,48107      ,2,3,5,,Washtenaw County Part Unincorporated Area,36,36,5897024,0,0,0,0,0,0,1,10,375000
200001,26,893000,125,    ,2162,2160, ,48329      ,2,3,1,,Waterford township,27,27,2674081,0,0,0,0,0,0,0,0,0
200001,26,894500,037,    ,4040,9999, ,48837      ,2,3,1,,Watertown township,3,3,531000,0,0,0,0,0,0,0,0,0
200001,26,896500,021,    ,0870,9999, ,49098      ,2,3,1,,Watervliet township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,899500,005,2805,3000,9999, ,49323      ,2,3,5,,Wayland,1,1,74888,0,0,0,0,0,0,0,0,0
200001,26,900000,005,    ,3000,9999, ,49323      ,2,3,5,,Wayland township,1,1,83985,0,0,0,0,0,0,0,0,0
200001,26,900500,163,2810,2162,2160, ,48184      ,2,3,1,,Wayne,5,5,442526,0,0,0,0,0,0,0,0,0
200001,26,907000,125,    ,2162,2160, ,48325      ,2,3,1,,West Bloomfield township,19,19,4281000,0,0,0,0,0,0,0,0,0
200001,26,910500,163,2827,2162,2160, ,48185      ,2,3,1,,Westland,9,9,787460,0,0,0,0,0,0,0,0,0
200001,26,912000,165,    ,9999,9999, ,49601      ,2,3,1,,Wexford County Unincorporated Area,2,2,260000,0,0,0,0,0,0,0,0,0
200001,26,916000,121,    ,3000,9999, ,49437      ,2,3,5,,White Lake Area,2,2,173427,0,0,0,0,0,0,0,0,0
200001,26,916500,125,    ,2162,2160, ,48383      ,2,3,1,,White Lake township,15,15,2507630,0,0,0,0,0,0,0,0,0
200001,26,918500,121,    ,3000,9999, ,49437      ,2,3,1,,White River township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,919500,115,    ,2162,2160, ,48182      ,2,3,5,,Whiteford township,2,2,167764,0,0,0,0,0,0,0,0,0
200001,26,929500,125,2880,2162,2160, ,48393      ,2,3,1,,Wixom,9,9,1069389,0,0,0,0,0,0,0,0,0
200001,26,930000,125,2895,2162,2160, ,483901404  ,2,3,1,,Wolverine Lake village,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,931500,163,2902,2162,2160, ,48183      ,2,3,1,,Woodhaven,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,933500,091,    ,2162,0440, ,49265      ,2,3,5,,Woodstock township,1,1,70074,0,0,0,0,0,0,0,0,0
200001,26,935000,139,    ,3000,9999, ,493411064  ,2,3,1,,Wright township,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,935500,163,2920,2162,2160, ,48192      ,2,3,1,,Wyandotte,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,936000,081,2925,3000,9999, ,49509      ,2,3,1,,Wyoming,9,9,724000,0,0,0,0,0,0,0,0,0
200001,26,936500,147,2930,2162,2160, ,48097      ,2,3,5,,Yale,1,1,91500,0,0,0,0,0,0,0,0,0
200001,26,938000,161,    ,2162,0440, ,48160      ,2,3,1,,York township,6,6,1516500,0,0,0,0,0,0,0,0,0
200001,26,938500,161,2935,2162,0440, ,48197      ,2,3,5,,Ypsilanti,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,939000,161,    ,2162,0440, ,48197      ,2,3,1,,Ypsilanti township,21,21,1603620,0,0,0,0,0,0,0,0,0
200001,26,939500,139,2940,3000,9999, ,49464      ,2,3,1,,Zeeland,0,0,0,0,0,0,0,0,0,0,0,0
200001,26,940000,139,    ,3000,9999, ,49464      ,2,3,1,,Zeeland township,5,5,465600,0,0,0,0,0,0,0,0,0
200001,26,941000,145,    ,6960,9999, ,48604      ,2,3,1,,Zilwaukee township,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,003700,163,0020,5120,9999, ,55001      ,2,4,1,,Afton,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,005200,001,    ,9999,9999, ,56431      ,2,4,5,,Aitkin County Unincorporated Area,8,8,768256,0,0,0,0,0,0,0,0,0
200001,27,008200,145,    ,6980,9999, ,56307      ,2,4,5,,Albany township,1,1,59630,0,0,0,0,0,0,0,0,0
200001,27,009700,171,0050,5120,9999, ,55301      ,2,4,1,,Albertville,6,6,708460,0,0,0,0,0,0,1,5,507000
200001,27,014200,063,0070,9999,9999, ,56111      ,2,4,5,,Alpha,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,018400,003,0088,5120,9999, ,55304      ,2,4,1,,Andover,13,13,1270000,0,0,0,0,0,0,0,0,0
200001,27,020500,171,0090,5120,9999, ,553020136  ,2,4,1,,Annandale,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,020800,003,0095,5120,9999, ,55303      ,2,4,1,,Anoka,1,1,80000,0,0,0,0,0,0,0,0,0
200001,27,022300,037,0102,5120,9999, ,55124      ,2,4,1,,Apple Valley,10,10,1459000,0,0,0,0,0,0,0,0,0
200001,27,024400,123,0110,5120,9999, ,55112      ,2,4,5,,Arden Hills,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,034000,099,0150,9999,9999, ,55912      ,2,4,1,,Austin,2,2,344000,0,0,0,0,0,0,0,0,0
200001,27,035800,137,0165,2240,9999, ,55706      ,2,4,1,,Babbitt,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,046900,035,0225,9999,9999, ,56425      ,2,4,5,,Baxter,2,2,194391,0,0,0,0,0,0,0,0,0
200001,27,047800,163,0230,5120,9999, ,55003      ,2,4,5,,Bayport,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,048100,163,    ,5120,9999, ,55082      ,2,4,5,,Baytown township,2,2,603549,0,0,0,0,0,0,0,0,0
200001,27,052900,141,0250,5120,9999, ,55308      ,2,4,1,,Becker,1,1,90000,0,0,0,0,0,0,0,0,0
200001,27,053200,005,    ,9999,9999, ,565020787  ,2,4,1,,Becker County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,058900,119,0280,2985,9999, ,56517      ,2,4,5,,Beltrami,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,062200,009,    ,6980,9999, ,56329      ,2,4,1,,Benton County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,064900,003,0315,5120,9999, ,55005      ,2,4,1,,Bethel,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,066100,141,0335,5120,9999, ,55309      ,2,4,1,,Big Lake,13,13,1293000,0,0,0,0,0,0,0,0,0
200001,27,068200,061,0330,9999,9999, ,56628      ,2,4,5,,Bigfork,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,070600,163,0345,5120,9999, ,55110      ,2,4,1,,Birchwood Village,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,074200,003,0370,5120,9999, ,55434      ,2,4,1,,Blaine,11,11,1561018,0,0,0,0,0,0,0,0,0
200001,27,077800,053,0385,5120,9999, ,55431      ,2,4,4,,Bloomington,1,1,131466,0,0,0,0,0,0,0,0,0
200001,27,082600,061,0410,9999,9999, ,55709      ,2,4,1,,Bovey,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,085900,059,0430,5120,9999, ,55006      ,2,4,5,,Braham,0,0,0,0,0,0,0,0,0,1,5,256944
200001,27,088900,167,0445,9999,9999, ,56520      ,2,4,1,,Breckenridge,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,093700,053,0460,5120,9999, ,55430      ,2,4,1,,Brooklyn Center,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,094000,053,0465,5120,9999, ,55443      ,2,4,1,,Brooklyn Park,13,13,1461973,0,0,0,0,0,0,0,0,0
200001,27,100600,171,0525,5120,9999, ,55313      ,2,4,1,,Buffalo,2,2,278760,0,0,0,0,0,0,0,0,0
200001,27,104500,003,    ,5120,9999, ,55303____  ,2,4,1,,Burns township,1,1,117400,0,0,0,0,0,0,0,0,0
200001,27,105100,037,0537,5120,9999, ,55337      ,2,4,1,,Burnsville,14,14,1939185,0,0,0,0,0,0,0,0,0
200001,27,105700,153,0540,9999,9999, ,56318      ,2,4,1,,Burtrum,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,106000,111,    ,9999,9999, ,56537      ,2,4,1,,Buse township,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,111100,059,0570,5120,9999, ,55008      ,2,4,1,,Cambridge,2,2,174000,0,0,0,0,0,0,0,0,0
200001,27,117700,041,0595,9999,9999, ,56319      ,2,4,1,,Carlos,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,118900,017,    ,9999,9999, ,55718      ,2,4,1,,Carlton County Part Unincorporated Area,1,1,113000,0,0,0,0,0,0,0,0,0
200001,27,120400,019,0601,5120,9999, ,553860445  ,2,4,1,,Carver,3,3,523000,0,0,0,0,0,0,0,0,0
200001,27,120700,019,    ,5120,9999, ,55318      ,2,4,1,,Carver County Unincorporated Area,1,1,181000,0,0,0,0,0,0,0,0,0
200001,27,122200,037,    ,5120,9999, ,55024      ,2,4,1,,Castle Rock township,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,124600,025,0615,5120,9999, ,55012      ,2,4,1,,Center City,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,125500,003,0620,5120,9999, ,55038      ,2,4,1,,Centerville,2,2,337000,0,0,0,0,0,0,0,0,0
200001,27,127000,053,0630,5120,9999, ,55316      ,2,4,1,,Champlin,7,7,1105308,1,2,261264,0,0,0,0,0,0
200001,27,127900,019,0640,5120,9999, ,55317      ,2,4,1,,Chanhassen,17,17,3322000,0,0,0,0,0,0,0,0,0
200001,27,128800,019,0645,5120,9999, ,55318      ,2,4,1,,Chaska,4,4,768110,0,0,0,0,0,0,2,15,1690340
200001,27,133300,025,0660,5120,9999, ,55013      ,2,4,4,,Chisago City,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,133600,025,    ,5120,9999, ,550129663  ,2,4,1,,Chisago County Part Unincorporated Area,12,12,1189084,0,0,0,0,0,0,0,0,0
200001,27,135100,003,0675,5120,9999, ,55014      ,2,4,1,,Circle Pines,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,137200,173,0695,9999,9999, ,562230278  ,2,4,5,,Clarkfield,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,138700,141,0710,5120,9999, ,553190298  ,2,4,5,,Clear Lake,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,139600,171,0715,5120,9999, ,55320      ,2,4,1,,Clearwater,2,2,183000,0,0,0,0,0,0,0,0,0
200001,27,146800,037,0755,5120,9999, ,55068      ,2,4,1,,Coates,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,147400,171,0770,5120,9999, ,55321      ,2,4,1,,Cokato,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,149800,019,0785,5120,9999, ,55322      ,2,4,5,,Cologne,1,1,100423,0,0,0,0,0,0,0,0,0
200001,27,150100,003,0790,5120,9999, ,55421      ,2,4,1,,Columbia Heights,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,150700,003,    ,5120,9999, ,55025      ,2,4,1,,Columbus township,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,152500,111,    ,9999,9999, ,56482      ,2,4,5,,Compton township,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,154600,031,    ,9999,9999, ,55604      ,2,4,5,,Cook County Unincorporated Area,3,3,217405,0,0,0,0,0,0,0,0,0
200001,27,155200,003,0820,5120,9999, ,55433      ,2,4,1,,Coon Rapids,3,3,405000,0,0,0,0,0,0,0,0,0
200001,27,155800,053,0825,5120,9999, ,55340      ,2,4,1,,Corcoran,1,1,210000,0,0,0,0,0,0,0,0,0
200001,27,159100,163,0837,5120,9999, ,55016      ,2,4,1,,Cottage Grove,6,6,787176,0,0,0,0,0,0,1,8,608912
200001,27,165700,035,    ,9999,9999, ,56401      ,2,4,1,,Crow Wing County Unincorporated Area,8,8,813800,0,0,0,0,0,0,0,0,0
200001,27,166600,053,0870,5120,9999, ,55422      ,2,4,5,,Crystal,1,1,122000,0,0,0,0,0,0,0,0,0
200001,27,168100,101,0875,9999,9999, ,561230169  ,2,4,1,,Currie,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,172300,115,    ,9999,9999, ,55072      ,2,4,5,,Danforth township,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,175300,093,0920,9999,9999, ,553250391  ,2,4,1,,Dassel,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,176500,053,0930,5120,9999, ,55327      ,2,4,1,,Dayton,1,1,245000,0,0,0,0,0,0,0,0,0
200001,27,178300,053,0935,5120,9999, ,55331      ,2,4,1,,Deephaven,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,182500,171,0960,5120,9999, ,55328      ,2,4,1,,Delano,1,1,125000,0,0,0,0,0,0,0,0,0
200001,27,184600,163,0975,5120,9999, ,55090      ,2,4,1,,Dellwood,1,1,327000,0,0,0,0,0,0,0,0,0
200001,27,185200,115,0980,9999,9999, ,55783      ,2,4,5,,Denham,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,185500,163,    ,5120,9999, ,55420      ,2,4,1,,Denmark township,1,1,419544,0,0,0,0,0,0,0,0,0
200001,27,193300,041,    ,9999,9999, ,56308      ,2,4,1,,Douglas County Unincorporated Area,2,2,242640,0,0,0,0,0,0,0,0,0
200001,27,193600,037,    ,5120,9999, ,55031      ,2,4,1,,Douglas township,1,1,125000,0,0,0,0,0,0,0,0,0
200001,27,193900,109,1030,6820,9999, ,55929      ,2,4,1,,Dover,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,194200,109,    ,6820,9999, ,559030339  ,2,4,1,,Dover township,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,196900,137,1040,2240,9999,1,55802      ,2,4,5,,Duluth,4,4,410135,0,0,0,1,3,235294,0,0,0
200001,27,199600,037,1063,5120,9999, ,55122      ,2,4,4,,Eagan,9,9,1183190,0,0,0,0,0,0,0,0,0
200001,27,202000,003,1072,5120,9999, ,55011      ,2,4,1,,East Bethel,3,3,406613,0,0,0,0,0,0,0,0,0
200001,27,202900,021,1080,9999,9999, ,564011598  ,2,4,5,,East Gull Lake,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,206800,053,1094,5120,9999, ,55344      ,2,4,1,,Eden Prairie,28,28,4796000,0,0,0,0,0,0,0,0,0
200001,27,208900,053,1105,5120,9999, ,55424      ,2,4,1,,Edina,1,1,800000,0,0,0,0,0,0,0,0,0
200001,27,211300,055,1115,3870,9999, ,55931      ,2,4,5,,Eitzen,0,0,0,0,0,0,0,0,0,0,0,0
200001,27,214600,141,1145,5120,9999, ,55330      ,2,4,1,,Elk River,41,41,4936956,0,0,0,0,0,0,0,0,0
200001,27,219400,109,    ,6820,9999, ,55903      ,2,4,1,,Elmira township,1,1,121000,0,0,0,0,0,0,0,0,0
200001,27,224200,037,    ,5120,9999, ,55024      ,2,4,1,,Empire township,0,0,0,0,0,0,0,0,0,0,0,0
