"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"Bucks","PA","Philadelphia","42","017",54,197000,198900,211900,209900,207400,199900,199900,199900,199900,199000,197000,199900,199900,189900,189900,182400,185000,184900,188775,189900,190000,199900,199900,199500,190000,187000,189900,193900,192900,189900,191200,194900,194500,197000,189900,189900,189900,184900,199900,197900,194000,184750,195950,193777,184900,189000,204900,188997.5,184400,184900,209950,2e+05,199000,195000,205900,209450,195000,199950,204500,2e+05,199450,220450,227400,205000,199900,199900,203399.5,196500,218000,202450,2e+05,205000,204900,204900,195000,202500,206450,199999,205000,204900,204900,204950,215000,222450,216950,208250,215400,210000,210000,210000,205000,210000,207500,199900,187000,183900,193950,207250,210750
"Lee","FL","Fort Myers","12","071",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164819,162000,160990,159000,165000,154950,160000,159900,159949.5,169000,169000,173400,169900,164900,169900,170000,170000,175000,179900,175000,179900,184900,189949,189900,195500,2e+05,199000,2e+05,212998,199900,199900,199000,209900,225000,240000,229900,239000,225000,221800,220000,224950,225000,230000
"Polk","FL","Lakeland","12","105",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182500,159940,158900,165000,155000,152650,157650,162995,162995,162070,162150,160950,162990
"Delaware","PA","Philadelphia","42","045",57,169900,165000,169900,169900,171694,166200,169900,179825,179900,179450,175000,175000,175000,177500,174999,169950,174924.5,172900,168700,166500,164850,150000,154850,154850,150000,165000,154850,155000,150000,147200,144900,139900,137450,144900,139900,147400,149900,149900,149900,150000,168500,162400,152000,166250,172400,172450,179000,159450,169950,194850,190950,209900,184900,192000,179900,179900,169900,169000,174400,171900,160000,160000,179000,174175,167000,165000,165000,169675,169450,170000,169450,165000,169900,184450,194500,162500,165000,162450,165000,169900,149900,159950,165000,159000,175000,165000,173900,159000,169900,169900,169900,169900,166500,171450,165000,164950,154500,165000,165000
"Bristol","MA","Providence","25","005",58,211825,217000,209900,209900,209900,209900,209900,209900,202450,199900,199899,198500,198000,199900,189900,187900,189900,187500,188750,184999.5,189900,187950,184100,179900,179900,179900,179900,179900,179900,180000,184500,179900,179000,179900,179500,169900,169900,169900,175000,176700,184900,189900,189000,197500,199000,199000,199000,202450,199900,215000,209900,212250,219900,224900,225900,219900,223900,219900,229000,219400,219000,210000,214900,209900,229000,219900,224900,219900,219900,224900,228450,220000,219900,214900,214900,224900,224900,229400,227900,228450,227900,229800,224900,224450,219900,224900,225000,224950,229900,239900,239900,239900,244950,249900,252900,249900,249900,259000,269450
"Johnson","KS","Kansas City","20","091",59,158900,150000,149500,150000,155000,159900,159900,149900,155000,158950,159925,150000,150000,155000,158000,158000,159500,158400,154950,150000,150000,150000,147500,149000,149900,150000,149700,140000,140475,139900,134975,141500,132700,129950,129950,129700,129950,129700,129000,129950,135000,129000,129000,129975,135000,135000,135000,139250,134975,135500,149975,159950,151500,154500,159950,149995,149900,159000,159950,147250,149900,155000,159900,161000,159000,159925,162500,150000,151000,154900,159900,159900,170000,164500,165000,177750,174700,169000,165000,170000,171500,175000,179900,170000,171750,169900,177475,185000,185000,202450,209500,192475,187950,195000,184000,189950,196225,2e+05,212250
"Brevard","FL","Melbourne","12","009",60,175900,172445,175000,169900,169000,163750,149999,159000,159000,170949.5,175900,169000,144950,144750,149900,150000,154995,150000,159500,159000,149900,149950,149900,149900,150000,154950,155000,159000,155000,150000,150000,146900,145950,157500,165000,169675,169450,169675,164450,168450,169900,169900,169900,165495,159000,169900,180000,154950,170495,164900,159949.5,165000,175000,181450,197400,189900,185000,188250,191890,181890,191890,189900,199500,199900,199700,184990,189900,181450,199900,199900,214900,230000,230000,219450,199900,209000,235000,229950,249475,253900,249000,239900,237200,239000,239982,242750,243500,254450,256950,259900,256992.5,269900,275000,266950,259900,259900,261750,271500,270000
"Summit","OH","Akron","39","153",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83500,80000,80000,84850,79900,79000,75000,74700,72500,72500,69900,72250,74000,74900,75900,79900,79950,83500,89900,84900,83500,79900,76949.5,72950,72900,79900,79900,79900,79900,84900,76950,72500,74650,79900,79900,79900,79000,79900,79900,80000,80000,79900,80000,84950,82400,84400,86000,89900
"Union","NJ","New York","34","039",62,240000,249000,244500,240000,239450,229000,229000,225000,225000,229500,220000,223250,220000,220000,220000,212000,206000,2e+05,205000,210000,209000,213450,2e+05,212000,215000,209000,205000,219000,199900,199900,202500,199000,202800,209450,199999.5,199900,199000,199000,199000,199900,219000,219900,225000,224950,225000,225000,228500,225000,224900,221000,225000,246750,249000,249000,249900,249000,250000,249000,235000,240000,249000,249000,232950,229000,235000,244950,246000,239000,249900,249900,249000,246750,249000,239500,249950,250000,262425,250000,259900,265000,264950,255050,259900,260000,269000,278216,269000,275000,279500,285000,289000,294450,299900,3e+05,299900,299900,299000,299900,3e+05
"Jefferson","CO","Denver","08","059",63,282400,275000,270000,277450,279900,285000,280000,275000,266750,266750,264900,255000,249450,245000,239900,242000,245000,249900,239900,260000,264500,260000,245000,264000,250000,247475,252500,259997.5,269450,275000,279950,275000,275000,269500,270000,275000,259000,260470,269872.5,269950,289000,285000,289000,287000,275000,287450,260725,269000,269000,299900,277497.5,289900,3e+05,299000,302250,295000,324925,328000,329900,352900,335000,339500,349950,350000,335000,357500,379000,385991.5,404450,379000,392000,387450,378950,399985,420000,420000,449900,449900,495000,475000,450000,450000,448700,450001,443750,440000,399900,414900,399950,448000,450000,449900,454750,440000,444950,462450,439900,445000,455000
"Lancaster","PA","Lancaster","42","071",64,135900,139250,139900,134950,134900,134900,134900,134900,134900,134900,134900,129900,129900,129650,129250,128000,129500,129550,129500,128900,129700,125900,125900,127250,124900,125000,129900,132900,128750,129900,129900,129900,129900,129900,129900,133975,135950,141200,139900,139900,129900,132900,129900,129900,129900,134900,129997.5,127450,128450,129500,129900,129900,125000,129900,129900,129900,129900,129900,129900,134800,132000,134900,135238.5,136250,132450,129900,129000,129000,124900,122000,122400,121800,126900,137500,144900,139900,144950,146700,141900,144900,139900,139900,144900,144900,144900,134900,134900,139950,149900,149900,149900,147900,139900,142900,145900,147400,144900,144900,149900
"Utah","UT","Provo","49","049",65,199900,197000,199450,194900,194900,189900,185000,185000,184240,180000,184000,185000,180000,182950,184900,182450,184900,185000,182000,178950,175000,175000,178900,177900,172500,179400,178950,181950,189900,202950,202400,207000,199999,199900,199900,214000,204000,211850,204350,222000,214900,223000,220000,214900,209700,209900,199900,215000,219950,226450,224900,222000,222400,220000,244900,237500,244900,250850.5,215000,212990,229450,225000,229900,229900,229000,236150,225000,225900,225400,215000,239400,239750,239400,230000,230000,229700,235000,249600,242400,241650,267250,267250,241795,239900,240949.5,259450,305000,315000,324950,328900,297000,322500,319950,327450,322500,320000,347900,335000,344000
"Ramsey","MN","Minneapolis-St Paul","27","123",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189900,199900,199450,189900,182900,175000,169900,167200,175000,179950,184000,179000,179900,179900,175500,168450,179450,176950,194900,189000,189000,182450,195000,199000,196450,210000,210000,214900,227450,229900,2e+05,199900,209900,227450,209950,219900
