"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-03-31,"Essex","MA","Boston",74,1779,0,-0.00168350168350168,-0.0236004390779363,69615
2018-03-31,"Jefferson","KY","Louisville/Jefferson County",75,1055,0,-0.0056550424128181,0.00956937799043062,44301
2018-03-31,"Multnomah","OR","Portland",76,1539,-0.00837628865979381,-0.0184948979591837,-0.0121951219512195,49799
2018-03-31,"Suffolk","MA","Boston",77,2523,0.00238379022646007,0.00799041150619257,0.0210441116956698,166734
2018-03-31,"Oklahoma","OK","Oklahoma City",78,799,0.0050314465408805,0.00883838383838384,0.0012531328320802,7592
2018-03-31,"San Mateo","CA","San Francisco",79,3245,0.00402227722772277,0.0105886016817191,0.00995953937130408,40597
2018-03-31,"Snohomish","WA","Seattle",80,1713,0.00351493848857645,0.00824014125956445,0.0432399512789281,40077
2018-03-31,"Lake","IL","Chicago",81,1464,-0.00340367597004765,-0.0108108108108108,0.0152565880721221,35822
2018-03-31,"Dekalb","GA","Atlanta",82,1136,-0.00175746924428822,-0.00175746924428822,0.0460405156537753,13197
2018-03-31,"Cobb","GA","Atlanta",83,1311,0.00459770114942529,0.0107941403238242,0.0488,30421
2018-03-31,"San Joaquin","CA","Stockton",84,1237,0.0032441200324412,0.0164338537387017,0.0403700588730025,15851
2018-03-31,"Will","IL","Chicago",85,1478,0,0.00407608695652174,0.0271021542738013,15899
2018-03-31,"Jackson","MO","Kansas City",86,907,-0.00439077936333699,-0.00657174151150055,0.0179573512906846,28796
2018-03-31,"Norfolk","MA","Boston",87,2228,0.0049616599007668,-0.0017921146953405,0.0248390064397424,62024
2018-03-31,"Denton","TX","Dallas-Fort Worth",88,1541,0.00260247234873129,0.00587467362924282,-0.00258899676375404,8046
2018-03-31,"Bernalillo","NM","Albuquerque",89,1026,-0.00773694390715667,-0.00773694390715667,0.0158415841584158,6193
2018-03-31,"Jefferson","AL","Birmingham",90,908,-0.00547645125958379,-0.0183783783783784,0.00553709856035437,10585
2018-03-31,"Hudson","NJ","New York",91,2315,0.00346770697876029,0.00129757785467128,0.00259852750108272,81218
2018-03-31,"Monmouth","NJ","New York",92,2017,0.00548354935194417,0.0120421475163071,0.028032619775739,17828
2018-03-31,"Davidson","TN","Nashville",93,1422,-0.00280504908835905,-0.00767620376831821,-0.00767620376831821,49742
2018-03-31,"Providence","RI","Providence",94,1258,-0.00316957210776545,-0.0179547228727557,0.0219333874898457,55291
2018-03-31,"Bucks","PA","Philadelphia",95,1685,0.00178359096313912,0.0011883541295306,0.0126201923076923,43976
2018-03-31,"El Paso","CO","Colorado Springs",96,1205,0.00333055786844296,0.0109060402684564,0.0711111111111111,14732
2018-03-31,"Baltimore City","MD","Baltimore",97,1265,-0.00315208825847124,-0.01171875,-0.0140296180826189,24195
2018-03-31,"Lee","FL","Fort Myers",98,1597,0.00251098556183302,0.00377121307353866,-0.0226438188494492,112408
2018-03-31,"Tulsa","OK","Tulsa",99,840,-0.00355871886120996,-0.00709219858156028,-0.00591715976331361,12512
2018-03-31,"Kent","MI","Grand Rapids",100,1476,0.00135685210312076,0.0172294968986906,0.0797366495976591,31439
2018-03-31,"Polk","FL","Lakeland",101,917,0.00328227571115974,0.00991189427312775,0.0188888888888889,15614
2018-03-31,"District of Columbia","DC","Washington",102,2534,-0.00157604412923562,-0.01015625,-0.0155400155400155,126126
2018-03-31,"Denver","CO","Denver",103,1760,0.00170745589072282,0.0068649885583524,0.0262390670553936,68329
2018-03-31,"Fort Bend","TX","Houston",104,1441,-0.00483425414364641,-0.00414651002073255,0.0190947666195191,5358
2018-03-31,"Ocean","NJ","New York",105,1542,0,0,0.0191672174487773,23959
2018-03-31,"Arapahoe","CO","Denver",106,1636,0.00306560392397302,0.00863131935881628,0.0595854922279793,50954
2018-03-31,"Delaware","PA","Philadelphia",107,1288,-0.00386697602474865,0,0.00625,11401
2018-03-31,"Bristol","MA","Providence",108,1234,-0.00644122383252818,-0.0198570293884035,0.0628768303186908,37195
2018-03-31,"Johnson","KS","Kansas City",109,1263,0.00397456279809221,0.00317712470214456,0.00317712470214456,18515
2018-03-31,"Brevard","FL","Melbourne",110,1340,0.00149476831091181,0.0151515151515152,0.0711430855315747,54323
2018-03-31,"Summit","OH","Akron",111,964,-0.017329255861366,-0.0427010923535253,0.00416666666666667,23230
2018-03-31,"New Castle","DE","Philadelphia",112,1140,0.00440528634361234,-0.0034965034965035,-0.0420168067226891,4561
2018-03-31,"Anne Arundel","MD","Baltimore",113,1712,-0.00116686114352392,-0.00407213496218732,-0.00407213496218732,24647
2018-03-31,"Union","NJ","New York",114,1823,0.00109829763866008,-0.00382513661202186,-0.0420388859695218,5083
2018-03-31,"Montgomery","OH","Dayton",115,811,-0.00734394124847001,-0.00855745721271394,0.0491591203104787,20898
2018-03-31,"Jefferson","CO","Denver",116,1630,0.00555212831585441,0.0124223602484472,0.0482315112540193,33587
2018-03-31,"Washington","OR","Portland",117,1536,0.000651465798045603,0.00655307994757536,0.0178926441351889,17771
2018-03-31,"Lancaster","PA","Lancaster",118,959,-0.00518672199170124,-0.0254065040650406,-0.0072463768115942,12755
2018-03-31,"Douglas","NE","Omaha",119,1049,-0.0113100848256362,-0.0384967919340055,-0.013170272812794,13275
2018-03-31,"Utah","UT","Provo",120,1182,0.00254452926208651,0.0102564102564103,0.0341207349081365,28745
2018-03-31,"Kane","IL","Chicago",121,1447,-0.00412938747419133,-0.0109364319890636,0.00906555090655509,14076
2018-03-31,"Stanislaus","CA","Modesto",122,1227,0,-0.00808407437348424,0.0363175675675676,9235
2018-03-31,"Camden","NJ","Philadelphia",123,1299,0.0108949416342412,-0.00990853658536585,-0.0985426786953505,3431
2018-03-31,"Ramsey","MN","Minneapolis-St Paul",124,1347,0.00148698884758364,0.00672645739910314,0.0329754601226994,35193
2018-03-31,"Passaic","NJ","New York",125,1602,-0.00435052827843381,0.00125,-0.0111111111111111,6443
