RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03
3158.0,Chesterfield,Virginia,141,217200.0,217e3,212900.0,208300.0,206700.0,206100.0,208400.0,208700.0,208e3,204500.0,205700.0,216800.0,214300.0,208300.0,196900.0,192700.0,191800.0,188100.0,193500.0,191800.0,195800.0,197200.0,203300.0,205200.0,199800.0,195300.0,186900.0,184700.0,178500.0,181200.0,180600.0,180400.0,179900.0,179600.0,186200.0,187500.0,186500.0,181100.0,175300.0,172e3,170500.0,169900.0,174500.0,177e3,176100.0,175100.0,170600.0,169200.0,168400.0,172400.0,174900.0,170800.0,170300.0,171e3,174200.0,171e3,172100.0,174300.0,175800.0,173400.0,171300.0,173500.0,176600.0,180500.0,181500.0,184900.0,181500.0,182700.0,178700.0,180300.0,179100.0,185800.0,188200.0,190600.0,186200.0,185500.0,185900.0,188600.0,190500.0,189900.0,188900.0,192e3,194500.0,198100.0,195400.0,192800.0,194100.0,197e3,199600.0,197200.0,197400.0,198800.0,202200.0,203500.0,204200.0,200900.0,203e3,202800.0,204200.0,201600.0,202100.0,202500.0,206800.0,207600.0,211600.0,208400.0,210400.0,210400.0,216100.0,220600.0,218700.0,215300.0,211500.0,209600.0,208900.0,207900.0,217700.0,229300.0,237700.0,244800.0,243200.0
2151.0,Brazoria,Texas,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176400.0,173e3,173800.0,175400.0,177900.0,176200.0,178100.0,178200.0,183700.0,181900.0,184900.0,184500.0,188500.0,190800.0,189e3,189900.0,188900.0,191400.0,190700.0,193400.0,193300.0,192e3,189e3,189800.0,192e3,193200.0,193500.0,194300.0,197e3,199200.0,202500.0,201700.0,200700.0,200900.0,201900.0,206200.0,207400.0,208400.0,211100.0,221400.0,225700.0,224100.0,214500.0,213700.0,221500.0,220500.0,223800.0
1887.0,Loudoun,Virginia,143,374500.0,366400.0,345200.0,328600.0,329e3,325800.0,321300.0,311900.0,306700.0,301500.0,293100.0,296600.0,300800.0,303500.0,306300.0,305600.0,320700.0,327400.0,338500.0,343700.0,342800.0,346e3,335200.0,338100.0,343e3,349e3,345400.0,346400.0,357400.0,367400.0,369800.0,362600.0,367100.0,358100.0,341200.0,334400.0,338400.0,359300.0,365700.0,369800.0,374600.0,370600.0,360800.0,351400.0,344500.0,353700.0,355800.0,360300.0,355e3,356e3,360700.0,368200.0,382e3,377300.0,374800.0,365900.0,375800.0,380600.0,379700.0,384400.0,386700.0,395800.0,398300.0,407500.0,410300.0,412700.0,410100.0,409e3,404600.0,409500.0,410400.0,415600.0,411700.0,415200.0,412600.0,416600.0,420100.0,421e3,410300.0,403400.0,402200.0,408300.0,410900.0,411600.0,413500.0,413200.0,414100.0,411300.0,410900.0,408400.0,411700.0,417300.0,420800.0,421200.0,418400.0,415500.0,422700.0,425300.0,427100.0,419600.0,419e3,422500.0,428800.0,434500.0,440100.0,440200.0,442300.0,441800.0,441200.0,442300.0,444900.0,445300.0,437700.0,438800.0,442700.0,453600.0,454800.0,456500.0,451e3,450400.0,454700.0
2515.0,Rockland,New York,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396100.0,380100.0,381600.0,378500.0,387800.0,377800.0,376200.0,373500.0,371400.0,370600.0,369e3,368100.0,366800.0,364300.0,379300.0,377800.0,374800.0,360800.0,363200.0,365200.0,366900.0,389900.0,390900.0,380800.0,360100.0,366600.0,381900.0,386300.0,393700.0,398900.0,399600.0,401600.0,403500.0,409300.0,398400.0,398300.0,407e3,418100.0,415e3,405400.0,403100.0,415400.0,429500.0,429800.0,421100.0,414900.0,424600.0,421e3,414600.0,406900.0,41e4,402100.0,402800.0,408600.0,417600.0,413300.0,403800.0,407400.0
1922.0,McHenry,Illinois,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142100.0,146600.0,144900.0,144400.0,140800.0,145900.0,143100.0,145100.0,144300.0,149700.0,151400.0,155100.0,156600.0,163400.0,162700.0,163500.0,162600.0,166200.0,166500.0,167300.0,169300.0,173400.0,172300.0,171200.0,168800.0,172500.0,173700.0,176600.0,175600.0,173100.0,173800.0,172900.0,178700.0,177100.0,179500.0,176700.0,177500.0,173900.0,178100.0,178700.0,182500.0,182e3,187400.0,190300.0,189300.0,181700.0,182200.0,185700.0,191100.0,188700.0,188100.0,184800.0,187800.0,187500.0,195700.0,195400.0,201500.0,197400.0,197500.0,192700.0,194e3,194e3,193900.0,193700.0,199700.0,202900.0
1771.0,Henrico,Virginia,146,218600.0,212300.0,202100.0,196400.0,199200.0,200800.0,202200.0,198e3,204400.0,207900.0,216800.0,209500.0,203700.0,190900.0,194e3,192600.0,191e3,184700.0,180900.0,186800.0,192800.0,199300.0,204300.0,200900.0,196600.0,189500.0,19e4,186200.0,184100.0,185400.0,190600.0,193400.0,196500.0,190500.0,189100.0,18e4,179900.0,172400.0,166100.0,161800.0,165500.0,170200.0,174800.0,173200.0,178200.0,179200.0,177600.0,169500.0,167800.0,169e3,169900.0,174e3,181400.0,178700.0,174500.0,167600.0,178400.0,183400.0,189100.0,180300.0,176500.0,176300.0,182200.0,187400.0,186600.0,189200.0,187500.0,187500.0,186e3,185e3,184e3,178200.0,179600.0,173800.0,180200.0,180200.0,192200.0,193500.0,195600.0,195900.0,194300.0,193800.0,182e3,183200.0,184500.0,193900.0,193900.0,196100.0,196700.0,197900.0,199300.0,196900.0,200100.0,200300.0,204400.0,203700.0,204200.0,203500.0,207e3,205800.0,206e3,203e3,201800.0,204e3,213200.0,217100.0,220100.0,214700.0,217500.0,214e3,219e3,214100.0,219100.0,210400.0,213800.0,207800.0,218700.0,222900.0,227900.0,22e4,223200.0
1150.0,Lorain,Ohio,147,109400.0,105300.0,104500.0,100200.0,101900.0,105800.0,102700.0,93800.0,85e3,83200.0,79900.0,75600.0,72200.0,79800.0,86400.0,88100.0,91500.0,97600.0,105900.0,107900.0,111500.0,107100.0,117200.0,118200.0,123200.0,109100.0,101400.0,98700.0,94600.0,96e3,93400.0,97e3,97400.0,106800.0,98600.0,89700.0,70600.0,74200.0,79e3,88100.0,89600.0,91200.0,94600.0,97200.0,94900.0,96e3,93300.0,92e3,86800.0,86500.0,88500.0,94200.0,102200.0,114200.0,117600.0,113500.0,102200.0,102e3,109700.0,111300.0,101700.0,97200.0,102e3,108500.0,111e3,110600.0,115400.0,114100.0,113400.0,109800.0,106600.0,109200.0,113800.0,118e3,119600.0,119800.0,123900.0,121900.0,118100.0,117900.0,122500.0,126300.0,130100.0,130700.0,132500.0,127400.0,120300.0,118400.0,116700.0,119900.0,121500.0,120900.0,119600.0,119800.0,12e4,117700.0,110900.0,114500.0,118800.0,127900.0,125500.0,128100.0,125900.0,131e3,131700.0,136500.0,137300.0,145800.0,143200.0,138900.0,129700.0,128900.0,128900.0,128800.0,128e3,130300.0,135e3,137400.0,142800.0,144500.0,
3112.0,Northampton,Pennsylvania,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,167300.0,172500.0,171100.0,172700.0,169300.0,169700.0,166100.0,161800.0,168e3,165400.0,154900.0,141200.0,14e4,144800.0,142200.0,141500.0,143500.0,148400.0,151900.0,160600.0,159700.0,162600.0,154500.0,161e3,160600.0,162300.0,157300.0,156900.0,160600.0,156700.0,154600.0,148200.0,152400.0,151800.0,157400.0,156800.0,152800.0,149500.0,155800.0,161900.0,164800.0,160800.0,162700.0,165800.0,158500.0,157300.0,147600.0,157800.0,158100.0,167100.0,164500.0,164400.0,161500.0,163900.0,157200.0,155300.0,152800.0,168400.0,170100.0,173500.0,165700.0,166600.0,165e3,162500.0,162200.0,159900.0,159900.0,164800.0,168e3,171300.0,164800.0,162800.0,162100.0,164e3,165500.0,166200.0,167200.0,170700.0,171100.0,171200.0,169e3,172700.0,171300.0,170300.0,167200.0,167400.0,169700.0,172e3,178300.0,179400.0,178200.0,183600.0,184400.0,2e5
219.0,Lake,Florida,149,194400.0,186400.0,180400.0,170100.0,171e3,168900.0,165300.0,161100.0,161200.0,157600.0,158600.0,150400.0,149600.0,139100.0,133800.0,127600.0,128200.0,128400.0,132e3,129600.0,128300.0,125400.0,126e3,125500.0,127e3,126e3,126900.0,124700.0,123500.0,122700.0,121600.0,122900.0,122300.0,122400.0,120500.0,118200.0,119100.0,114700.0,113700.0,11e4,113500.0,112400.0,113500.0,116200.0,116200.0,117400.0,116600.0,122700.0,125200.0,123e3,119300.0,117200.0,118500.0,121600.0,123500.0,126100.0,124300.0,126800.0,126900.0,130900.0,134600.0,137800.0,138800.0,136700.0,136500.0,137600.0,138400.0,139100.0,140900.0,142700.0,146100.0,148e3,148200.0,148400.0,145800.0,146700.0,146600.0,148500.0,148900.0,148500.0,149e3,149100.0,150500.0,150900.0,151900.0,151900.0,154900.0,156900.0,159700.0,159500.0,161e3,162700.0,165600.0,164800.0,170600.0,169100.0,171800.0,166400.0,169e3,168800.0,171400.0,174700.0,176500.0,179300.0,177500.0,181200.0,182400.0,187e3,191800.0,192600.0,191400.0,184500.0,184800.0,188e3,193200.0,193800.0,201400.0,208e3,224600.0,225800.0,232100.0
2702.0,Galveston,Texas,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172700.0,175700.0,175200.0,177900.0,180300.0,182400.0,183600.0,183600.0,187900.0,192e3,191400.0,190800.0,189600.0,189900.0,191500.0,188600.0,19e4,191100.0,192700.0,190800.0,194e3,195700.0,200400.0,198500.0,200500.0,196200.0,198200.0,195100.0,200600.0,205600.0,213500.0,221500.0,221900.0,222700.0,215200.0,211e3,210500.0,213900.0,213600.0,218100.0,220900.0,221900.0,221900.0,218100.0,218900.0,214300.0,212900.0
1101.0,Howard,Maryland,151,,,,,,,,,,,,,,,,,318600.0,315100.0,323900.0,328300.0,330300.0,321500.0,329200.0,345100.0,353700.0,352800.0,337500.0,324800.0,307700.0,311200.0,325500.0,344600.0,344600.0,335700.0,338300.0,347100.0,360700.0,345e3,339e3,324700.0,333200.0,340900.0,357900.0,364e3,354100.0,344200.0,338500.0,355600.0,365500.0,365800.0,350800.0,340200.0,346800.0,355e3,356200.0,358400.0,355100.0,355300.0,353700.0,358400.0,365900.0,361600.0,361500.0,360500.0,368200.0,369600.0,370900.0,371100.0,370800.0,357200.0,357600.0,356600.0,368900.0,373600.0,363400.0,366100.0,355300.0,371400.0,365200.0,375e3,378500.0,380300.0,370300.0,360900.0,359800.0,369100.0,372300.0,370200.0,372800.0,371700.0,375400.0,361500.0,359500.0,365700.0,375500.0,378300.0,375900.0,368700.0,365700.0,366100.0,371100.0,369300.0,373600.0,373400.0,378400.0,372300.0,376200.0,382400.0,389300.0,387200.0,389e3,382400.0,381e3,374500.0,378800.0,391400.0,395900.0,388300.0,378800.0,387200.0,392900.0
1670.0,Douglas,Colorado,152,286200.0,282200.0,283600.0,282800.0,285200.0,286100.0,287200.0,290300.0,284200.0,288100.0,289e3,290200.0,281800.0,274900.0,271500.0,273200.0,274e3,28e4,283400.0,288900.0,283700.0,290500.0,292100.0,298100.0,291100.0,282700.0,279900.0,278e3,290500.0,294e3,296200.0,295500.0,296100.0,299400.0,289700.0,287300.0,283200.0,282900.0,284600.0,286900.0,291100.0,288800.0,287100.0,282800.0,287800.0,288700.0,293800.0,284200.0,284400.0,281300.0,289300.0,288400.0,294600.0,296100.0,301300.0,302800.0,301900.0,307100.0,305100.0,314700.0,310800.0,313500.0,308800.0,313400.0,317800.0,319400.0,319700.0,319400.0,319800.0,319900.0,325400.0,329100.0,331700.0,328700.0,329800.0,331600.0,335900.0,340600.0,344100.0,346200.0,351e3,361100.0,367100.0,367500.0,368e3,367800.0,369500.0,366500.0,367500.0,367500.0,369600.0,379200.0,384900.0,389800.0,388200.0,391200.0,393900.0,399200.0,404700.0,407400.0,407e3,409100.0,405900.0,409900.0,410900.0,419500.0,418300.0,430300.0,444200.0,456600.0,456800.0,449900.0,451200.0,447700.0,448700.0,448200.0,446900.0,448400.0,446300.0,459900.0,468600.0
1900.0,Madison,Illinois,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105e3,109200.0,119900.0,127200.0,124100.0,123900.0,118900.0,116400.0,112e3,112700.0,107800.0,110200.0,112200.0,118200.0,122700.0,124e3,130300.0,129200.0,126500.0,117400.0,118e3,116900.0,114500.0,105700.0,99800.0
1957.0,Osceola,Florida,154,217300.0,213600.0,200500.0,188e3,177200.0,174300.0,171500.0,161700.0,157100.0,146400.0,143700.0,135900.0,129700.0,121200.0,113700.0,106900.0,105e3,106800.0,109900.0,107300.0,105400.0,106900.0,103800.0,104400.0,101900.0,104600.0,100800.0,98600.0,95900.0,95600.0,91300.0,88400.0,87300.0,90300.0,91100.0,91e3,89100.0,94900.0,96200.0,97700.0,95800.0,93200.0,92100.0,93100.0,97300.0,103e3,103300.0,105200.0,105200.0,103400.0,101600.0,101200.0,106e3,105600.0,105300.0,105e3,109800.0,116200.0,120300.0,122200.0,118300.0,120300.0,121400.0,128500.0,131900.0,134100.0,133400.0,132300.0,135500.0,139e3,140200.0,140300.0,138600.0,139700.0,139700.0,139700.0,139400.0,136400.0,138900.0,140200.0,143300.0,144200.0,142100.0,143100.0,143800.0,147600.0,150300.0,150700.0,152e3,151900.0,153400.0,154600.0,156600.0,157300.0,160700.0,162300.0,164800.0,164600.0,165500.0,167600.0,170500.0,173200.0,173900.0,176800.0,178400.0,179800.0,178900.0,180600.0,181e3,182e3,181800.0,183500.0,186800.0,187600.0,192800.0,194100.0,204900.0,214500.0,222700.0,222700.0,215900.0
1650.0,Dauphin,Pennsylvania,155,157300.0,154800.0,149700.0,146800.0,148600.0,147600.0,150600.0,152500.0,152400.0,151e3,144800.0,151200.0,153300.0,152500.0,145900.0,143500.0,147400.0,145700.0,146700.0,148300.0,150600.0,150900.0,15e4,153700.0,153500.0,151900.0,147200.0,146e3,147400.0,145800.0,144100.0,142900.0,145500.0,147600.0,143900.0,143900.0,142900.0,146e3,145300.0,142800.0,144200.0,142e3,145200.0,145800.0,143800.0,140500.0,139600.0,138e3,143e3,143100.0,145100.0,142300.0,140400.0,140200.0,144400.0,145400.0,148500.0,145300.0,146900.0,145300.0,144600.0,142200.0,145600.0,147400.0,149400.0,150600.0,149400.0,149200.0,147900.0,146100.0,137e3,137100.0,138300.0,146500.0,144200.0,142700.0,145300.0,142600.0,146500.0,142900.0,149100.0,150900.0,150300.0,152200.0,149500.0,152100.0,15e4,150300.0,148600.0,145700.0,146900.0,147500.0,146600.0,144700.0,142900.0,145100.0,146600.0,148300.0,145100.0,142700.0,138900.0,140600.0,135300.0,136500.0,132800.0,133500.0,134300.0,131800.0,125100.0,124500.0,127200.0,137200.0,140200.0,139600.0,144500.0,142400.0,150300.0,142900.0,136300.0,130300.0,134600.0
1300.0,Ottawa,Michigan,156,143900.0,138200.0,138300.0,135500.0,132800.0,128100.0,127500.0,126400.0,125800.0,121600.0,119100.0,116800.0,115700.0,114600.0,111500.0,111e3,112200.0,114200.0,119100.0,123600.0,121700.0,117600.0,115500.0,117400.0,125100.0,125e3,125600.0,118900.0,118100.0,117300.0,117100.0,117e3,115e3,115300.0,117400.0,120600.0,119700.0,116300.0,115300.0,117400.0,118800.0,119200.0,116900.0,117e3,118500.0,120500.0,119700.0,112900.0,113900.0,114500.0,118100.0,117700.0,119800.0,125900.0,133200.0,134800.0,133900.0,128100.0,126700.0,127400.0,135200.0,134500.0,136900.0,131400.0,133600.0,134900.0,137e3,138100.0,132200.0,131500.0,130800.0,143200.0,142600.0,146400.0,137500.0,139700.0,140400.0,143200.0,145100.0,146900.0,148e3,148300.0,150700.0,150800.0,152800.0,152900.0,157800.0,156600.0,156700.0,157e3,157600.0,158e3,158300.0,162500.0,166e3,167900.0,168600.0,168e3,167200.0,168500.0,170500.0,171300.0,170900.0,172100.0,177900.0,178700.0,179100.0,178500.0,183900.0,191800.0,192300.0,192100.0,190300.0,192900.0,193700.0,191300.0,192300.0,195400.0,198600.0,193200.0,193300.0
3016.0,Rutherford,Tennessee,157,134700.0,137400.0,137100.0,133800.0,131600.0,131e3,130400.0,130100.0,130200.0,129200.0,127100.0,125700.0,125800.0,127800.0,128300.0,128900.0,127700.0,127300.0,126e3,126200.0,125900.0,127400.0,126600.0,126500.0,128300.0,131e3,133300.0,133e3,129200.0,126800.0,124300.0,126300.0,123700.0,124100.0,122800.0,123500.0,123800.0,124900.0,124100.0,121400.0,119600.0,119700.0,120100.0,121500.0,123600.0,125500.0,122100.0,122600.0,119700.0,124900.0,124900.0,126400.0,125400.0,125200.0,126300.0,126400.0,127400.0,129400.0,129700.0,127e3,125600.0,126500.0,131100.0,132200.0,132600.0,132400.0,133300.0,132500.0,132500.0,133100.0,131400.0,133e3,134800.0,140400.0,140300.0,140900.0,141500.0,142e3,143e3,142900.0,145400.0,146300.0,143600.0,143200.0,143900.0,148500.0,152100.0,154900.0,158e3,162800.0,165400.0,168500.0,167500.0,171e3,173300.0,176100.0,179100.0,180400.0,182e3,182900.0,185e3,188500.0,190200.0,195700.0,199100.0,201300.0,201900.0,205e3,210700.0,216600.0,218600.0,218100.0,216e3,214e3,213900.0,213200.0,214800.0,214e3,212e3,211900.0,216300.0
1622.0,Clayton,Georgia,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38e3,38100.0,38700.0,38700.0,38800.0,39400.0,40700.0,41400.0,42500.0,42400.0,44200.0,43900.0,44600.0,44100.0,45500.0,47400.0,49300.0,52200.0,53900.0,55900.0,56800.0,56600.0,56600.0,55300.0,54700.0,53200.0,53400.0,55400.0,57200.0,59e3,59400.0,59900.0,59100.0,57600.0,59600.0,62300.0,64300.0,63600.0,61600.0,60800.0,62600.0,64300.0,66800.0,66300.0,66300.0,66100.0,64400.0,64900.0,63500.0,64100.0,64500.0,64e3,63800.0,63e3,63500.0,62700.0,64100.0,66900.0,68900.0,69e3,71300.0,74900.0,78100.0,78900.0,77200.0,76500.0,74700.0,80400.0,83200.0,92400.0,100800.0,102200.0,95e3,84700.0,86300.0,93300.0,95200.0,96800.0,96800.0,
2668.0,Cleveland,Oklahoma,159,119400.0,119300.0,119900.0,122100.0,123900.0,126400.0,127800.0,127e3,123e3,122700.0,122300.0,126700.0,128400.0,126300.0,123700.0,122500.0,126900.0,127e3,126600.0,124100.0,125100.0,125e3,128800.0,132700.0,131100.0,126500.0,122200.0,126900.0,125900.0,122200.0,120800.0,126200.0,130200.0,131e3,129800.0,133300.0,130900.0,127300.0,125200.0,126900.0,129800.0,129300.0,128500.0,129e3,131e3,135200.0,136300.0,135100.0,13e4,129800.0,129500.0,125600.0,123400.0,122e3,129400.0,135800.0,140900.0,139700.0,134400.0,132500.0,133500.0,132900.0,132800.0,131400.0,135900.0,137e3,136500.0,132600.0,131e3,132100.0,133200.0,133e3,132100.0,132500.0,130400.0,132e3,132500.0,135100.0,138100.0,137600.0,139800.0,142100.0,143400.0,146600.0,140300.0,139800.0,136800.0,139100.0,139e3,138500.0,135400.0,131800.0,127100.0,127300.0,130500.0,136600.0,141700.0,142700.0,142900.0,142400.0,142200.0,143600.0,144900.0,147700.0,148200.0,148600.0,148500.0,149600.0,15e4,152600.0,152200.0,150400.0,151300.0,146300.0,148300.0,146600.0,151200.0,151100.0,,,
625.0,Marin,California,160,850600.0,817600.0,854200.0,844e3,844700.0,765100.0,746200.0,697400.0,703100.0,663200.0,661900.0,623100.0,630800.0,630400.0,642100.0,657600.0,660100.0,692300.0,682700.0,669900.0,629400.0,641300.0,664700.0,696e3,690500.0,681700.0,678300.0,676900.0,698700.0,698100.0,717500.0,681100.0,680700.0,652300.0,646100.0,605900.0,641400.0,665e3,693700.0,671600.0,664700.0,663500.0,654300.0,639800.0,644200.0,609600.0,614900.0,602600.0,619e3,619700.0,632200.0,658200.0,678e3,673100.0,686e3,689500.0,714700.0,714500.0,744700.0,739600.0,764200.0,772600.0,800600.0,792e3,805e3,799900.0,804800.0,781900.0,786500.0,787900.0,799300.0,806900.0,858300.0,853800.0,846500.0,804400.0,817200.0,838400.0,886300.0,885400.0,906800.0,88e4,900900.0,884600.0,1006500.0,996e3,1009e3,892700.0,896600.0,890300.0,900800.0,920100.0,931100.0,920400.0,910100.0,913300.0,919300.0,933100.0,935600.0,954400.0,945800.0,946900.0,925400.0,930400.0,911800.0,918900.0,999200.0,1007100.0,1043700.0,962700.0,966e3,927600.0,919700.0,912500.0,947700.0,1079100.0,1099600.0,1087e3,1005200.0,1014400.0,1094e3
1761.0,Harford,Maryland,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223200.0,229e3,234700.0,237300.0,236400.0,228400.0,222900.0,219100.0,220600.0,225100.0,233600.0,237800.0,233600.0,229e3,225e3,222800.0,225600.0,231600.0,233e3,232100.0,227700.0,233400.0,235600.0,234700.0,226800.0,229600.0,23e4,233900.0,229200.0,228e3,232e3,231400.0,238800.0,232700.0,231300.0,227500.0,232800.0,231200.0,229800.0,231100.0,233600.0,236200.0,235e3,232300.0,230700.0,226100.0,235e3,235200.0,235400.0,241100.0,249900.0,252300.0,244e3
3173.0,Norfolk City,Virginia,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166900.0,178600.0,182600.0,156500.0,147200.0,143700.0,163700.0,164700.0,158200.0,156500.0,155500.0,17e4,176700.0,186800.0,184200.0,177500.0,171800.0,164300.0,167300.0,168800.0,170700.0,168700.0,177e3,181900.0,187900.0,179700.0,176800.0,176500.0,175e3,176200.0,174e3,176500.0,171700.0,174500.0
3061.0,Washington,Minnesota,163,231e3,239200.0,236700.0,232700.0,225900.0,223e3,229900.0,228800.0,230900.0,217600.0,219400.0,220700.0,225e3,216e3,214700.0,210800.0,209300.0,206100.0,208600.0,208100.0,203500.0,197800.0,194e3,192600.0,191500.0,201200.0,200800.0,201300.0,201600.0,205900.0,209600.0,206400.0,202700.0,202300.0,194600.0,192900.0,185e3,184300.0,179300.0,179400.0,185300.0,193600.0,190400.0,188900.0,179100.0,184600.0,177700.0,180800.0,179900.0,185800.0,193900.0,195400.0,198800.0,201500.0,211700.0,218e3,225100.0,212900.0,207800.0,194900.0,203600.0,203600.0,206300.0,210900.0,215200.0,218200.0,215100.0,215800.0,217300.0,218500.0,225800.0,231400.0,227600.0,220900.0,214800.0,218500.0,222600.0,229700.0,234800.0,233200.0,230200.0,226900.0,227600.0,221700.0,228500.0,235100.0,249300.0,243600.0,238700.0,230900.0,228100.0,230500.0,234400.0,241e3,243100.0,245500.0,243900.0,243900.0,242800.0,243300.0,242300.0,242e3,245400.0,247100.0,247800.0,246600.0,241700.0,245800.0,249e3,259e3,256e3,262900.0,261900.0,263700.0,253900.0,249700.0,252700.0,255e3,255100.0,256100.0,262600.0
2914.0,Cumberland,Pennsylvania,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,162900.0,162600.0,169200.0,176e3,172500.0,170800.0,165600.0,169900.0,168600.0,169900.0,164e3,163100.0,161800.0,162700.0,161800.0,161400.0,161400.0,162e3,164e3,166900.0,167200.0,165500.0,163400.0,160400.0,162700.0,162e3,167600.0,168500.0,166200.0,162800.0,159700.0,166800.0,162100.0,165400.0,163100.0,170400.0,169600.0,169200.0,166200.0,165100.0,167e3,169800.0,171800.0,172800.0,174500.0,175400.0,172600.0,169600.0,170600.0,169e3,173100.0,168700.0,170400.0,169300.0,171800.0,172700.0,172500.0,171900.0,173e3,173800.0,174300.0,176400.0,176e3,177700.0,175400.0,174900.0,171900.0,171100.0,169800.0,169600.0,172300.0,177300.0,177800.0,177200.0,173600.0,176300.0,175500.0,175800.0,174800.0,173300.0,173800.0,177300.0,183600.0,182500.0,182900.0,179900.0,185600.0,184500.0,187500.0,183100.0,186800.0,188700.0,187600.0,183300.0
3225.0,Saint Tammany,Louisiana,165,,,,,,,,,,,,,,194100.0,184600.0,179500.0,178e3,186600.0,189200.0,190700.0,187100.0,185800.0,175400.0,176900.0,184200.0,187900.0,185800.0,177300.0,182500.0,180700.0,178500.0,173500.0,174400.0,177600.0,175500.0,171300.0,163900.0,164500.0,162400.0,165700.0,161e3,175e3,188900.0,195800.0,193800.0,182800.0,174800.0,161500.0,152500.0,151e3,150700.0,156300.0,160200.0,165800.0,170900.0,172300.0,171100.0,167800.0,178900.0,178400.0,180800.0,179600.0,188800.0,188800.0,179800.0,175500.0,174200.0,178800.0,175500.0,175200.0,172700.0,178100.0,182e3,183e3,176e3,176600.0,177200.0,180800.0,182700.0,181800.0,187800.0,187400.0,185300.0,184200.0,186800.0,193100.0,195400.0,191500.0,195100.0,192300.0,193500.0,190900.0,191100.0,194500.0,194400.0,197100.0,194700.0,193900.0,190900.0,196400.0,201500.0,206200.0,204400.0,204e3,202600.0,201300.0,201900.0,199300.0,196e3,192e3,192900.0,192500.0,194900.0,200500.0,202300.0,202600.0,196e3,199700.0,201e3,205700.0,
2699.0,Frederick,Maryland,166,293800.0,291300.0,282100.0,270400.0,263900.0,259700.0,258600.0,253900.0,261300.0,262900.0,274300.0,273100.0,266500.0,261400.0,248e3,247800.0,234100.0,234800.0,237e3,238500.0,238100.0,242700.0,247400.0,250900.0,243300.0,240500.0,232200.0,227400.0,215800.0,212600.0,214e3,223700.0,234900.0,242300.0,239e3,231400.0,213600.0,218400.0,212100.0,216600.0,202300.0,205100.0,208300.0,221e3,225100.0,231600.0,228300.0,223500.0,217800.0,215800.0,229100.0,231700.0,233900.0,227400.0,239800.0,251800.0,256200.0,255200.0,250500.0,251300.0,244200.0,244700.0,247600.0,258700.0,260900.0,255100.0,250200.0,246500.0,254500.0,251e3,248800.0,244e3,250400.0,251900.0,254600.0,254100.0,259200.0,257900.0,259200.0,255e3,253900.0,255200.0,254300.0,262400.0,258e3,258600.0,249400.0,246900.0,246400.0,250100.0,254100.0,261500.0,258200.0,256e3,253200.0,258e3,261800.0,263400.0,261200.0,259400.0,254400.0,260900.0,261100.0,265500.0,264300.0,271500.0,282e3,280800.0,278e3,273900.0,281700.0,283100.0,292100.0,293200.0,299400.0,299e3,298200.0,309500.0,309100.0,316e3,308100.0
