"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"Madison","IL","St. Louis","17","119",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221450,218950,205900,189900,199950,184460,199900,185900,176900,175950,206450,192400,218950,225000,217900,235000,219900,219900,213450,219500,223000,219900,224900,224900,215000,212225,224900,219900,224900,239900,239450,210000,208750,232400,208450,232400,225000,224900,225000,225000,218000,217000,236000,246200,236000,239950
"Santa Cruz","CA","Santa Cruz","06","087",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464500,450000,522000,499000,499000,485000,449000,447000,447000,449000,445000,437450,465000,449500,459000,450000,469000,459000,433800,485000,485000,477500,495000,469000
"Kitsap","WA","Bremerton","53","035",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239950,205500,216250,230000,245000,249950,228000,225000,222500,210000,232500,235000,242908.5,254950
"Norfolk City","VA","Virginia Beach","51","710",104,,,,,,,,,,,,,,,,,,,,,,,,165000,152000,145000,139450,142000,155000,157000,148980,165000,179900,174500,165000,182445,182445,186950,179990,175000,189000,176500,179990,183250,189990,182500,185750,179500,169000,174900,178000,174900,166450,166500,168500,169450,172200,152500,151000,150500,159000,163700,169500,174500,169700,171400,172900,175000,175000,173500,165000,163000,164950,165000,179000,179900,169900,169900,169900,175000,169000,175000,161000,152500,162500,170450,175000,185000,174950,175000,178950,179900,181500,180000,180750,175000,175000,177000,176950
"Buncombe","NC","Asheville","37","021",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232950,249000,249000,258750,269900,265000,274900,276500,306750,302500,310000,308950,324950,309250,312950
"Barnstable","MA","Cape Cod","25","001",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231450,229900,209000,2e+05,219000,217000,222400,219500,219250,219000,219000,219700,225000
"Arlington","VA","Washington","51","013",107,,,,,,,,,,,,,,,,,,,,,,,,298950,274000,298900,319900,299999.5,3e+05,310750,309250,299750,309700,299000,321950,330000,334900,334900,332000,339900,339000,334900,322900,329000,329900,324950,309000,325000,309999.5,307450,310000,310000,320000,323950,323950,314900,314900,319500,318500,314900,315000,309700,316400,324900,324900,310900,282400,319950,319950,316400,319900,334900,345000,354900,349450,349000,346450,348000,344900,340000,329949.5,325000,322900,315000,309500,317000,315000,314995,319000,329900,333000,333500,329800,329950,343000,334900,339900,315000,319900
"New Hanover","NC","Wilmington","37","129",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157000,180000,161200,175000,189900,185000,154975,149950,138200,162500,167000,147400,170000,182000,175000,179000,175000,177000,182000,192450,192500,199900,203700,182250,192450,183750,191000,195000,197500,2e+05,209900,196950,210000,214900,2e+05,215000,214950,221250,230000,221250,219250,209950
"Saint Louis","MN","Duluth","27","137",109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79450,79450,89900,89900,91200,95750,99500,91800,105000,104750,99900,99900,106000,102950,99675,102175,99000,87000,87900,99450,117000,119950,119950,119000,119900,119450,112900,114500,118500,119900,119000
"Mohave","AZ","Lake Havasu City","04","015",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87700,78750,78750,86400,76750,69900,73900,69000,79450,74900,79900,79450,79450,82450,80575,87000,94700,94700
"York","ME","Portland","23","031",111,,,,,,,,,,,,,,,,,169900,169900,169900,171900,179900,165000,159000,159000,144900,149900,149900,149900,139900,142450,146450,129900,136700,129900,137900,137900,137900,129900,129450,129000,131400,129000,129000,129450,129000,124900,124900,128500,129000,124900,126500,110900,116950,125000,119950,119500,119900,129270,128250,134000,131950,123900,128250,125000,128500,141200,133000,135000,140000,133750,139900,149250,141500,144000,135000,128450,143750,139000,129900,134495,149900,154450,154000,157900,153450,135000,129900,134990,141750,149000,154700,134500,139000,139900,149900,150000,134200,131750,134950
"Yuma","AZ","Yuma","04","027",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89950,89950,84250,89900,80400,81000,74900,74950,74900,74900,84000,81500,84000,79500,84900,84900,86750,85000,86750,87500,87900,86500,89700,89500,89500,94950,97500,98700,99900,102000,99900,99900,98000,99700,94900,91800,85949.5,89900,89900,81999,77700,75900,73450,79500,79500,79900,79900,79500,79500,70000,69900,75000,79900,69900,74950,74950,70950,79000,84000,79000,78000,80000,80950
"Litchfield","CT","Torrington","09","005",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,139450,120000,126950,124900,127450,139450,129000,139900,149900,149450,147000,145750,138400,129900,124900,124900,119900,129900
"Peoria","IL","Peoria","17","143",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54900,59900,59900,49700,46000,45000,44950,49900,44900,49900,49900,46400,47900,54900,59700,53900,54900,57450,54900,54900,58700,61950,59950,56400,54900,52900,52900,50450,49900,45900,45900,44900,47000,47000,49900
"Hawaii","HI","Hilo","15","001",115,,,,,,,,,,,,,,,199000,179000,175000,149900,149900,150000,155000,159000,150000,149500,167950,167900,146000,150000,149500,154000,150000,150000,149000,149000,165000,172000,182750,175250,192000,186750,193000,189000,197250,189900,199000,189000,189000,189000,180000,195000,185000,191250,187250,195000,195000,195000,189000,179000,180000,183750,179000,193500,198000,190000,185000,187000,220000,219000,199900,195392.5,199000,185000,209500,215000,215000,219000,221000,224800,224800,219000,219000,215000,219000,220000,235000,229000,207000,219950,217450,220000,202500,225000,232250,219500,210000,220000,218750,224000,215900
"Middlesex","CT","Hartford","09","007",116,117450,125000,132500,131800,133400,125000,128155,129900,124900,120000,113000,115900,112900,104900,106900,119900,129900,135000,134950,129900,125000,119900,119900,118900,114900,118450,125900,119900,118950,119900,118000,117000,119000,119450,116900,119500,119700,115000,120356,119950,139400,139900,123450,119500,115000,114900,114500,109900,112200,114900,114999,110000,112450,110000,115000,114900,119900,116450,109900,109900,115750,118900,118900,110000,110000,109900,102500,109900,109900,110000,109900,114950,119900,111900,111900,116950,115900,119450,119000,114950,119450,117500,123000,120000,119950,124950,129500,149900,149900,144000,144000,128700,145000,127500,109000,109450,104500,112000,122450
"Beaufort","SC","Hilton Head Island","45","013",117,449000,430000,419000,410000,399900,399000,385000,379000,389000,359000,360000,349000,345000,330000,349250,359900,375000,351000,348000,369000,369000,359000,369000,375000,369000,360000,356900,351250,366550,368000,369000,369900,369950,374000,372000,375000,374450,374000,379949.5,384000,384000,380000,389000,369000,395000,399000,396500,399700,389000,398900,395000,391000,379000,370000,365000,375250,379000,379000,399000,399000,399500,405000,425000,414900,464450,451750,429900,419000,429700,445000,442400,439450,425000,398500,399900,436500,439000,439000,430000,429000,429000,445000,432450,430000,449900,469000,474900,450000,465000,459900,442500,432000,439900,449000,449000,449900,449900,449900,459900
"Deschutes","OR","Bend","41","017",118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290000,249900,238950,227000,231500,228500,219000,219000,216950,219000,200500,199450,204900
"Maui","HI","Kahului","15","009",119,,,,,,,,,,,309000,265000,269500,297000,295500,298500,299000,325000,345000,352500,366250,375000,365000,378000,365000,369000,375000,375000,364000,365000,364000,373000,360000,350000,395000,397000,416000,416500,425000,419500,419500,409000,409000,415000,419000,410000,402499.5,414500,449000,440000,469500,475000,467000,465000,465000,465000,462500,450000,469000,449000,449000,449000,450000,459000,415000,467000,459000,450000,455000,439000,450000,477000,495000,479000,487000,479000,477000,479000,474500,460000,450000,477500,479900,485000,475000,449000,449900,452500,494500,513500,504500,515000,525000,522500,525000,547000,547500,539950,540000
"Stearns","MN","St. Cloud","27","145",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215000,215000,215000,220000,217500,215000,220000,220000,215000,215000,215000,217450,217500,220000,220000,222500,220000,220000,207500,205000
"Santa Fe","NM","Santa Fe","35","049",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279000,279500,275000,270000,293000,247000,222750,228900,261000,260000,244000,249900,249000,249000,234450,242000,241500,225000,225000,235500,219000,225000,235500,212000,199000,197000,195000,229500,234900
"Washington","UT","St. George","49","053",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64900,69900,75500,74500,63500,74900,68900,74900,84900,89900,79450,77000,83500,84700,89900,85000
"Chautauqua","NY","Jamestown","36","013",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104400,99900,98350,98000,94900,96500,97950,99900,107500,107500,89900,89900
"Washington","RI","Providence","44","009",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209450,199900,197500,199500,187500,187500,182450,199500,185000,179900,185000,2e+05,232400,240750,244500,227750,227750,210000,210000
"Navajo","AZ","Show Low","04","017",125,,,,,,,,,,,65000,65000,66500,64500,65000,68000,68950,69900,72900,72900,72950,82500,85000,85000,85000,85000,88000,85000,89700,85000,85000,83500,79900,79700,80000,80000,80000,80000,79900,80000,82000,86500,82000,81000,79500,78900,78000,79750,78000,78450,77000,78900,79900,83950,77500,77500,74950,73000,76250,75000,75000,76500,79000,75000,78000,78000,78000,78000,72000,69900,69450,69000,67900,68450,69000,72500,79900,84000,80000,79950,79000,85000,84900,78400,76900,84000,71000,78400,89900,89900,96500,92500,94000,92000,89950,89900,90950,98000,89900
"Walworth","WI","Whitewater","55","127",126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99000,95950,97500,88900,87450,84900,89900,87500,87000,87250,89900,92399.5,89999,94900,94950,92500
"Cape May","NJ","Ocean City","34","009",127,,,227150,224800,199000,195000,199900,199900,198900,198900,187000,185000,175000,179000,179000,179000,169900,165000,174450,174900,169800,155250,155500,155000,159950,162450,173500,149950,153950,150000,150000,148900,147500,147500,147500,159900,165499.5,168400,166499.5,165000,163450,169000,165000,165000,165750,165000,169000,169000,169000,169000,169000,165000,162000,164900,154900,160000,159900,160925,152900,159900,154900,159250,159900,159900,154900,149900,139900,139900,139900,149900,154500,156450,150000,159450,163500,159900,159900,159000,149900,146400,149900,149000,149900,154900,154900,159900,157000,152950,154900,150500,139000,142450,145900,149900,149900,154208,154900,156449.5,149900
"Flathead","MT","Kalispell","30","029",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,229000,254500,240000,244900,240000,239500,239000,269900,295000,274500,274000,261500,260500,260500,260700
"Grafton","NH","Claremont","33","009",129,,,,,,,,,,,,,,,,,86000,88950,89900,89900,89200,88900,89500,88000,89000,89500,84900,84700,84900,84900,84900,87900,85900,84900,79950,85900,79900,85900,85900,80000,79900,80000,79900,79900,79900,79900,80000,84500,82500,82500,84500,82250,79900,79700,79900,79900,79900,79900,79900,79900,78750,75450,74600,81700,85000,89500,89900,91400,89900,89900,88400,82700,82500,82500,82500,84900,86900,88100,85000,84950,82900,79900,78900,79500,78800,77200,74900,74950,76900,78950,79900,82200,88200,88950,88900,89000,84900,89000,97000
