"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"Minnehaha","SD","Sioux Falls","46","099",264,272750,274900,296950,299900,299900,293950,274700,269700,268000,254000,268900,268900,264900,262400,249900,249900,255000,239900,239900,249900,255000,267900,257450,249900,269000,249400,234500,245900,250000,236400,237900,249900,242400,239900,242450,234550,239900,265000,287500,292400,288950,286500,282450,299000,305000,305000,299900,305000,286200,279200,275000,317000,313375,332450,335000,340000,349700,349900,334900,327400,324900,349900,354900,358450,349900,359900,368000,368000,369900,364900,369900,349700,347500,360000,362450,370950,349900,337500,349900,344750,342400,349950,349900,349900,359900,350000,349900,350000,359950,362400,375000,389900,399900,399500,399900,399999,399700,409900,399700
"Johnston","NC","Raleigh","37","101",265,329000,324450,337450,307900,307900,299900,299900,289000,307400,293900,307400,293900,279500,244949.5,254499.5,270000,299900,295000,297450,319900,334900,319900,269900,264900,249900,249900,265195,276950,279500,275590,269900,269900,264000,258700,249900,259900,254324,258012,259300,271860,266745,266490,265695,267745,296880,277245,289900,287450,294950,297490,299900,303065,314450,310000,304900,295000,287900,287900,279765,279900,279900,283490,299900,314900,315700,318866.5,323232,318367,316416.5,309900,309825,309900,309900,309900,319900,325000,324900,320900,319325,319325,320900,329450,329450,326400,326400,334900,339700,339700,349076,349076,344900,350900,336400,339900,333850,329900,329700,325900,325450
"Bay","FL","Panama City","12","005",266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327000,347000,353500,338700,349900,387450,395000,397450,396000,397950,379900,392950,349900,349900,391450,389450,393950,392900,391400,391400,379000,380000,395950,422133,392900,399000,419266,423265,392900,392900,379000,385396,387648,393700,392025,389900,384950,399000,374000,389000,365000,372000,354500,354957.5,353707.5,399000,434900,399000,389949.5,404500,398000,398000,399000,413400,399900,459450,490000,536400,499000,465647.5,464181,474900,479000,420875,450000,427450,402800,407400,394500,425000,427500
"Pitt","NC","Greenville","37","147",267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315000,314000,299500,299000,337900,337900,337950,338000,322000,319500,313500,303950,307000,3e+05,295000,309800,295400,291800,309950,315000,319750,310000,291300,291300,310000,314950,314950,323750,310000,325000,309450,299900,286670,292000,290000,3e+05,299900,3e+05,303255,3e+05,317500,319900,329950,334900,311450,285000,299500,290000,318747.5,295000,282900,282900,283900,304000,284900,308697.5,351700
"Kenosha","WI","Chicago","55","059",268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397150,354450,390000,421250,425000,414900,415000,399900,369000,399450,399900,395000
"Kent","RI","Providence","44","003",269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270000,269950,287450,309000,319000,279711,264950,277355.5,275000,319900,327000,353000,375900,349250,369500,369900,321450,306450,313000,316950
"Middlesex","CT","Hartford","09","007",270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399900,350000,350000,359000,359000,364900,369900,369900,394450,379900,393900,379900,379900,379950,372450,375000,359450,374900,375000,383900,389000,396000,367250,389000,379900,379900,399250,399950,399900,399900,399900,404950,427450,430000,425000,449000,449000,474450,425000,425000,425000,450000,450000,449900,459000,450000,459000,449900,432450,394900,384499.5,374000,374499.5,359000,350000,372449.5
"Scott","IA","Davenport","19","163",271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414900,411400,399900,389900,379000,379450,379900,379000,386750,384000,386750,395900,395900,375000,375741,397400,397450,399900,419900,440000,415000,394450,360000,379900,445000,432400,445000,445000,409000,409450,429900,414000,429450,425000,425000,425000,449495,449400,474900,444450,472450,469900,449450,469500,474500,489000,489000,477450,474900,469900
"Davidson","NC","Winston-Salem","37","057",272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379900,374900,369900,372400,365950,360950,359900,362000,362000,355000,349000,335000,333500,332000,299900,304950,325000,355000,365750,362000,399900,348250,349000,339900,367000,377500,375000,371250,399900,383700,372500,361900,360900,344281.5,333563,333563,350000,389900,394900,394900,399900,399900,399900,399900,411950,436950,399900,399900,404900,399900
"Boone","MO","Columbia","29","019",273,319777,324838.5,309900,338900,329900,329949.5,330000,345950,363000,349900,337000,359000,328000,299950,299950,3e+05,310000,3e+05,289900,269900,275000,275000,282450,275000,275000,290000,290000,325000,347450,339450,320000,311450,310000,314900,315000,310000,320000,329750,321950,355000,349062,350000,335000,345000,346000,350000,322500,329950,349900,339000,339000,359950,359000,349000,350000,350000,349000,334900,325000,327450,334450,344450,350000,329900,325000,325000,337400,337400,329000,337400,332450,347000,345000,339900,345000,339900,332450,350000,352500,344500,329000,320000,329900,297400,294900,314950,317500,329900,354900,375000,375000,386000,365000,358500,349950,340000,349950,367450,379900
