"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-03-31,"Colusa","CA",,1370,1501,0.00267201068804275,0.0107744107744108,0.0775305096913137,5124
2018-03-31,"Carbon","UT","Price",1371,1012,-0.00881488736532811,0.00496524329692155,0.0686378035902851,7222
2018-03-31,"Nobles","MN","Worthington",1372,1030,-0.00961538461538462,-0.0346766635426429,-0.0627843494085532,5570
2018-03-31,"Greene","NC",,1373,858,0,0.0082256169212691,0.0177935943060498,3827
2018-03-31,"Union","GA",,1374,1316,0.003813882532418,0.0154320987654321,0.0699186991869919,14009
2018-03-31,"Mercer","KY",,1375,949,0.00317124735729387,-0.00315126050420168,-0.0206398348813209,6030
2018-03-31,"Conway","AR",,1376,804,0.00249376558603491,0.0075187969924812,0.00374531835205993,5261
2018-03-31,"Putnam","GA",,1377,1300,0.00154083204930663,0.0023130300693909,0.04,8262
2018-03-31,"Hampton","SC",,1378,1187,-0.0181968569065343,-0.0419693301049233,0.00678541136556404,2830
2018-03-31,"Dakota","NE","Sioux City",1379,1121,-0.00089126559714795,-0.0183887915936953,-0.0235191637630662,3950
2018-03-31,"Waynesboro City","VA","Staunton",1380,1147,0,-0.0112068965517241,0,8073
2018-03-31,"Crook","OR","Prineville",1381,1416,-0.00421940928270042,-0.00840336134453781,0.0598802395209581,7145
2018-03-31,"Warren","NC",,1382,1039,0.00192864030858245,0.00580832526621491,0.0369261477045908,2886
2018-03-31,"Buchanan","IA",,1383,961,-0.00103950103950104,0.00523012552301255,0.0190880169671262,7111
2018-03-31,"Butler","AL",,1384,899,-0.00553097345132743,-0.0174863387978142,0.0215909090909091,4364
2018-03-31,"Pacific","WA",,1385,1309,0.00383435582822086,0.00925212027756361,0.00306513409961686,4841
2018-03-31,"Fayette","IA",,1386,678,-0.00732064421669107,-0.00586510263929619,-0.0635359116022099,8311
2018-03-31,"Colorado","TX",,1387,1375,-0.00217706821480406,-0.00434467776973208,0.0043827611395179,4243
2018-03-31,"Carroll","IA",,1388,1036,-0.00192678227360308,-0.00192678227360308,0.00876338851022395,6385
2018-03-31,"Sevier","UT",,1389,1118,0.0063006300630063,0.0247479376718607,0.0982318271119843,4352
2018-03-31,"Madison","NC","Asheville",1390,1225,-0.00162999185004075,0.0132340777502068,0.0479041916167665,6117
2018-03-31,"Polk","AR",,1391,854,-0.00582072176949942,-0.0206422018348624,-0.0195177956371986,5802
2018-03-31,"Jones","IA","Cedar Rapids",1392,1067,0.000938086303939962,0.00281954887218045,0.0239923224568138,6846
2018-03-31,"Kewaunee","WI","Green Bay",1393,921,-0.0222929936305732,-0.029504741833509,-0.113570741097209,8726
2018-03-31,"Polk","NC",,1394,1300,-0.000768639508070715,0.0180109631949883,0.0638297872340425,6045
2018-03-31,"Lincoln","NM",,1395,1243,0.00485044462409054,0.0238879736408567,0.0315352697095436,5092
2018-03-31,"La Paz","AZ",,1396,1136,0.00620017714791851,0.0161001788908766,0.0767772511848341,4364
2018-03-31,"Klickitat","WA",,1397,1432,0.000698812019566737,-0.00278551532033426,0.0279971284996411,7811
2018-03-31,"Washington","NE","Omaha",1398,1293,-0.00538461538461538,-0.0182232346241458,-0.00614911606456572,7838
2018-03-31,"Jones","TX","Abilene",1399,1015,0,0.0039564787339268,0.013986013986014,4358
2018-03-31,"Kent","MD",,1400,1479,0,-0.000675675675675676,-0.00202429149797571,12297
