"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"Allegheny","PA","Pittsburgh","42","003",30,105000,119900,122900,124900,125000,124900,124900,122725,125000,124900,123900,119900,119900,120120,124900,124900,125000,125000,125000,124900,126500,124900,124900,120000,119000,118900,119900,119900,125000,124900,117000,115000,114900,114500,132900,130000,134500,139000,140000,145000,149000,149000,149000,144900,144900,139900,137500,138900,139900,139900,144900,150000,157000,159000,154689,149900,149500,154000,146900,142000,147500,149900,150000,159900,163000,165000,162900,159000,157500,154900,150000,149900,149900,144900,149900,159900,164900,165000,162900,159900,159900,159000,154900,150000,150000,154900,163000,172500,179900,179900,179900,175000,175000,175000,175000,169900,174900,178000,182700
"Oakland","MI","Detroit","26","125",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000,205000,2e+05,204950,213400,219900,232700,242950,249000,244900,243950,239900,239000,225000,220000,230000,240000,245900,249900,249900,254900,249900,249900,249900,249900,249900,249900,249000,250000,259900,269990,279000,279999,279900,275000,275000,279000,282500,284900,279900,289500,289900,3e+05,309900,309000,305000,299900,299900,299000,295000,299475,299000,299900,305170
"Franklin","OH","Columbus","39","049",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123900,127900,131500,133990,134900,133900,131900,132000,129900,129900,126500,128900,135000,139900,146900,150000,149999,149500,146900,145000,139985,136945,139900,144900,149900,154900,165000,165000,167200,165000,166250,162675,163900,157900,159000,162281.5,165000,174900,179900,179900,179900,176900,179000,174990,174900,169900,168000,172900,187500,197990,199900,2e+05,2e+05,199900,199500,209000,196945,197990,199900,2e+05,199999
"Hennepin","MN","Minneapolis-St Paul","27","053",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239900,234900,229900,239900,249900,259900,269900,265000,269000,269900,269900,264500,259900,264900,269900,279900,285000,284950,289900,289900,297500,290000,289575,289900,290000,294900,299900,299900,3e+05,299900,299900,297500,289900,289900,299900,299900,301420,314900,320000,339900,335000,333200,334900,329900,329900,325000,324995,325000,330000,349900,351990,375000,359900
"Orange","FL","Orlando","12","095",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,224500,224900,229900,230000,225000,218900,209990,229900,232900,232500,230000,229000,225000,229000,235000,235000,230000,236000,240000,243995,259900,259900,259950,264700,261990,269000,260000,269900,275990,266000,265000,270000,267500,272990,269000,265000,269900,284340,288500,293950,299000,300990,301172,303995,304000,310000,304900,307000,307113,305990,309000,315000
"Fairfax","VA","Washington","51","059",35,385000,399000,410000,425000,424900,425000,425000,417900,415000,409250,399900,389985,379000,390000,407000,428900,445000,445000,435000,425500,415000,399900,379900,359900,365000,385000,409900,439444,459000,455400,444999.5,430000,429973,435000,499000,495000,499950,499999,524694,529900,540000,538750,525000,510000,5e+05,495000,495000,484900,499000,499000,510000,525000,535000,534900,525000,525000,522000,518000,514900,5e+05,5e+05,514894,525000,539000,539000,530000,499000,524900,524900,518500,510000,509900,520000,529900,549500,560000,564500,549998,545000,539945,539900,549000,550000,549950,550000,569900,588950,585000,589000,585000,579900,574900,570000,575900,582250,584800,589900,599856.5,605000
"Contra Costa","CA","San Francisco","06","013",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449900,439999.5,429900,449900,475000,499000,510000,509000,510000,499000,489950,489000,459850,439000,449900,476900,513499.5,530000,569000,569000,549950,538944,525000,525000,510000,499000,499999,535000,565000,588000,589000,594400,575000,555000,559000,560000,549900,539900,539000,555000,595000,599900,619000,599880,599000,588000,580000,579000,569000,549925,550000,589000,606000
"Salt Lake","UT","Salt Lake City","49","035",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259900,259900,264900,260995,255799.5,255000,259900,269000,274900,275000,275000,275000,275000,274900,265950,267900,277980,282000,289000,299900,3e+05,309900,314900,317450,314900,314900,309999.5,309000,310000,309900,319900,322950,334900,339000,337650,334950,326000,325950,326000,329250,325000,335000,340000,350000,350000,350000,349900,350000,350000,350000,349900,349950,359000,355000,365000
"Travis","TX","Austin","48","453",38,229900,229000,229000,229900,239000,239000,237500,239900,239900,237500,238356,230000,225000,225000,229900,239000,239900,229999,229900,224900,214900,209900,207000,199000,199500,2e+05,215000,222500,224900,225000,224900,219500,218000,214900,250000,258000,259994.5,270000,275000,285510,298700,295000,295000,291147.5,290600,3e+05,309000,308800,315778,324990,332990,349000,349990,359000,349271.5,347990,349000,349000,340000,350000,349000,350000,360000,373999.5,375000,379000,366990,371900,368990,374900,368990,378360,375900,378990,380000,382990,380000,392850,390000,384900,385000,385090,385544,376990,374990,379990,389990,399000,399900,397000,395000,389500,385000,380990,374997,370000,364900,368407,375000
"Saint Louis","MO","St. Louis","29","189",39,142500,149000,148950,149000,145000,145000,144900,146900,154900,150000,149500,139900,134900,134900,139000,139900,145000,145500,140000,137500,135000,130000,124900,119000,125000,119900,123974.5,129900,134900,135000,130000,129900,129900,129900,145000,139900,137250,144900,150000,159000,159999,164900,155000,150000,149900,149500,139900,139000,134900,139999,147500,154900,162950,162000,159900,159000,155000,150000,144900,139000,139000,148000,156900,163700,165000,169999.5,170000,164900,161900,162500,159550,150000,149900,149900,165000,189900,191900,189000,185000,180000,175000,174900,170000,164404,158000,164900,179900,199899,209900,219900,219000,209900,209000,199900,192500,189900,184900,189900,2e+05
