"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-03-31,"Yakima","WA","Yakima",259,1199,0.00587248322147651,0.0152413209144793,0.0554577464788732,60618
2018-03-31,"Norfolk City","VA","Virginia Beach",260,1305,0,0.00307455803228286,0.026750590086546,53668
2018-03-31,"Mahoning","OH","Youngstown",261,829,0.00729040097205346,-0.00120481927710843,0.020935960591133,86004
2018-03-31,"Buncombe","NC","Asheville",262,1486,0.00269905533063428,0.00473292765382015,0.0241212956581668,72356
2018-03-31,"Washington","MN","Minneapolis-St Paul",263,1800,0.00166944908180301,0.0022271714922049,0.0550996483001172,86220
2018-03-31,"Cumberland","PA","Harrisburg",264,1387,-0.00215827338129496,0.00216763005780347,0.0460030165912519,76623
2018-03-31,"McLennan","TX","Waco",265,1187,0.00593220338983051,0.0102127659574468,0.00593220338983051,66518
2018-03-31,"Saint Tammany","LA","New Orleans",266,1498,0.000668002672010688,0.00536912751677852,0.0204359673024523,92223
2018-03-31,"Frederick","MD","Washington",267,1805,0.00333518621456365,0.0123387549074593,0.0337915234822451,83256
2018-03-31,"Weber","UT","Ogden",268,1331,0.00833333333333333,0.0214888718342287,0.0614035087719298,69440
2018-03-31,"Lake","OH","Cleveland",269,1199,0.000834724540901503,-0.00662800331400166,-0.0147904683648316,82906
2018-03-31,"Montgomery","AL","Montgomery",270,870,-0.00343642611683849,-0.00911161731207289,0.00115074798619102,74145
2018-03-31,"York","SC","Charlotte",271,1342,-0.00297176820208024,-0.0225782957028405,0.0566929133858268,77936
2018-03-31,"Chesapeake City","VA","Virginia Beach",272,1617,0.000618811881188119,0.00247985120892746,0.0214782059380922,71772
2018-03-31,"Clay","MO","Kansas City",273,1316,0.000760456273764259,-0.00378501135503407,-0.00903614457831325,79285
2018-03-31,"Lafayette","LA","Lafayette",274,1312,0.0007627765064836,-0.000761614623000762,-0.0381231671554252,66004
2018-03-31,"Benton","AR","Fayetteville",275,1159,0,0.00346320346320346,0.0184534270650264,79616
2018-03-31,"Butte","CA","Chico",276,1471,0.0165860400829302,0.0492154065620542,0.067489114658926,56716
2018-03-31,"Saratoga","NY","Albany",277,1841,-0.00432666306111412,-0.0010851871947911,-0.00378787878787879,62321
2018-03-31,"Jefferson","MO","St. Louis",278,1181,-0.00756302521008403,-0.0125418060200669,0.0497777777777778,75573
2018-03-31,"Niagara","NY","Buffalo",279,1130,0.0395584176632935,0.121031746031746,0.0834132310642378,61480
2018-03-31,"Barnstable","MA","Cape Cod",280,1897,-0.00628601361969618,-0.0221649484536082,-0.0196382428940568,140008
2018-03-31,"Lackawanna","PA","Scranton",281,1110,-0.00269541778975741,-0.00981266726137377,0.0914454277286136,64761
2018-03-31,"Cherokee","GA","Atlanta",282,1493,0,-0.000669344042838019,0.028236914600551,88112
2018-03-31,"Warren","OH","Cincinnati",283,1634,0.000612369871402327,0.00553846153846154,0.0174346201743462,68673
2018-03-31,"Linn","IA","Cedar Rapids",284,1147,0.00702370500438982,0.0204626334519573,0.0370705244122966,82361
2018-03-31,"Yavapai","AZ","Prescott",285,1572,0.0102827763496144,0.0247718383311604,0.0878892733564014,72371
2018-03-31,"Trumbull","OH","Youngstown",286,803,-0.00986436498150432,-0.0360144057623049,-0.0183374083129584,69972
2018-03-31,"Smith","TX","Tyler",287,1247,-0.00160128102481986,0.00160642570281125,0.0171288743882545,55671
2018-03-31,"Dona Ana","NM","Las Cruces",288,1017,0.00792864222001982,0.00693069306930693,0.0119402985074627,50841
2018-03-31,"Arlington","VA","Washington",289,2838,0.000352485019386676,-0.00386100386100386,-0.0101151028950122,58680
2018-03-31,"Gaston","NC","Charlotte",290,1073,0.00845864661654135,0.0132200188857413,0.0437743190661479,68778
2018-03-31,"Richmond City","VA","Richmond",291,1265,-0.00393700787401575,-0.00315208825847124,0.048053024026512,60342
2018-03-31,"Henry","GA","Atlanta",292,1331,0.00225903614457831,0.0106302201974184,0.0856443719412724,78170
2018-03-31,"Jackson","OR","Medford",293,1571,-0.00127145581691036,-0.00506649778340722,0.0687074829931973,44956
2018-03-31,"Washington","AR","Fayetteville",294,1262,0.000793021411578113,-0.00158227848101266,0.0185633575464084,43994
2018-03-31,"New Hanover","NC","Wilmington",295,1377,-0.00217391304347826,-0.00649350649350649,0.0463525835866261,87331
2018-03-31,"Union","NC","Charlotte",296,1470,0.00136239782016349,-0.000679809653297077,0.0258199581297976,75634
2018-03-31,"Whatcom","WA","Bellingham",297,1636,-0.00968523002421308,-0.0279263220439691,0.0460358056265985,64812
2018-03-31,"Champaign","IL","Champaign-Urbana",298,1130,0.00266193433895297,-0.00528169014084507,-0.0070298769771529,54549
2018-03-31,"Yolo","CA","Sacramento",299,2024,0.00446650124069479,0.00446650124069479,0.0536179073399271,44555
2018-03-31,"Broome","NY","Binghamton",300,1215,0.0108153078202995,0.0375747224594364,0.0235888795282224,50019
2018-03-31,"Richmond","GA","Augusta",301,847,-0.00117924528301887,0,0.00593824228028504,60258
2018-03-31,"Saint Louis","MN","Duluth",302,1163,0.0104257167680278,0.011304347826087,0.0591985428051002,86760
2018-03-31,"Mohave","AZ","Lake Havasu City",303,1209,0.0125628140703518,0.021978021978022,0.062390158172232,65664
2018-03-31,"Saginaw","MI","Saginaw",304,773,0.00782268578878748,0.00259403372243839,0.00520156046814044,75297
2018-03-31,"Elkhart","IN","Elkhart",305,1137,-0.00263157894736842,-0.0198275862068966,0.0706214689265537,52753
2018-03-31,"Clermont","OH","Cincinnati",306,1354,-0.012399708242159,-0.0251979841612671,-0.0116788321167883,59570
2018-03-31,"Sussex","DE","Salisbury",307,1413,0.00784593437945792,0.0209537572254335,0.049777117384844,58839
2018-03-31,"York","ME","Portland",308,1604,0.00817096165933375,-0.00496277915632754,0.0282051282051282,78332
2018-03-31,"Yuma","AZ","Yuma",309,900,-0.00221729490022173,-0.00442477876106195,0.00111234705228031,42732
2018-03-31,"Racine","WI","Racine",310,1146,-0.00347826086956522,-0.0205128205128205,-0.0705596107055961,57275
2018-03-31,"Shelby","AL","Birmingham",311,1388,-0.00430416068866571,-0.0190812720848057,0.00798838053740015,70897
2018-03-31,"Brazos","TX","College Station",312,1493,0.010148849797023,0.0170299727520436,-0.0538656527249683,43035
2018-03-31,"Tuscaloosa","AL","Tuscaloosa",313,1223,0.0124172185430464,0.0338123415046492,0.0444064901793339,92711
2018-03-31,"Kanawha","WV","Charleston",314,865,0.0116959064327485,0.00348027842227378,-0.058759521218716,94893
2018-03-31,"Clay","FL","Jacksonville",315,1319,0.00763941940412529,0.020108275328693,0.0443388756927949,58910
2018-03-31,"Saint Johns","FL","Jacksonville",316,1841,0.0109829763866008,0.0250556792873051,0.00821467688937568,79834
2018-03-31,"Litchfield","CT","Torrington",317,1588,0.00633713561470215,0.0212218649517685,0.0392670157068063,65563
2018-03-31,"Muscogee","GA","Columbus",318,838,-0.00119189511323004,0,-0.00119189511323004,56718
2018-03-31,"Canyon","ID","Boise City",319,1151,0.003487358326068,0.0149911816578483,0.1099324975892,64207
2018-03-31,"Anderson","SC","Greenville",320,1002,0.00602409638554217,0.002,0.0182926829268293,68699
2018-03-31,"Harrison","MS","Gulfport",321,991,0.00711382113821138,0.0164102564102564,0.0132924335378323,47218
2018-03-31,"Peoria","IL","Peoria",322,947,-0.00733752620545073,-0.0135416666666667,-0.022703818369453,64359
2018-03-31,"Hawaii","HI","Hilo",323,1736,0.0122448979591837,0.0278271166370634,0.095959595959596,61123
