"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"Lincoln","OR","Newport","41","041",355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000,229000,229900,229500,229000,229450,225000,212500,215000,202000,209000,210000,225000,210000,220000,217500,239000,239000,240000,239500,235000,228000,229000,229000,219900,228000
"Camden","MO",,"29","029",356,199000,192900,189500,189000,188300,183705,189900,195250,194900,189900,192000,190000,190000,186240,189000,189000,184900,179900,179900,179900,176000,169900,169900,169000,169900,169500,169900,169900,168100,163000,164500,160000,165000,160000,159500,154900,158000,154900,150000,153500,150925,149900,149900,150000,154450,157950,156000,159900,159816,155000,154000,154900,155000,154900,149900,149900,149900,154900,154900,152000,149900,149900,154000,152500,154900,151900,153500,154900,155000,154400,150000,149900,149900,154900,154900,154900,154900,154900,155000,149900,154900,152450,152900,149900,149900,149500,150000,149900,153900,154900,158600,156950,154950,159900,169000,168500,166000,164950,162500
"Hancock","MS","Gulfport","28","045",357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79811,78500,74900,69000,76200,79800,83900,79400,82000,84000,80750,79000,78250,69900,73000,85000,85000,80250,74900,82000,74900,74900,74900,73900,74950,84000
"Bonner","ID","Sandpoint","16","017",358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359000,343000,353000,379900,389000,349000,389450,429000,399000,429000,444000,429000,409000
"Bennington","VT","Bennington","50","003",359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265000,261600,234900,249000,247000,247000,260000,250000,265000,244900,245000,289000,275000,275000,259000,263200,299000,299900,299000,307500,317450,297000,299900,295000,295000,295000,295000,291750,291750,263500,264250,270000,279000,279000,275000,290000,299900,299900
"Summit","UT","Summit Park","49","043",360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199000,1200000,1162500,1025000,997000,1e+06,967500,995000,990000,1122000,1074500,1250000,1262500,1275000,1125000,975000
"Oneida","WI",,"55","085",361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159900,159900,159900,159300,154900,159900,159900,172325,167450,161400,159900,159900,159000,155900,155400,155400,152450,159900,157450,162900,163950,165000,159950,159900,154900,162900,159900,159900,159900,159900,159900,159900,159900,159900,156950,149250,156950,154900,152000,149450,149900,149000,151000,154900,147000
"Dare","NC","Kill Devil Hills","37","055",362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229000,226900,229900,248000,229000,245000,249900,249000,282450,288000,285500,286000,280000,288000,294000,259000,259000,269000,269000,249900,246900,239000,249000,248000,275000,275000,275000,275000,249900,289000,314450,272500,287000,279900,275000,279900,275000,269000,279450,279450,289000,299500,299000,289500,289000,289000,290000,296250,299000,299450,299000,295000,295000,289450,292450,284500
"Huron","MI",,"26","063",363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27500,27500,27500,27500,27500,27500,27500,27500,27500,27500,27500,27500
"Emmet","MI",,"26","047",364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199950,189995,187500,184500,164900,159900,154900,152700,169500,172400,179000,191250,189000,189950,187000,187000,174900,174900,174500,169900,189000,180000,209500,199000,200950,212500,199000,194900,199000,199000,199000,210000
"Stone","MO","Branson","29","209",365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117000,115000,114950,129000,124000,117500,128000,127500,119900,119500,119900,129200,129850,132425,140950,139900,139900,139900,137700,139900,138500,137900,137500,137900,134700,134900,129900,135000,135250,136900,131900,135000,131950,134250,149000,149900,167000,177400,174450
"Franklin","ME",,"23","007",366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256000,249000,239000,232000,219500,228900,211950,199900,207400,214900,199900,229000,229000,229000,229000,236000,234500,238250,245000,245000,254900,259450,259900,254950,254900,244000,229000,229000,229000,209500,219000,220000,239000,246500,232000,222500,205000,209000,235000,207000,199450,199450,211500,2e+05,220000,219500,217000,219750,219000,234900,220000,219500,249000,249000,263000,266000,237000,239000,225000,237000,259998,269000,269500
"Garrett","MD",,"24","023",367,,,317000,299000,309000,299900,309000,299450,289900,289900,288800,289350,288800,284399.5,288800,284399.5,275000,269900,279949.5,279999,267450,267000,254900,249000,249000,249000,259000,270950,289000,299000,292450,289949.5,294000,294000,294000,289900,299000,299949.5,299000,295000,279999,279499.5,259999.5,259000,259000,250000,259000,245900,249500,242450,245000,249000,256950,252450,256950,259000,252450,244500,249950,249950,264450,253500,264900,264900,264900,279000,269900,279900,282000,285000,282000,275000,258250,267000,267000,254900,254900,249900,249900,239450,230000,230000,229900,214450,199000,199000,215000,215000,227400,239900,239947.5,237500,223500,224500,199900,198000,208000,193500,169750
