"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-03-31,"77845","TX","College Station","Brazos","College Station",194,1219,-0.00408496732026144,-0.0113544201135442,-0.0902985074626866,2419
2018-03-31,"92503","CA","Riverside","Riverside","Riverside",195,1584,0.00763358778625954,0.00699300699300699,0.0545938748335553,1664
2018-03-31,"94536","CA","San Francisco","Alameda","Fremont",196,2556,0.00392772977219167,0.00709219858156028,0.0183266932270916,4797
2018-03-31,"27587","NC","Raleigh","Wake","Wake Forest",197,1282,0,0.00470219435736677,0.00078064012490242,356
2018-03-31,"21740","MD","Hagerstown","Washington","Hagerstown",198,1066,0,0.0152380952380952,0.0104265402843602,2988
2018-03-31,"11233","NY","New York","Kings","New York",199,2326,-0.00300042863266181,-0.0123142250530786,-0.00725565514297909,9602
2018-03-31,"07302","NJ","New York","Hudson","Jersey City",200,2651,0.0064540622627183,0.0164877300613497,-0.00562640660165041,14063
2018-03-31,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","South Gate",201,2247,-0.00398936170212766,0.00267737617135207,0.0388349514563107,3771
2018-03-31,"22191","VA","Washington","Prince William","Woodbridge",202,1804,0,0.00110987791342952,0.00782122905027933,8610
2018-03-31,"19111","PA","Philadelphia","Philadelphia","Philadelphia",203,1141,-0.00349344978165939,0.00175592625109745,0.00617283950617284,4844
2018-03-31,"89117","NV","Las Vegas","Clark","Las Vegas",204,956,0.00420168067226891,0.0127118644067797,0.0765765765765766,4753
2018-03-31,"87120","NM","Albuquerque","Bernalillo","Albuquerque",205,1098,-0.00181818181818182,0.00919117647058824,-0.00362976406533575,187
2018-03-31,"43230","OH","Columbus","Franklin","Gahanna",206,1260,0.00158982511923688,-0.000793021411578113,0.00880704563650921,4692
2018-03-31,"40475","KY","Richmond","Madison","Richmond",207,917,-0.00217627856365615,-0.0182012847965739,-0.0652395514780836,479
2018-03-31,"46227","IN","Indianapolis","Marion","Indianapolis",208,850,-0.00117508813160987,0,0.0378510378510378,1721
2018-03-31,"11236","NY","New York","Kings","New York",209,2160,0.00418410041841004,0.00699300699300699,0.0227272727272727,12527
2018-03-31,"91730","CA","Riverside","San Bernardino","Rancho Cucamonga",210,1752,0.0022883295194508,0.00979827089337176,0.0287727539635937,5060
2018-03-31,"23320","VA","Virginia Beach","Chesapeake City","Chesapeake",211,1294,-0.000772200772200772,0.00154798761609907,0.0310756972111554,8164
2018-03-31,"74012","OK","Tulsa","Tulsa","Broken Arrow",212,854,-0.00350058343057176,-0.00813008130081301,-0.00697674418604651,379
2018-03-31,"90201","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bell",213,2300,-0.0073370738023306,-0.00947459086993971,0.0176991150442478,4383
2018-03-31,"92592","CA","Riverside","Riverside","Temecula",214,1829,0.00329127811300055,0.00164293537787514,0.0433542498573873,1908
2018-03-31,"32244","FL","Jacksonville","Duval","Jacksonville",215,913,0.00772626931567329,0.0223964165733483,0.0616279069767442,956
2018-03-31,"21117","MD","Baltimore","Baltimore","Owings Mills",216,1598,0.0043997485857951,0.0184831102613129,0.0283140283140283,3628
2018-03-31,"92109","CA","San Diego","San Diego","San Diego",217,2749,-0.00109011627906977,0.00365096750638919,0.0444528875379939,9546
2018-03-31,"60628","IL","Chicago","Cook","Chicago",218,1244,-0.000803212851405623,0.0024174053182917,0.0255564715581204,1678
2018-03-31,"10457","NY","New York","Bronx","New York",219,1807,0.00110803324099723,0.000553709856035437,0.0290432801822323,2762
2018-03-31,"34787","FL","Orlando","Orange","Winter Garden",220,1409,0.0173285198555957,0.044477390659748,0.0452522255192878,2078
2018-03-31,"92101","CA","San Diego","San Diego","San Diego",221,2591,-0.00154142581888247,-0.00651840490797546,0.0273592386994449,12644
2018-03-31,"32822","FL","Orlando","Orange","Orlando",222,1099,0.00273722627737226,0.00825688073394495,0.0763956904995103,8203
2018-03-31,"30318","GA","Atlanta","Fulton","Atlanta",223,1725,0.00174216027874564,0.000580046403712297,0.0441888619854722,3550
2018-03-31,"30080","GA","Atlanta","Cobb","Smyrna",224,1334,0.00451807228915663,0.00984102952308857,0.0512214342001576,5671
2018-03-31,"07093","NJ","New York","Hudson","West New York",225,2205,0.00227272727272727,0.000453720508166969,0.0485021398002853,8078
