"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"66048","Leavenworth","KS","Kansas City","Leavenworth",595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57100,59900,56750,57500,59950,59900,63700,63500,65000,64950,64950,65000,68850,74900,81750,79000,75000,73500,69550,68700,72000,64900,63900,69900,77700,79900
"44121","South Euclid","OH","Cleveland","Cuyahoga",596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000,69900,75000,76900,77500,77650,77600,79200,77000,79450,76900,79950,79900,85000,83000,87000,86450,79900,79900,79000,79900,78500,78500,77500
"97526","Grants Pass","OR","Grants Pass","Josephine",596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137450,139900,139900,143200,134000,135000,139900,139900,146000,144950,142400,149900,135000,132450,132450,134900,142000,146000,149900,168000,169700,165000,159950,168000,169450,158700,165000,154900,156250,175000,158500,162500,169900,169000,164950,158950,164900,183500,189450,180200,182000,189500,192920,185000,197700,212250,207500,207500,210000,227450,217450,222500,230000
"77054","Houston","TX","Houston","Harris",598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155000,152500,165000,157750,156000,157000,157000,159500,160000,162500,162500,167000,169450,159000,164000,158900,145000,145000,158900
"15001","Hopewell","PA","Pittsburgh","Beaver",599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99893.5,85700,85900,85700,85249.5,84900,84900,99400,90000,89950,99900,98900,97700,96000,97900,95000,94500,89999,85450,84900,82900,85000,85695,99900,95450,93950,93950,99900,99900,103000,94000,95000,99500,99500
"29466","Mount Pleasant","SC","Charleston","Charleston",600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227250,229500,224400,219900,213750,219000,220000,216375,219900,230000,225000,232450,224750,222000,225000,217000,215450,215000,217750,214900,217500,220000,220000,222450,229500,229750,227250,229500,227000,227500,240000,227500
"47714","Evansville","IN","Evansville","Vanderburgh",601,69900,69900,64900,66000,67200,67000,66000,64250,63900,64000,59900,54200,55450,55000,59200,59900,59888,59900,59000,61950,58977,58938.5,59250,58900,57977,58900,59900,59900,66500,64900,64900,64400,57700,63900,65000,64400,63900,64600,64500,61900,64900,68000,68500,68900,72000,74900,69950,69900,69000,64400,69000,67900,68450,64900,64200,68700,67200,64900,66200,68500,66200,69900,69900,69000,65450,63000,62700,64900,64900,62500,59900,62500,62500,59900,59900,60000,59900,59900,59900,58500,57500,59900,59900,61000,64000,59900,66450,59900,55000,63500,63500,60500,63900,59900,59900,62500,62900,62950,67700
"80204","Denver","CO","Denver","Denver",602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409950,409900,440000,414500,419000,409998,412450,419000,419500,434900,429900,465000,422400,422400,424900,424950,4e+05,427000,429000,412450,456750,445000,459700,445000,439000,442685,449000,459000,454900,449000,469500,479750,485000,479900,469000,477250,467000,472500,480000
"01852","Lowell","MA","Boston","Middlesex",603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229000,254900,245000,219900,244900,245000,245000,242400,239900,239900,239900,239900,233788
"80221","Sherrelwood","CO","Denver","Adams",604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307886.5,319975,3e+05,299950,299000,265000,275000,277500,305950,280000,312500,275000,289950,297350,315000,304997,309950,302500,3e+05,315000,310000,343750,349000,355000,3e+05,305000,302500,350000,350000,335000,329900,339000,350000,349950,350000
"33309","Oakland Park","FL","Miami-Fort Lauderdale","Broward",605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109900,109450,111000,113000,110000,109000,109900,112000,112950,116950,117000,115000,114900,114450,116950,119000,115916,119900,115000,117200,120000,119900,120000,124900,128450,129900,129000,134500,130000,132000,130000,134200,134700,136000,135000,135000,138900,139700,143500,143500,149850,153450,150000,151000,150000,155500,156000,157000,150000,150000,153000,159000,165000
"45503","Springfield","OH","Springfield","Clark",606,63400,67500,69250,69500,77950,74900,77950,73450,79900,79200,70000,67450,73200,74900,74000,74500,79500,74900,72000,69900,69900,67950,67950,66250,65000,69900,67800,67500,67700,69500,66700,63900,64900,66450,69900,72500,70900,69900,69900,69900,69900,68900,72900,72900,69800,74050,64900,70000,68750,66200,74900,69950,74000,73750,69900,70000,73700,69900,72750,75200,78950,80000,79900,78900,75900,72950,73400,72900,69900,67450,66450,73700,75000,75000,78500,72450,71900,72900,69900,69900,70900,69000,71400,68800,69900,69900,71200,74000,70000,70000,69237.5,68575,64950,67821,66750,70000,70750,69900,79500
"50265","West Des Moines","IA","Des Moines","Polk",607,115500,117700,116500,125700,129900,126500,129900,126250,129900,125000,123900,119900,115000,118250,117500,121950,119900,124950,119900,114900,121150,124900,122900,109950,108200,115000,115000,119900,121600,117450,119900,120800,119900,115000,117000,121900,119950,124950,115000,120000,128450,129900,129900,122900,129450,129900,122400,118900,109950,110000,110000,125000,115000,120000,117200,110000,110000,110000,115000,116000,112400,110000,115900,119900,112450,124950,125000,129900,137200,129900,130000,131450,117900,120450,115000,120900,128500,128500,131500,149950,149950,154450,149900,149900,144500,139900,147450,149400,159900,145500,140000,137900,133950,138000,134900,133000,119950,124900,127500
"99507","Anchorage","AK","Anchorage","Anchorage",608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187000,185000,185000,189450,185000,170000,159000,172450,179000,179000,185000,189500,185000,185000,164900,187250,192500,190950,193000,196450,197000,189000,187000,182699.5,155500,154500
"98032","Kent","WA","Seattle","King",609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217888,229950,239975,240000,240000,229975,229975,239700,244950,230000,232500,259500,268000
"06066","Vernon Rockville","CT","Hartford","Tolland",610,173215,165450,167900,167700,169900,159900,165900,182900,173900,166226,158400,169000,165000,167000,163900,151400,154900,154900,154900,150000,148900,144200,142700,142900,129950,142900,144900,139950,137400,140000,144950,144950,144450,145900,142450,144950,139900,139900,144950,149900,144900,141449.5,139999,136000,137950,134700,134900,139800,129900,135000,139900,139900,148000,139000,139900,139900,134950,134900,135000,139900,146250,139000,124450,133650,130950,134900,139900,146450,134400,137000,136450,127900,129900,134900,134450,135950,132900,134900,134900,134950,132500,129550,127050,119500,119900,119900,119700,121450,119900,119500,121200,119900,133700,149000,149000,147400,142400,149900,152000
"91387","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279888,279888,290000,275000,275000,275000,285000,285000,290000,290000,290000,294500,302067.5,297017.5,294950,295000,310000,314950,337000,349000,349000,377450,372400,344450
"01545","Shrewsbury","MA","Worcester","Worcester",612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348250,349000,339900,348000,372400,339450,336950,315000,315000,299900,288500,288500,334900,339000,345000,354900
"34285","Venice","FL","North Port-Sarasota-Bradenton","Sarasota",613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219900,199999,187950,179900,185950,2e+05,182950,179900,174900,182950,189450,193900,189500,183200,189900,186450,179450,189900,199900,199000,185000,189900,219000,219000,209000,215000,214450,229450
"02864","Cumberland","RI","Providence","Providence",614,205000,207450,217000,222000,212500,217000,210000,199900,202400,2e+05,214900,207400,204900,194900,189900,189900,187900,189450,189000,188700,189900,189900,189900,186950,184900,186950,187000,185000,184500,177500,169900,169900,169900,194900,199500,199500,194400,194900,199000,195950,188400,187950,174900,185950,205000,209000,189900,189900,209900,219000,227500,222000,220000,207000,222450,199900,189900,198900,199500,219000,205000,2e+05,2e+05,225000,222400,215000,217000,223400,226500,224950,219900,215000,219450,232400,229450,249900,259900,259450,245250,259900,269900,269900,259900,243250,224900,209700,228779,239900,249900,249900,259000,249450,249000,242450,235450,214900,214900,214900,214900
"33950","Punta Gorda","FL","Punta Gorda","Charlotte",615,149900,167000,162500,160000,148000,139900,139900,139900,139900,140000,139900,142950,141000,139900,139900,139250,139950,139000,139000,137000,129950,134900,132450,129949.5,129900,135900,125000,128895.5,126450,125000,125000,119450,124000,124650,129900,131949.5,139000,125000,125000,129900,129999,131000,129000,127750,129900,139900,141250,145000,151900,149500,147400,150900,149900,153950,139999,155000,159900,165000,169000,169990,174900,169250,175000,174945,168000,167000,188250,184900,177990,184900,186250,180990,209900,217450,210000,199900,199900,205000,2e+05,194900,185000,197000,209950,209950,209700,207500,199000,191950,186500,185000,188750,197500,204450,209700,209950,210000,212400,197500,199850
"03104","Manchester","NH","Manchester","Hillsborough",616,165000,160000,159000,159900,159949.5,161249.5,159900,159450,158900,156450,149900,149900,149900,139900,149161,159900,153900,149900,150000,149950,145000,139900,139450,148900,147900,135000,139950,149900,143950,149000,139450,147250,149000,139000,143200,149000,139900,140450,134000,146880,141500,140000,144900,146000,152900,151450,153900,149950,147400,144900,144900,144900,144900,149900,154800,149900,139900,149900,144900,139900,145000,149900,147000,148000,155000,156450,152900,155900,155000,155000,151400,159900,162400,163950,159900,159900,153000,159000,159900,159900,169900,171250,164250,159900,159900,159900,159900,167900,178531.5,179950,172000,165500,169950,179900,176350,170000,170000,172450,179000
"59801","Missoula","MT","Missoula","Missoula",617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307100,280000,273750,283950,288000,308000,297000,309000,299000,326200,335300,326600,335300,326600
"60504","Aurora","IL","Chicago","Kane",617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122000,127500,129900,124450,131000,127565,124000,122000,124900,115000,123900,119950,129000,129900,135000,129000,129000,125000,124900,123250,124450,124900,137200,141000,144400,143900,140000,140000,137450,148950,142500,142500,144200,136400,147000,149450,155450,149950,151900,153500,164900,169400,169900,169900,169500,165499,164900,165450
"33060","Pompano Beach","FL","Miami-Fort Lauderdale","Broward",619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000,179900,179900,150000,172000,177000,158750,165000,159495,159990,164900,172500,163000,179900,179900,175500,172450,174950,178000,176950,169900,169675,171475,173950,157000,156000
"44004","Ashtabula","OH","Ashtabula","Ashtabula",620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,64900,69000,73500,67250,57700,59688.5,59900,59950,59700,66950,66950,69900,69250,69900,69900,69900,69900,69900,69500,69500,69900,69900,69900,69999.5,70000,65950,64900,67950,66000,69900,65900,64900,69900,64900,69900,69900,72000,74500,70700,73500,69900,61900,61900,62400,59900,64900,64900,62200,69900,69900,72487,69900,69000,69900,69900,68500,68500,62900,62700
"63125","Lemay","MO","St. Louis","Saint Louis",621,97950,96000,104900,105000,104950,104900,99900,1e+05,104900,99900,99900,104900,99900,99853.5,99000,93900,89900,89950,80000,80000,84900,85000,80000,79900,82450,79900,85000,84900,85250,85000,82900,80000,79200,79900,87900,85000,81900,85000,83700,82500,85000,84900,92500,96900,90000,87450,87000,84900,84950,89900,92200,89900,88950,90000,92000,84947.5,93000,89900,89900,89900,89900,89900,89450,90000,87900,94450,92900,94900,92900,99000,97000,94050,92200,90000,95250,99700,107500,106900,99900,99500,98000,109450,109900,109900,106000,103950,112480,112950,104700,104700,104900,107500,107900,106400,95450,93800,93800,92900,98000
"17111","Lower Paxton","PA","Harrisburg","Dauphin",622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129000,127400,125000,124900,125000,120000,122000,124700,124700,121750,122600,124500,128450,129950,125000,125900,127900,129900,132400,144900,134900,139855,144900,158500,159900,149900,149900,150000,147450,149900,157400,159900,150000,159900,159700,159700
"77006","Houston","TX","Houston","Harris",623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394000,389000,369500,369500,349900,347000,335000,342450,335000,334000,326500,344500,359000,327450,310000,339450,329900,332450,350000,365900,408500,437000,439000,424999.5,420000,420000,389000,384450,379900,377700,365000,393950,398900,398900,399450,399450,366000,349500,372750,369250
"96792","Waianae","HI","Urban Honolulu","Honolulu",624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178000,182000,181250,183750,179000,182500,180000,179750,187000,187000,191500,190000,177000,192500
"33140","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",625,467500,459000,450000,449000,425000,399991,399000,399000,399000,387450,380000,369500,380000,395018,395000,396000,399000,399000,396000,399000,410000,415000,399500,425000,399000,399000,4e+05,4e+05,399000,415000,395000,399000,458000,452500,499000,479000,495000,485000,485000,482450,485000,499000,5e+05,499000,525000,525000,525000,518226,522500,529500,549000,525000,575000,536950,539400,550000,550000,565000,557500,592000,599000,579000,575000,589000,610000,604950,640000,650000,616875,620000,659500,685000,664000,650000,650000,659000,625000,632450,639000,639000,650000,639500,639500,658900,645000,675000,670000,675000,660000,635000,620900,644000,625000,599900,629900,627000,624400,630000,639000
"92543","Hemet","CA","Riverside","Riverside",626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119000,106000,124000,131000,134850,129900,129450,125000,126500,120000,120000,129900,126250,125000,125000,115000,125000,125500,137500,139900,142000,128835,150000
"57103","Sioux Falls","SD","Sioux Falls","Minnehaha",627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,134700,137700,154500,149250,140400,143700,137450,129900,152350,147500,152200
"16101","New Castle","PA","New Castle","Lawrence",628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58900,59900,57000,57900,59450,59000,55000,56500,50950,50950,52000,50950,52000,49900,49949.5,49900,54500,49900,46250,47500,49900,49900,49900,49950,49700,45000,44450,44500,52445,49945,53000,57900,52500,52000,51000,49900,49900,45900,47200,45950,45000,39900,45450,44900,47400,49500,45000,49450,49900,47000,49450,47950,44900,45000,48400,45000,43450,41000,40000,39400,37500,35000,32950,35000,37000
"06513","New Haven","CT","New Haven","New Haven",629,129500,144900,145000,144900,144300,144900,144950,145900,145500,144900,145000,141950,144900,138999,139900,144900,145000,144900,145000,149900,149900,145250,145000,145000,134900,137000,136500,134900,133000,130000,133000,133000,129900,127000,125000,126500,124500,123000,124400,124450,124400,119900,119950,124400,118000,119000,118575,119450,119000,124900,124900,125900,119900,119500,119900,124900,124990,124500,119900,119900,117000,117900,118999,122000,119900,118999,119000,119000,119900,117500,119900,115450,115450,125000,127750,126000,124750,119950,124900,119900,125000,125000,123250,119900,119900,119450,119900,119900,119250,118000,115900,116500,119900,119900,122200,120000,120950,120000,118000
"34243","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota",630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203950,218990,221495,224950,227040,223990,224945,229900,224993.5,224995,244490,242990,245000,241000,241990,239000,235000,229990,234990,234990,244040,249125,256700,259990,264900,259000,259000,249900,242905,245410,241910,244900,238900,236350,240445,241495
"33462","Lantana","FL","Miami-Fort Lauderdale","Palm Beach",631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176500,169950,159900,158000,149900,144900,145000,145000,139000,147250,165000,169900,168250,179500,179000,179000,180000,179900,179000,174950,175000,177000,174900,175000,169900,169000,171200,191950,199000,209900,215000,214400,214950,199700,197250,199500,199500,205000,209000,209000
"34491","Summerfield","FL","Ocala","Marion",632,154500,151400,149900,149625,148250,139900,142250,146000,147075,146000,144750,146000,146900,141750,146900,139900,139900,139775,138000,136000,134900,132000,132750,132500,129000,129500,128950,129850,128500,126250,119949.5,119750,125000,125250,129900,137900,129900,129900,129500,129900,134950,134750,132900,129999,129900,129949.5,129900,130900,139900,129900,149375,149000,155700,159000,159500,149375,152750,152000,150900,152000,164900,158500,155900,159900,169900,169900,171700,174990,174375,174799,174774.5,169625,164900,169750,169900,168750,164900,160000,159900,161500,164400,165000,165000,165000,169500,169900,174000,169900,169900,169850,172000,169900,174500,172750,174200,174900,169500,174900,179000
"59601","Helena","MT","Helena","Lewis and Clark",633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194900,196450,194900,185000,174900,179450,182450,185000,184950,159900,172400,184900
"44312","Akron","OH","Akron","Summit",634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75450,75900,69900,75000,74739,75000,83500,78700,75000,75000,70000,69900,78000,78000
"24540","Danville","VA","Danville","Danville City",635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46500,44900,43500,48000,48000,55000,54000,53850,52000,47500,50500,49950,48700,46900,45000,45600,50000,53950,57250,59900,59500,55000,54950,54900,57200,59900
"77056","Houston","TX","Houston","Harris",636,,,,,,,,,,,,,,,,,,,,,,,,,,,325000,290000,262400,262400,262450,285000,319000,312500,315000,319500,307500,357450,357450,339500,352400,349000,369000,359000,362000,374750,377250,360950,425000,389900,389900,370000,363250,340000,374450,363749.5,373749.5,379500,379000,365000,399900,417000,424499.5,415000,440000,445000,4e+05,442000,447500,450000,475000,485000,455000,440000,429000,436750,425000,410000,410000,399000,389000,377000,375000,391995,375000,384000,395000,387000,379000,379950,387000,389500,392000,359900,395000,398500,399000,375000,388500
"80209","Denver","CO","Denver","Denver",637,439000,425000,419900,419450,439250,449450,444000,435000,449900,429000,428247.5,420000,415000,399949.5,399500,398500,399949.5,415000,409000,399900,398950,379000,399999.5,399999,408250,399000,398500,424950,415000,449900,449900,449250,440000,449450,434950,429500,430000,469900,427000,425000,425000,469900,440000,467500,435000,472000,479950,479950,532450,540000,540000,518450,499000,499000,489950,507500,499500,519000,499500,505062.5,550000,579900,489000,525000,523706,540413,558414,565250,579950,625000,617000,6e+05,649000,637000,649972.5,627000,6e+05,625000,649000,699000,649450,625000,649000,637000,625000,649900,657000,667000,695000,660000,660000,644250,699000,696625,685000,680000,696625,690000,645000
"43613","Toledo","OH","Toledo","Lucas",638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59400,58900,64900,61900,59900,58000,58950,55950,54900,51700,57400,62250,64000,64900,59900,61900,52900,57400,59900,54900,54900,62271,63085.5,64900,69900,64700,64900,65000,67200,64500,62200,64999,64900,62500,69500,65000,59900,59900,59900,59900,59900,59900,61200,65000,65000,65000,69450
"10012","New York","NY","New York","New York",639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3650000,3624000,3750000,3624000,3624000,3750000,3750000,3495000,3622500,3485000,3322000,3322000,3400000,3235000,3262500,3125000,3262500,3262500,3272500,3e+06,3522500,3550000
"56601","Bemidji","MN","Bemidji","Beltrami",640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239000,238800,239900,219950,208944,217450,225150,229900,229900,219900,219900,219900
"19901","Dover","DE","Dover","Kent",641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,120000,120000,134900,134900,129900,132400,149000,149400,140950,134900,135000,149900,142450
"34208","Bradenton","FL","North Port-Sarasota-Bradenton","Manatee",642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158450,159450,153500,162000,158732.5,165000,159900,143493.5,158232.5,169721,169810.5,169810.5,192000,191750,194750,183250,197000,183445,179900,185400,185000,190000,220185,219000,219450,216950,206500,189900,202000,219000
"32205","Jacksonville","FL","Jacksonville","Duval",643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129200,128500,125000,125000,129900,139900,128975,120000,119450,124475,132000,149450,149200,142200,129900,142500,135000,124000,135000,135000
"53719","Madison","WI","Madison","Dane",644,159900,159900,159900,159900,159900,159900,159900,160000,159900,155000,154950,149900,149900,149900,149850,145500,145000,142900,140000,142500,140000,139900,140900,142500,139700,134900,134900,134900,139000,134900,129900,128900,129900,129900,128500,128500,124900,124900,132450,139900,139900,137450,134900,139900,139900,134900,137900,137900,144900,144900,138900,133500,149900,139900,132000,132000,137500,139400,137250,134900,138200,137500,144900,145400,139900,142900,144900,144900,150000,155000,156500,162900,162900,159900,152900,155950,144950,154450,154450,159900,164900,159000,174900,184950,184900,173650,162450,148700,159950,160000,169900,173950,169900,169900,172000,179900,195000,179900,176500
"60612","Chicago","IL","Chicago","Cook",645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345000,364450,350000,350000,349000,349000,345000,345000,342000,359000,354500,367450,377000,332500
"54880","Superior","WI","Duluth","Douglas",646,95000,95000,99500,97000,95000,96000,103900,109900,109900,105000,103899.5,97000,93450,98500,99900,100950,100900,99900,99899.5,99000,99899.5,99899,99899,99899.5,85700,89900,85900,91950,89900,94950,89900,91200,91500,95000,86650,85900,86900,85900,84900,82450,88000,92000,97450,89900,89900,89900,92000,103000,109900,109900,109900,109900,119950,107000,105900,103000,105500,105250,109250,118900,110000,122450,104950,103900,114000,103900,113900,112700,109000,104900,97700,89900,82900,84000,82000,89900,89900,90900,89700,105000,102450,99900,99900,89900,89000,87400,90000,90000,90000,90000,90000,95000,92500,95000,94750,89900,89700,87200,84900
"67203","Wichita","KS","Wichita","Sedgwick",647,76950,74900,74900,74950,69900,69500,71250,73400,71900,71900,72950,69900,69000,69900,69900,74900,76900,70440,70191.5,69900,67500,69900,69900,67900,62000,63999,61900,63499.5,66500,67000,72500,71250,72000,72250,76000,75000,74900,75000,74900,70000,70000,65000,72900,75000,73900,72500,76000,76000,81400,76000,76750,75000,73999,71000,69949.5,72500,69900,65000,69900,67500,67500,70450,70500,73000,73950,70000,72900,74900,70000,70950,76250,75000,85000,79950,67500,72300,71300,82900,76000,79500,70500,70500,69900,73900,79900,83013.5,84900,74500,75000,78900,83700,89900,84900,79900,80950,84900,89900,84950,79900
"28052","Gastonia","NC","Charlotte","Gaston",648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81249.5,77450,76500,78000,74000,72000,69900,72000,69900,72000,67000,74000
"15701","White","PA","Indiana","Indiana",649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,119950,115000,109900,109900,106450,103000,109900,112000,111000,112000,97000,99500,109000,114900,112450,102250,105000,94900,93700,91500,91500
"92410","San Bernardino","CA","Riverside","San Bernardino",649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143750,157300,158399,159149.5,149000,160000,169500,171450,176406.5,175000,174592,170000,174900,182500,189000,204450,209000,199900,199450,179900,180000
"34957","Hutchinson Island South","FL","Port St. Lucie","Saint Lucie",651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239900,235000,229450,234950,233750,239900,240000,240000,256250,259900,256250,240000,224950,229000,229900,239000,239000,232450,209700,216800,239900,259000,230000,219900,229450,219950,229444,224750,239900,249000,249000,249900
"44039","North Ridgeville","OH","Cleveland","Lorain",652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,145000,149990,149990,157000,154900,152490,157487.5,169900,155000,156237.5,156192.5,156245,154945,159945,152900,160990,160990,154445,152945,152945,150990,155000,159670,162990,159900,159900,159900,159200,161945,154900,154900,154900,154900,153400,155400,169445,164990,148700,147000,147000,164900,168950,171500,170700,170700,174990,179200,175490,172450,169000,175000,169950,164500,178400,178400,189900,178400,179900,209445,194900
"92570","Perris","CA","Riverside","Riverside",653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,139900,129450,145000,141850,134300,145000,144900,147500,144000,137750,136250,137000,135000,150000,150000,159000,169900,177360,172450,169900,177360,179950,180000,180000,176500,175000,165000,160000,158450,162500,170000,192500,192500,197000,199950,199000,196500,193500,199950,199000,2e+05,199000,194000,199950,192450,2e+05,203000,2e+05,179900,189000,190000,191000
