"RegionName","City","State","Metro","CountyName","SizeRank","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"10014","New York","NY","New York","New York",138,,,2850,3025,3000,2850,2850,2995,3095,3000,2999.5,3000,3000,3200,3200,3035,3125,3295,3295,3350,3350,3300,3200,3395,3400,3495,3300,3295,3200,3200,3215,3300,3328,3395,3400,3495,3495,3500,3517,3550,3595,3525,3500,3500,3500,3495,3500,3500,3500,3500,3485,3495,3500,3550,3600,3600,3595,3600,3650,3600,3695,3577.5,3600,3600,3650,3635,3585,3650,3600,3650,3695,3550,3595,3500,3500,3500,3500,3495,3550,3695,3739,3795,3750,3650,3529,3495,3495,3500,3500,3688
"33141","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1850,1650,1800,1925,1900,1800,1800,1775,1721.5,1800,1821,1800,1848.5,1800,1800,1800,1799.5,1900,1725,1850
"95112","San Jose","CA","San Jose","Santa Clara",140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1695,1745,1722.5,1795,1900,1945,1900,1820,1795,1795,1712.5,1797.5,1825,1887.5
"96815","Honolulu","HI","Urban Honolulu","Honolulu",141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545,1545,1547.5,1750,1650,1522.5,1750,1997.5,1750,1799.5,1750,1750,1625,1550,1775
"07305","Jersey City","NJ","New York","Hudson",142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1362.5,1450,1450,1472.5,1550,1600,1600,1550,1575,1649.5,1600,1500,1475
"59102","Billings","MT","Billings","Yellowstone",143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675,695,725,710,695,695,695,740,750,725,695,695,695,695,725
"02151","Revere","MA","Boston","Suffolk",144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1805,1750,1750,1789,1800,1863.5,1877,1857,1862,1682.5,1630,1650,1662,1750,1802.5
"90036","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650,2997.5,2595,2397.5,2400,2400,2400,2495,2597.5,2572.5,2595,2650,2695,2670,2645,2725,2747.5,2997.5,2725,2695,2750,2650
"06457","Middletown","CT","Hartford","Middlesex",146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1200,1100,1150,1100,1100,1137.5,1150,1150,1100,1075,1025,1050,1100,1075
"33021","Hollywood","FL","Miami-Fort Lauderdale","Broward",147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1350,1350,1400,1450,1400,1337.5,1400,1425,1400,1350,1300,1300,1295,1400
"33324","Plantation","FL","Miami-Fort Lauderdale","Broward",148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1450,1500,1500,1600,1525,1500,1500,1500,1500,1500,1500,1500,1500,1500,1437.5,1500
"06511","New Haven","CT","New Haven","New Haven",149,,,,,,972.5,1125,1150,1150,1175,1125,1100,1137.5,1100,1100,1195,1197.5,1150,1200,1200,1212.5,1200,1200,1150,1100,1050,1100,1000,1100,1200,1200,1275,1200,1250,1250,1200,1200,1190,1195,1095,1050,1095,1100,1195,1192.5,1195,1195,1200,1200,1200,1175,1150,1122.5,1195,1200,1200,1250,1250,1225,1200,1195,1195,1200,1200,1200,1200,1250,1200,1195,1250,1275,1150,1200,1195,1197.5,1200,1250,1350,1395,1350,1275,1250,1250,1200,1150,1200,1200,1200,1250,1300
"07047","North Bergen","NJ","New York","Hudson",149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1750,1750,1900,1900,1875,2200,2010,1950,1725,2000,1800,1800,1900
"11354","New York","NY","New York","Queens",151,,,,,,,,,,,,,,,,1650,1600,1565,1500,1405,1435,1485,1435,1500,1500,1550,1572.5,1550,1595,1550,1595,1597.5,1600,1650,1700,1650,1600,1600,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1650,1695,1650,1650,1650,1695,1700,1750,1750,1750,1750,1700,1752.5,1825,1795,1750,1795,1950,1800,1850,1862.5,1974.5,2200,1950,2125,1950,1950,2150,2200,2129.5,2200,2250,2200,2108,2000,2000,2100,2200,2000
"02135","Boston","MA","Boston","Suffolk",152,,,,,,,,,,,,,,,,,,,,,,,,,,,1867,1850,1900,1895,1895,1875,1885,1899,1895,1925,1950,1900,1900,1950,1975,1990,2000,2000,1995,1995,1995,1975,1950,1950,1960,2000,2000,2000,2000,2049.5,2050,2049,2050,2085,2082.5,2025,2055,2040,2199.5,2275,2200,2300,2500,2300,2400,2500,2450,2200,2100,2100,2250,2400,2500,2500,2500,2500,2500,2500,2400,2250,2200,2340,2500,2500
"78748","Austin","TX","Austin","Travis",153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1295,1250,1287.5,1250,1297.5,1190,1150,1150,1200,1210,1200,1250,1265
"28540","Jacksonville","NC","Jacksonville","Onslow",154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,562.5,575,600,600,575,595,575,575,550,585,575,595,594.5,580
"21218","Baltimore","MD","Baltimore","Baltimore City",155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,1050,1017.5,1095,950,975,950,900,875,875,825,825,899.5,899
"10466","New York","NY","New York","Bronx",156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1150,1175,1200,1200,1200,1200,1300,1300,1250,1250,1259.5,1400,1350,1300,1400,1400,1300,1387.5,1350,1350,1350,1400,1400,1400,1400,1450,1450,1450,1450,1495,1350,1450,1450,1450,1450,1395,1350,1400,1400,1400,1450,1450,1450,1500,1500,1550,1515,1550,1600,1600,1600,1675,1775
"33308","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1600,1600,1600,1547,1500,1500,1500,1500,1500,1500,1450,1450,1400,1347,1497
"98225","Bellingham","WA","Bellingham","Whatcom",158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985,990,995,980,1000,995,950,1022.5,995,965,950,895,995,1095
"11374","New York","NY","New York","Queens",159,,,,,,,,,,,,,,,,,,,,,1725,1787.5,1724.5,1600,1595,1650,1700,1650,1725,1712.5,1700,1750,1738,1750,1800,1800,1800,1800,1800,1775,1800,1775,1800,1925,1825,1895,1900,1950,1900,1900,1900,1900,1950,1950,1950,1900,2000,2080,2100,2100,2150,2150,2195,2250,2200,2150,2125,2282.5,2000,2147.5,2200,2000,2025,2000,1875,1950,2025,1925,1875,1950,1900,2000,2100,2000,2050,2010,1950,1950,2025,2057.5
"07111","Irvington","NJ","New York","Essex",160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1200,1222.5,1200,1200,1200,1200,1225,1200,1250,1237,1250,1250
"33312","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425,1462.5,1325,1350,1275,1350,1400,1397.5,1325,1350,1297.5,1300,1349,1400,1400
"65202","Columbia","MO","Columbia","Boone",162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675,675,625,600,612.5,700,687.5,750,750,750,750,700,760,750
"07003","Bloomfield","NJ","New York","Essex",163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1857.5,1587.5,1797.5,1825,1650,1650,1700,1750,1750,1795,1750,1700,1650,1599
"70119","New Orleans","LA","New Orleans","Orleans",164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1250,1225,1200,1195,1200,1300,1150,1250,1197.5,1100,1195,1200,1225
"07306","Jersey City","NJ","New York","Hudson",165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2100,2050,2100,1848.5,1800,1800,1700,1675,1649.5,1700,1661
"63116","Saint Louis","MO","St. Louis","Saint Louis City",166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,550,595,625,625,600,600,587.5,580,600,600,600,600,650
"10472","New York","NY","New York","Bronx",167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1425,1500,1500,1497.5,1497.5,1600,1600,1650,1487.5,1650,1575,1500,1650,1475,1525,1650
"10473","New York","NY","New York","Bronx",168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603,1600,1650,1650,1650,1795,1812.5,1887.5,1900,1700,1825,1700,1700,1700,1700,1674.5,1755,1900,1950,1950
"28546","Jacksonville","NC","Jacksonville","Onslow",169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,600,600,600,600,620,620,625,625,625,625,625,625,600,600
"19146","Philadelphia","PA","Philadelphia","Philadelphia",170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.5,1400,1525,1495,1500,1585,1595,1537.5,1400,1475,1425,1450,1497.5,1675
"11210","New York","NY","New York","Kings",171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425,1500,1499,1400,1350,1300,1400,1400,1400,1400,1400,1400,1400,1400,1400,1495,1515,1500,1450,1400,1450,1450,1500,1450,1500,1550,1700,1800,1795,1799.5,1750,1750,1800,1875,1900,1800,1750,1800,1695,1712.5,1700,1700,1850,1800,1962.5,1795,1800,1750,1775,1800,1799,1799,1799.5,1750,1800,1800,1950,1825,1800,1737.5,1725
"10033","New York","NY","New York","New York",172,,,,,,,1525,1495,1495,1485,1550,1525,1475,1550,1550,1525,1550,1550,1550,1550,1725,1700,1800,1800,1767.5,1750,1772.5,1700,1700,1700,1725,1750,1725,1797.5,1800,1800,1795,1750,1750,1800,1775,1795,1800,1825,1862.5,1950,1950,1950,2000,1995,2000,2000,2000,2000,2000,2000,2100,2150,2200,2100,2100,2097,2012.5,2050,2150,2195,2150,2162.5,2025,2100,2362.5,2237.5,2195,2150,2033.5,2262.5,2250,2292,2195,2200,2175,2200,2200,2150,2200,2200,2195,2120,2152.5,2200
"10460","New York","NY","New York","Bronx",173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533,1600,1650,1793,1750,1700,1625,1500,1585,1533,1650,1597.5,1500,1533,1516.5
"10036","New York","NY","New York","New York",174,,,,,,,,,,,,,,,,,,3200,3250,3200,3190,3195,3195,3200,3200,3200,3175,3150,3100,3135,3190,3200,3200,3200,3200,3200,3235,3200,3200,3195,3200,3200,3200,3250,3400,3300,3250,3295,3375,3325,3350,3375,3478.5,3450,3495,3250,3250,3195,3395,3250,3192.5,3050,3000,3020,3160,3195,3217.5,3250,3195,3200,3152,3250,3079,3435,3030,3125,3225,3151,3085,3235,3250,3250,3250,3260,3250,3200,3190,3190,3200,3200
"90006","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1400,1320,1349,1412.5,1397.5,1445,1425,1400,1400,1475,1475,1395,1395,1450
"33065","Coral Springs","FL","Miami-Fort Lauderdale","Broward",176,,,,,,,,,,,,,1225,1250,1200,1200,1200,1200,1200,1200,1200,1200,1275,1262.5,1225,1200,1200,1200,1200,1200,1150,1150,1197.5,1200,1182.5,1125,1150,1150,1162.5,1100,1137.5,1125,1125,1125,1175,1200,1300,1250,1250,1215,1300,1250,1300,1295,1295,1347.5,1245,1295,1295,1295,1300,1225,1250,1300,1300,1325,1250,1375,1325,1297.5,1322.5,1212.5,1250,1300,1300,1300,1325,1362.5,1350,1350,1375,1350,1425,1400,1450,1399,1400,1400,1350,1400
"60630","Chicago","IL","Chicago","Cook",177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1275,1200,1262.5,1200,1207.5,1165,1250,1250,1237.5,1200,1299
"94115","San Francisco","CA","San Francisco","San Francisco",178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3297.5,3595,3700,3700,3572.5,3987.5,3900,3350,3263,3295,3395,3546,3800,3300
"19464","Pottstown","PA","Philadelphia","Montgomery",179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825,875,850,795,795,780,900,895,850,850,857.5,895
"19147","Philadelphia","PA","Philadelphia","Philadelphia",180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1597.5,1600,1600,1555,1630.5,1597,1602.5,1512.5,1525,1510,1495,1495,1437.5
"33020","Hollywood","FL","Miami-Fort Lauderdale","Broward",181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1150,1250,1250,1300,1300,1300,1325,1250,1250,1250,1300,1350
"33178","Doral","FL","Miami-Fort Lauderdale","Miami-Dade",182,,,,,,,,,,2000,2100,2050,2050,2000,2100,2100,2050,2000,2000,2000,2000,2000,2100,2175,2100,2100,2200,2100,2100,2050,2100,1900,1900,1900,2000,2000,1975,1850,1900,2000,2062.5,2050,2050,2100,2100,2100,2200,2150,2100,2100,2290,2400,2300,2195,1975,2125,1950,1898,1950,1900,1950,2000,2000,2000,2100,2050,2175,2200,2000,2200,2270,2295,2150,2300,2200,2125,2200,2150,2100,2195,2200,2200,2200,2294.5,2350,2200,2250,2300,2355,2425
"10010","New York","NY","New York","New York",183,,,,,3075,2837.5,2925,2995,3100,3099,3100,3300,3250,3350,3289,3250,3272.5,3150,3150,3300,3400,3500,3400,3350,3300,3395,3295,3300,3395,3350,3395,3395,3395,3395,3350,3450,3495,3400,3400,3400,3400,3400,3395,3400,3471,3500,3495,3600,3650,3595,3650,3500,3500,3500,3650,3495,3500,3582.5,3595,3627,3627,3647,3600,3650,3658,3650,3595,3795,3774,3580,3600,3550,3600,3650,3644,3595,3658,3605,3750,3700,3711.5,3711.5,3762.5,3745,3600,3587.5,3644,3735.5,3748,3647
"33062","Pompano Beach","FL","Miami-Fort Lauderdale","Broward",184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1500,1500,1500,1500,1600,1500,1525,1525,1400,1500,1500,1600
"11691","New York","NY","New York","Queens",185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795,1727.5,1700,1675,1700,1699,1650,1650,1599.5,1700,1575,1800,1964,1999
"76549","Killeen","TX","Killeen","Bell",186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.5,750,750,795,780,750,750,720,650,725,695,695,675,655,655
"66502","Manhattan","KS","Manhattan","Riley",187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,870,800,800,795,730,652.5,690,682.5,695,800,860,870,860
"44102","Cleveland","OH","Cleveland","Cuyahoga",188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775,750,712.5,712.5,765,770,800,700,695,700,700,695,695
"94117","San Francisco","CA","San Francisco","San Francisco",189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3285,3347.5,3495,3495,3500,3647.5,3797.5,3647.5,3422.5,3495,3795,3795,3672.5,3525,3395
"92103","San Diego","CA","San Diego","San Diego",190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.5,1545,1520,1625,1700,1595,1695,1750,1795,1810,1650,1595,1595,1795,1772.5
"12866","Saratoga Springs","NY","Albany","Saratoga",191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,1900,1900,1900,1892.5,1810,1650,1425,1425,1350,1350,1375,1412.5,1485
"10469","New York","NY","New York","Bronx",192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834,1850,1800,1900,1800,1850,1795,2100,2050,2100,2000,2000,2100,2100
"19103","Philadelphia","PA","Philadelphia","Philadelphia",193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972.5,1699.5,1900,1829.5,1920,1850,1700,1797.5,1750,1797.5,1900,1850,1950,1920,1940,1875,1900,1695
"07024","Fort Lee","NJ","New York","Bergen",194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2387.5,2275,2250,2275,2400,2350,2395,2300,2375,2250,2200,2225,2197.5
"98109","Seattle","WA","Seattle","King",195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825,1890,1965,2135,1995,1720,1795,1775,1800,1772.5,1850,1850,1680
"90277","Redondo Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175,2350,2395,2400,2470,2425,2600,2595,2375,2250,2162.5,2195,2400,2550,2400
"76542","Killeen","TX","Killeen","Bell",197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.5,725,750,617.5,625,645,650,650,645,630,625,625,625,625,625,600
"94102","San Francisco","CA","San Francisco","San Francisco",198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3092.5,3350,3647.5,3900,3602,3500,3595,3495,3936,3821,3800,3500,3500,3500,3400
"26505","Morgantown","WV","Morgantown","Monongalia",199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915,885,890,890,885,850,862.5,975,892.5,912.5,900,930,960,900,900
"33180","Aventura","FL","Miami-Fort Lauderdale","Miami-Dade",200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1950,2050,2300,2000,2200,2300,2485,2300,2200,2400,2450,2485,2500,2500,2500,2500,2637.5,2650,2600,2675,2700,2500,2500,2500,2500,2500,2500,2350,2350,2400,2500,2500,2425,2425,2490,2500,2437.5,2500,2400,2412.5,2325,2300,2250,2300,2230,2300,2200,2299,2400,2450,2450,2450,2500,2500,2500,2450,2400,2500,2495,2400,2350
"97202","Portland","OR","Portland","Multnomah",201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345,1325,1475,1445,1445,1395,1397.5,1400,1412.5,1395,1400,1395,1362.5,1350,1372.5
"60623","Chicago","IL","Chicago","Cook",202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.5,1100,1100,1100,1100,1095,1100,1100,1100,1100,1100,1100,1100,1100,1100
"01970","Salem","MA","Boston","Essex",203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775,1800,1900,2010,1900,1800,1750,1900,1850,1850,1825,1825,1900
"19139","Philadelphia","PA","Philadelphia","Philadelphia",204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.5,1020,1150,1250,1075,1025,1000,1000,1000,937.5,995,995,1100,1000
"10461","New York","NY","New York","Bronx",205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1400,1387.5,1425,1490,1500,1550,1500,1300,1400,1350,1350,1300,1325,1300,1300,1300,1300,1300,1300,1400,1499.5,1500,1450,1300,1300,1400,1500,1450,1500,1450,1450,1450,1500,1500,1500,1500,1500,1500,1500,1675,1472.5,1500,1675,1812.5,1500,1512.5,1600,1850,1750,1750,1750,1749,1750,1750,1750,1797,1700,1799,1800,1800
"87108","Albuquerque","NM","Albuquerque","Bernalillo",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,525,525,532,600,600,582.5,600,579,550,561.5,550,572.5,550
"70115","New Orleans","LA","New Orleans","Orleans",207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,1700,1675,1625,1500,1350,1375,1400,1425,1450,1600,1600,1600,1600,1600,1600,1525,1450,1497.5,1400,1400,1495,1500
"77008","Houston","TX","Houston","Harris",208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025,1087.5,1150,1100,1090,1225,1184.5,1100,1185,1100,1126,1062.5
"90813","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995,1025,1037.5,1090.5,1010,1100,1195,1195,1195,1175,1197.5,1250,1272.5,1250,1225,1295,1350,1350,1322.5,1250,1200
"90803","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,2055,1995,2095,2200,1995,1995,2010,1700,1872.5,1795,1795,1855,1975,1972.5,1897.5
"98105","Seattle","WA","Seattle","King",211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1395,1350,1350,1345,1400,1445,1595,1437.5,1400,1395,1285,1360,1275,1295
"11106","New York","NY","New York","New York",212,,,,,,,,,,,,,,,,,,,,,1837.5,1775,1750,1800,1950,1825,1800,1850,1850,1925,1837.5,1900,1862,2000,2070,2100,2097.5,2000,1999.5,1950,2000,2050,2086.5,2100,2100,2100,2095,2100,2150,2150,2180,2133,2100,2100,2100,2150,2195,2195,2195,2100,2150,2200,2200,2200,2200,2250,2200,2195,2250,2250,2300,2100,2100,2250,2195,2200,2100,2100,2100,2150,2100,2172.5,2150,2200,2095,2000,2000,1997,2000,2050
"91601","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895,1895,1822.5,1895,1665,1750,1650,1895,1925,1995,1825,1850,1650,1795
"10022","New York","NY","New York","New York",214,,,,,2400,2800,2772.5,2900,3150,3250,3100,3025,3050,3200,3150,3100,3095,3097.5,2800,3000,2895,2900,2900,3000,3200,3200,3200,3150,3199,3150,3195,3190,3100,3192.5,3150,3150,3200,3150,3199,3200,3200,3250,3250,3300,3350,3225,3350,3295,3295,3200,3095,3197,3360,3500,3550,3300,3450,3450,3500,3395,3250,3200,3253.5,3200,3200,3395,3395,3400,3175,3185,3250,3400,3300,3500,3400,3350,3254,3262.5,3293.5,3400,3500,3375,3250,3300,3350,3200,3108.5,3035.5,3116,3200
