"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"80203","Denver","CO","Denver","Denver",479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289000,294500,305000,319000,327000,322000,275000,280000,294500,294500,3e+05,335000,315000,299950,299900,325000,349997.5,319950,299000,299000,309000,320000,315000,305000,343500,360000,355000,375000,385000,359000,344000,329900,325000,355000,349000,305000,350000,331000,330000,315000
"08844","Hillsborough","NJ","New York","Somerset",480,225250,205000,231450,234900,234950,249000,236950,227000,229000,244500,239900,234900,234900,199900,204950,224900,237742.5,234900,224900,221900,218500,218500,219000,218000,218000,229900,199900,193500,210000,210000,199900,211000,210000,205000,209000,190950,211950,219450,219949.5,222400,220000,219950,219450,219950,224900,219900,219900,219999,219900,216500,213250,199900,211950,209500,209999,214900,211500,214900,215000,217000,210000,210000,215000,225000,222700,213750,2e+05,199900,190000,179999,189500,202000,199000,199000,209000,206500,210000,214900,229000,218950,198888,197000,2e+05,209900,224900,207400,240000,229725,225000,225000,224925,224000,199900,189900,189950,189900,189900,197900,225000
"60074","Palatine","IL","Chicago","Cook",481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90925,94900,89900,91900,89900,99500,106550,110000,112450,115000,117000,109990,92900,86500,96500,99900,109900,119500,114900,119500,112450,110450,109900,110950,109900,116200,121750,120500,120000,121500,124900,125000,129900,121000,125611,126900,119900,122700,129900,130490,135000,134900,139900,137950,135000,134250,129950,136700,134900,129900,132000,134900,135000
"80247","Denver","CO","Denver","Denver",482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172000,174950,174900,185000,182500,184500,179900,180000,179950,180000,180000,187500,184900,175000,180000,187450,189900,199900,2e+05,2e+05,199900,199900,209000,199999,202900,210000,219900,215000,215000,225000,225000,232000,235000
"38018","Memphis","TN","Memphis","Shelby",483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164200,158500,155000,155000,149900,155000,158000,164950,162450,184900,181500,159900
"10013","New York","NY","New York","New York",484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5750000,5599500,5500000,5495000,5500000,5700000,5500000,5500000,5575000,5750000,5550000,5500000,5500000,5250000,5398000,5350000,5300000,5550000,5500000,5625000,5575000,5550000,5725000,5500000,5350000,5312500,5300000,5250000,5100000,4995000,4797500,4762500,4875000,4450000,4250000,4225000,4192500
"92308","Apple Valley","CA","Riverside","San Bernardino",485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229950,229000,219000,218000,221500,230000,224495,219945,224900,218000,217000,212000,204900,223950,242449.5,230000,229900,229000,239000,239250,240500,230500,225000,222450,241475,249900,249900,249900,240000,249450,252400,249500,271950,262200,259900,259450,254950
"11231","New York","NY","New York","New York",486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145000,1160000,1175000,1129000,1104000,1079000,1250000,1325025,1335750,1341600,1449000,1499000,1434487.5,1500000,1499500,1497000,1500000,1500000,1499000,1450000,1499000,1341600,1390787.5,1341600,1404437.5,1426425,1443975,1408875,1485000,1485000,1388287.5,1396500,1443975,1471487.5,1443975,1504600,1443975,1495000,1350000,1341600,1341600,1341600,1350000,1325025,1350000,1365787.5,1390287.5,1434487.5,1341600
"19966","Millsboro","DE","Salisbury","Sussex",487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196950,196950,209000,218400,215000,214000,209000,209000,229900,224900,219700,224700,217950,219900,219500,224900,226900,228500,225950,219000,219900,223900,239000,269900,251450,251450,235900,235950,238949.5,238949.5,232450,230000,224900,215000,219900,229900,235000,232450,197950,189900,189900,191995,191995,195950,195950,189900,189900,204900,210000,214735,202500,202500,202393.5,202393.5,199787,202500,202393.5
"34110","Naples","FL","Naples","Collier",488,,,,,,,,,,,,,,,,,,,,,,,,214900,222450,222450,229000,220000,229000,245000,239900,239000,230000,240000,258946,249900,258900,249000,239900,239900,240000,244450,239000,239000,239500,239000,242500,249000,258000,269000,269000,289500,275000,299900,299777,299388.5,299388.5,324900,289000,327000,349000,329900,360000,344450,329000,349000,349900,359000,369000,389000,379000,379000,349900,359000,349000,348000,349250,349900,349900,349900,379900,369000,349000,335000,330000,326450,330000,329000,329000,364450,359450,364900,397000,399900,339500,355000,339450,324950,329450
"94551","Livermore","CA","San Francisco","Alameda",489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599000,593000,6e+05,6e+05,622000,623000,639975,628000,626500,626165,625000,627505.5,638000,655000,657944,656000,650000,669950,719000,677000,725000,727450,734000,734000,752208,744500,729900
"92262","Palm Springs","CA","Riverside","Riverside",490,167000,154950,164985,157000,158000,160000,164990,170001,144990,139900,135000,135000,128750,129000,132200,129945,135000,120000,120000,129125,125000,119700,115000,109000,113000,111500,119000,119000,123990,119500,124950,134500,119900,129950,129725,123445,120000,123450,133750,144500,160000,160000,169000,170000,162000,169000,159450,167000,165000,175000,185000,199000,209000,188800,176950,174950,189000,186950,197000,189900,189900,189990,199700,210900,215000,209000,2e+05,205000,196750,209950,210000,217000,224900,229000,233450,219000,210000,201450,229000,210000,210000,218000,218450,219900,227000,224900,209900,199000,189900,198500,199900,199000,210000,222500,225000,240950,225000,239000,249900
"91913","Chula Vista","CA","San Diego","San Diego",491,210000,214450,202500,205450,209999,216500,211000,209950,207450,2e+05,199900,199000,199900,189949.5,206871.5,199900,196250,189950,195000,189900,189700,189108,183400,180000,179900,179000,175000,175000,175000,175000,177000,190000,182500,186200,192475,195000,199000,2e+05,2e+05,205000,208000,208000,219450,230000,240000,249900,255000,270000,270000,270000,269900,269387.5,265000,275000,279000,282500,310000,319000,315000,304394,299500,295000,305000,310000,309500,310000,315000,310000,307000,314000,307000,320000,325000,329900,343750,329900,329900,335000,325000,325000,334450,329000,349900,349000,339949.5,335000,331950,342499.5,350000,350000,375000,374900,384000,389000,379950,390000,392400,396450,398500
"96701","Aiea","HI","Urban Honolulu","Honolulu",492,,,,,,,,,264450,263900,230000,227500,234500,245000,245000,249500,265000,277000,299000,310000,302900,299450,298500,291000,299450,305000,305000,279000,264999,259000,259000,250000,255000,258000,259000,250000,256000,250000,279394,285000,324900,309000,349000,339900,319900,308000,329500,322499.5,328500,327500,354500,350000,345000,315000,334500,315000,330000,355000,362000,357000,359500,357000,350000,347000,361500,367500,385000,376000,376000,372500,378000,378000,367500,350000,367450,359950,328000,314000,350000,374500,334500,359500,367500,352500,375000,391500,387500,380000,380000,395000,327000,327000,339000,321000,326500,365000,390000,365000,351950
"91604","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507000,475000,477000,499000,534500,535000,549000,545000,535000,544500,522500,544000,565000,565000,554500,549499.5,551999.5,539250,549000,549999,559000,535600,534999,577450,569500,585500,574000,564000,549000,559900,569450,592000,580000,599000,627475,627475,617000,630000,654500,659000,649000,632000,615000,650000,725000,699000,659900,687000,649000,655000,649000,679488,653000,666950,727000,725000,745000,699999,699000,694500,657000
"34205","Bradenton","FL","North Port-Sarasota-Bradenton","Manatee",494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94700,94400,83750,82700,84500,83700,84900,86950,88900,88900,89900,94500,99200,98750,99900,95000
"20016","Washington","DC","Washington","District of Columbia",495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435000,429000,409900,398500,388000,389950,395750,389975,392250,385900,384750,395000,407477.5,392200,389900,359950,385000,394000,337000,332500,369450,360000,349000,395000,388750,399500,429000,397000,384450,385000,384000,349000,349000,349000
"90403","Santa Monica","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000,1099000,1037500,1097500,1087000,1050000,955000,1099000,1085000,1109500,1099000,1099000,1149000,1199000,1279500,1298000,1275000,1189000,1161500,1188500,1100000,1119000,1159000,1159000,1249000,1386944,1224500,1224500,1100000,1179000,1200000
"33707","Gulfport","FL","Tampa","Pinellas",497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189900,189900,219000,219000,215000,232500,215000,235000,235000,235450,235900,259900,244000,234500,220000,220000,216450,225000,233900,238900,245000,265250,287000,285000,269900,279000,249000,249900,259500,263450
"63146","Creve Coeur","MO","St. Louis","Saint Louis",498,140000,139900,139900,134900,130000,132400,129900,130350,125000,125000,126350,126350,124900,123000,119900,115000,119900,115000,123200,119700,115000,119900,115000,115000,114900,115000,114900,114700,119000,120000,119200,120000,129900,120500,114950,121000,115900,118700,129900,129000,124000,129450,132250,129950,129000,125000,129000,125000,117900,117900,117945,123900,125000,125000,124900,112900,117000,112450,114900,117500,119900,124000,129900,124950,125000,124900,115000,115000,115000,109900,111450,109900,105000,102500,114900,120200,126000,126000,129900,129400,130000,132500,130000,125000,125000,122450,124950,124900,129500,132000,144000,149900,155000,154900,155000,162000,154875,148500,165000
"85614","Green Valley","AZ","Tucson","Pima",499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107300,113250,109400,110000,110000,110499.5,109000,103400,99650,95000,97945,91950,99900,99800,95000,99800,99700,99700,95000,90000,91000,94900,89000,95000,99950,108500,108250,115250,112950,108500,103000,99950,1e+05,99950,101400,103000,104900,110000,111000,115000,115000,110000,104900,106700,107750,107500,105900,109900,112945,120700,119450,125000,126000,133500
"33573","Sun City Center","FL","Tampa","Hillsborough",500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94500,99950,1e+05,96700,98900,105950,99500,94000,1e+05,95900,106500,114450,117450,119900,120000,125000,130250,129900,125000,129000,115000,116900,115000,132000,130000,137250,149900,147000,142700,135000,139900,134900,129900,134500,135500,139900,139900,143700,144200,139250,134900,134900,137900,139900,139900,139500,138450,139400,139900,149900,139900,149900,149900,147700,149975
"78418","Corpus Christi","TX","Corpus Christi","Nueces",501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000,160950,164900,164900,173100,169900,169900,169700,170000,189000,194900,194900,194950,198900,194900,189900,189900,189900,198000,195500,192500,195500,202200,199000,194950,188950,192400,188400,187950,199900,190000,184900,190000,189000,189900,192000,189000,189000,190000,199000,199000,179900,189250,199450,199000,195900,199000,196449.5,199000,195000,194900,194950,189900,189250,189000,192250,194900,195900,199900,199900,199900,195000,197250,185000,185000,185000,197750
"77054","Houston","TX","Houston","Harris",502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000,142450,144894,125000,127950,128400,125000,129000,137000,140000,148000,134950,145000,145000,146500,142200,135000,130000,130000,129750,129500,132500,126900,125945.5,145000
"29466","Mount Pleasant","SC","Charleston","Charleston",503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214900,214900,217500,222450,219250,218900,218000,211875,199900,213750,220000,214375,213200,215000,210000,215000,214000,214500,218950,211000,202000,209900,215000,214950,214900,216450,219000,217900,215500,217000,214950,210250,210575,214900,212000,212247.5
"21403","Annapolis","MD","Baltimore","Anne Arundel",504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317950,367500,352000,324900,313900,307450,321200,307450,265000,238450,248450,243950,234900,275000
"96707","Kapolei","HI","Urban Honolulu","Honolulu",505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520000,467500,394500,422500,415000,420000,459000,442000,465000,511500,475000,449944,427000,450000,450000,455000,455000,499888,532500,499888,556500,477500,495000,499000,512300,570000,565000,515000
"80204","Denver","CO","Denver","Denver",506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495000,495000,489000,484500,489000,499000,495000,489000,489000,489000,475000,489000,498000,489000,495000,489000,487000,487000,499000,535000,562000,562000,562000,532400,532400,529000,567000,563000,578700,579000,569000,575000,575000,585000,613000,624900,640000
"01852","Lowell","MA","Boston","Middlesex",507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182000,202400,209900,205000,194950,186950,189000,196950,204900,220999,242500,223700,225000,219900,199400,229900,223900,234900,234900,234900,229450,232500,232000,224900
"60202","Evanston","IL","Chicago","Cook",508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000,215000,215000,215000,205000,208950,215000,212900,198950,2e+05,2e+05,2e+05,2e+05,2e+05,205000,192000,192000,177000,182000,192400,2e+05,2e+05,205000,225000,225000,234450,229000,224950,219900,228000,226000,210956,225000,229000,225000,225000
"33309","Oakland Park","FL","Miami-Fort Lauderdale","Broward",509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99500,99500,99950,102000,99000,95000,99000,97500,99900,105000,109000,101500,109000,104900,99949.5,108000,99900,107000,99450,99925,102500,1e+05,105000,110000,108000,109900,110000,114500,115950,114950,115750,119250,121950,119000,119900,122250,125000,125000,129000,126900,126000,125000,125950,128450,132500,135000,137000,137000,135500,138500,136500,137500,137900
"85718","Catalina Foothills","AZ","Tucson","Pima",510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219900,188450,219000,219000,225000,229950,219500,202975,209900,214900,219900,219900,219500,219500,215250,215245,229900,250000,232450,249327,248913.5,269000
"99507","Anchorage","AK","Anchorage","Anchorage",511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219900,219200,219900,199900,210000,219000,219900,215000,224500,220000,224000,220000,227000,218000,218000,210000,212450,219900,218900,209500,226950,224400,229000,237150,225000,221500,223000,223300,216900,221540,217000,215000,210000,215000,215000,215000,216750,215000,215000
"17402","York","PA","York","York",512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146250,150000,154900,154900,157500,159900,158000,168000,157900,158900,158900,166900,163650,167900,159000,157900,161450,161500,157000,157300,156700,154900,149900
"98032","Kent","WA","Seattle","King",513,,204500,199950,199750,197000,179950,174950,168400,165000,159550,149975,145000,139950,130000,134950,119988,119950,119950,119950,115000,119988,119950,115000,109500,103500,104250,94000,103600,95000,95000,107500,108750,109500,107000,114975,110000,123500,122000,120975,129950,132450,137475,143750,140000,149950,149925,147950,150000,156500,167500,166225,164475,167750,168975,174950,184450,179950,173950,164475,158950,184000,184000,179900,185000,214950,190994,207000,214975,199950,212475,210000,199450,215000,224450,224000,219950,219950,225000,229000,224000,224950,224999.5,214975,219950,219450,220000,239900,244950,244475,244995,249970,245000,250000,252450,249925,245720,262250,271250,277500
"91387","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249900,245000,257500,249900,252400,247950,254900,260500,249500,255000,255000,278500,273250,280000,285250,285500,320000,337500,340000,330000,324900,315000,329000,359450,377900,354500,339450,330000,333000,329900,329900,325000,330000,329900,319500,309000,319000,329900,344450,325000,325000,319900,312500,329450,339000,329450,349900,348500,349990
"21113","Odenton","MD","Baltimore","Anne Arundel",515,240000,239900,239900,234900,233500,231700,230000,229950,235000,234420,235000,234250,235340,235000,232000,233900,230951,229258,228369,226659.5,224900,229000,224900,220000,214975,215000,218991.5,217000,217000,224900,224900,215000,217000,219900,219900,218991.5,219250,216541.5,219755,222500,225000,229000,227000,229000,234900,234900,228900,227950,225500,225000,227450,227900,227900,219900,222400,224900,232400,227400,224900,232500,230000,227450,212400,230000,234900,230000,224900,229900,234900,228000,226600,226600,225200,234950,244200,234900,230950,236900,227450,227450,224900,219000,220000,222500,222500,220000,223950,225000,237900,236450,244990,245000,244500,240000,239950,241950,244500,244500,244750
"85257","Scottsdale","AZ","Phoenix","Maricopa",516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000,147450,144750,157500,164450,169450,184000,174950,172450,164900,169900,180000
"34285","Venice","FL","North Port-Sarasota-Bradenton","Sarasota",517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213000,237500,259400,249500,222425,214000,219700,215000,227450,219900,219700,219000,214950,214445,209945,209000,209000,229450,215000,218000,240000,269450,269000,243500,259500,243500,250500,249000,254500,249000,249900
"33950","Punta Gorda","FL","Punta Gorda","Charlotte",518,2e+05,2e+05,199000,199000,195500,179900,175000,174900,174450,175000,174900,164900,169900,162000,161900,149894,155900,149000,159250,159900,159900,160650,159450,167950,149999,169900,154900,155000,159900,149000,149900,139900,149900,149900,159000,159000,159000,159000,159000,165000,169900,169900,169900,172700,174900,169900,179900,180000,189900,199000,198750,199700,199450,204950,190000,205000,187500,195000,2e+05,220000,221000,224000,214900,214900,214900,214900,227000,239000,229000,239900,235000,239000,239900,239900,232500,227700,225000,225000,225000,225000,224900,229450,229500,226278,227000,229250,236250,238250,229000,224900,219900,229750,236900,242000,238950,239900,249000,244500,244000
"34109","Naples","FL","Naples","Collier",519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294110.5,270000,270000,279500,3e+05,279500,279450,284500,269900,270000,268900,264900,265000,285000,307250,302500,3e+05,320000,317450,309900,297000,315000,319950,330500,330000,320000,338745,338745,325000,330000,324000,319950,319900,319900,319000,319000,305000,299000,309500,319000,319000,339900,334450,317000,309950
"32250","Jacksonville Beach","FL","Jacksonville","Duval",520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429000,398500,389900,364700,377945,419450,419900,409000,402500,399000,394500,399999,399000,406999.5,406999.5,377000,377000,357125,359450,399000,393500,404200,414000,399950,399000,385000,425000,419900,399450,449000,464499.5,469999.5,446000,459000,464949.5,459000,445000,419900,419900,440250,419900,450000,450000,436450,439900,435500,440000,426350,419000,419900,422450,407000,435000
"60504","Aurora","IL","Chicago","Kane",521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95000,89950,94950,94900,98450,99950,1e+05,110000,115000,124900,125950,124000,117900,124900,115000,118000,119750,127000,129950,129900,129000,129000,127500,120000,119450,121750,119900,124000,129000,134900,129900,134700,138450,138450,142450,136000,129900,127450,129900,145000,145000,147450,149900,144950,152500,169000,167000,165000,165000,159900,159450,157999,157999
"33060","Pompano Beach","FL","Miami-Fort Lauderdale","Broward",522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99950,99450,99900,96500,98500,98750,99450,113950,119950,1e+05,99999,99900,1e+05,110000,99000,98500,99000,99949.5,99900,108000,115000,119450,117000,110000,114000,115000,105000,102000,99950,99900,99900,103500,110450,1e+05,1e+05,109900,114950,122000,114900,107000,119000,130500,132000,135000,125000,125000
"63125","Lemay","MO","St. Louis","Saint Louis",523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87450,94500,94900,89900,81000,81500,92500,89950,82450,78000,80000,82450,84900
"34108","Naples","FL","Naples","Collier",524,699000,699000,695000,679000,679000,675000,675000,669000,649000,649000,640000,625000,599900,599000,599000,599000,597500,587000,572200,559900,549000,549000,529000,529500,539900,549000,569000,569000,575000,565000,549250,539450,570000,575000,579000,549000,549450,569000,575000,567000,549999.5,579000,599000,582500,599000,619949.5,649000,647000,625000,639900,619000,544500,569000,596000,599000,649250,649500,725000,649000,670000,669000,675000,654500,675000,649500,635000,656500,689900,649900,650000,675000,750000,775000,749450,729000,715000,679900,699000,717000,712000,715000,725000,744450,725000,749000,725000,727500,749900,749000,742000,699000,719000,724000,737000,778500,775000,769500,779000,789900
"77006","Houston","TX","Houston","Harris",525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274500,264900,268500,273750,259999,265000,278000,266950,260000,260000,255000,250000,230000,223950,220000,223000,234900,243450,239450,227500,241950,251450,259000,260000,240000,241019.5,250000,239500,249900,234500,229000,249900,247400,249900,239000,234900,252500,235000
"96792","Waianae","HI","Urban Honolulu","Honolulu",526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152450,169500,159500,165000,149450,145000,145000,154500,154000,155000,159900,163500,189000,177500,184250,191000,191000,185000,159950,145000,146000,139000,138500,134500,135000,136500,136500,141500,139000,154000,154000,155000,150500,155000,151000,145000,150000,148950,149950,150000,150000,150000,152450,168000,176500,171500,168000,168000,170000,176500,178500,179000,178500,176500,172000,170000,176000
"33140","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",527,367000,359000,350000,349888,349888,339000,339000,335000,339000,3e+05,310000,299000,299999,311000,3e+05,3e+05,329000,330000,334950,339000,335000,329450,339000,349000,330000,320000,335000,337000,335000,344000,325000,330000,349000,349000,359000,389000,419950,429000,429000,445000,435000,449000,450000,430000,450000,437500,450000,450000,449000,450000,449944,437750,450000,434900,415000,425000,449949.5,449949.5,450000,475000,479900,450000,450000,445000,449900,440000,449000,435000,450000,450000,5e+05,539450,509000,510000,519000,525500,530000,530000,524750,510000,527500,524950,515000,520000,515000,515000,499000,499450,497500,489950,485000,495000,499000,489000,494999.5,485000,489950,490000,484950
"06513","New Haven","CT","New Haven","New Haven",528,138999,144900,144900,144150,144150,145000,145700,154900,145900,144900,143900,139900,144900,140000,139900,144900,145000,145250,145000,145500,145500,145000,145000,145000,138000,145000,139900,134950,133000,133000,134000,138950,136000,128750,125900,127000,124500,123000,123000,124749.5,124500,121900,124400,127449.5,119900,116500,114900,118000,114900,114900,119000,119900,119900,119500,122400,124900,126900,124700,121949.5,119900,114900,114400,117900,121000,119900,118999,115900,115450,119000,115900,112900,106950,104950,109900,110450,119900,119950,119900,119900,119900,123500,123250,119900,114900,117000,117000,119900,119900,119700,115900,117250,116500,118950,118950,121900,120000,120000,124900,120000
"34243","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota",529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187000,189000,199000,199499.5,197500,198500,196000,194250,211500,221900,204000,199900,195900,205000,199947.5,218400,214900,192000,199000,215000,214750,209900,215000,199900,199700,198950,199450,195800,195000,189950,190000
"33462","Lantana","FL","Miami-Fort Lauderdale","Palm Beach",530,159000,159000,155000,139900,137000,134900,125000,124950,129777,111250,113900,99450,99000,110000,103999.5,104000,114950,115000,125450,115000,110550,115000,119900,122950,115000,135000,134000,125000,129000,135000,149000,137000,124950,132900,139900,141000,149000,149900,149950,149000,149000,149900,149900,149990,159000,149450,149900,149900,149900,159000,148000,160000,169000,179000,178388.5,168500,169000,178388.5,188250,183500,175000,169945,174900,169000,165000,169900,179000,179000,184500,194900,199900,199900,199900,199000,199000,199000,199900,199900,199250,199900,199000,199000,199900,199500,199000,209900,219900,219900,216000,214900,214900,215000,208000,209000,217250,215000,209950,211990,211445
"77056","Houston","TX","Houston","Harris",531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360950,354950,347425,360000,325000,342000,350000,332400,332400,327450,339000,325000,349900,349900,325000,317500,365000,330000,332500,335000,353794,349000,395000,395000,395000,395000,389950,399900,394950,394900,389000,370950,354500,359000,349700,357000,357000,349900,359000,365000,365000,349749.5,349000,349000,339999,349000,335000,329000,349250,359900,349450,315000,330000
"80209","Denver","CO","Denver","Denver",532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461450,437000,449999,435000,449900,5e+05,485000,485000,523000,522990,524000,507450,425000,424950,478000,490000,499000,5e+05,495000,434500,425000,430000,489000,496500,498500,477250,469999.5,505000,525000,454500,454500,509950,464500,450000
"08080","Washington","NJ","Philadelphia","Gloucester",533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138000,135000,134900,134900,139500,137950,132000,129900,126200,130000,134700,134700,134900,136000,145400,139000,148900,144950,139000,139900,131900,125000,131900,135000,135000,135000,135000,129900,129900,136750,127445,125000,127450,136000,135450,129900,129900,129900,129900,129900,129900,129900,127450,129900,129890,123900,129890,129890
"80112","Centennial","CO","Denver","Arapahoe",534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259900,235000,235000,235000,245000,246950,265000,249900,249000,267400,307450,289900,304950,298000,308900,325000,297499.5,285000,322500,307450,293000,294500
"53719","Madison","WI","Madison","Dane",535,154900,159900,159900,154900,154900,156000,159900,159900,154900,149900,149900,145000,144900,144900,140000,139900,136000,134900,131000,132000,128500,129900,129900,124950,119900,119900,124900,119900,115000,114900,113900,114900,114900,114900,114900,109900,124800,123000,126900,129250,135400,134900,125000,132700,132400,127500,129000,131950,144900,138900,139900,132900,149900,152450,139900,134900,139900,149750,150000,139400,149800,149900,149800,149800,141900,145400,144900,144900,150000,155000,159450,162900,162900,159950,159900,159900,159900,159900,156950,162400,179900,171200,169200,184950,184900,167900,160000,149900,159900,159900,169500,167450,162000,154900,169900,161450,178950,149900,172447.5
