"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-03-31,58634,"02120","MA","Boston","Suffolk","Boston",7274,529078,0.00976792121535995,0.0300460434736053,0.117513866534866,0.130130958090488,0.0690512055026458,"2018-03","2018-Q1",529078,0,"2018-03"
2018-03-31,60517,"07001","NJ","New York","Middlesex","Woodbridge",7275,262778,0.00464131149546574,0.0136671359962968,0.0993423474681214,0.0382059100642127,-0.0131332827303295,"2006-05","2006-Q2",324682,-0.190660400022176,"2004-09"
2018-03-31,63745,"14810","NY","Corning","Steuben"," Bath",7276,92901,-0.0111865633514986,0.0140812784490945,0.062053433630949,0.00705533867410768,0.00917039659195784,"2018-02","2018-Q1",93952,-0.0111865633514986,"2018-01"
2018-03-31,65820,"19153","PA","Philadelphia","Philadelphia","Philadelphia",7277,147548,0.0184011816512748,0.0826588789504193,0.235911009850566,0.057310325599562,0.00316245864347353,"2018-03","2018-Q1",147548,0,"2018-03"
2018-03-31,64601,"16428","PA","Erie","Erie","North East",7278,135466,0.00128610708689353,-0.00082609272890882,-0.0324064484332479,0.0147978649595155,0.00983757158473941,"2017-05","2017-Q2",141590,-0.0432516420651176,"2016-12"
2018-03-31,75699,"40484","KY","Danville","Lincoln","Stanford",7279,103104,-0.00140437195517632,0.000184313915700635,0.0630593475481503,0.0299824350097195,0.0262190303383751,"2018-01","2018-Q1",103252,-0.0014333862782319,"2018-01"
2018-03-31,85960,"63143","MO","St. Louis","Saint Louis","Maplewood",7280,175885,0.00642588205674002,0.0234440461781957,0.0728031278019384,0.0637057290834324,0.0146159360161422,"2018-03","2018-Q1",175885,0,"2018-03"
2018-03-31,100052,"99006","WA","Spokane","Spokane","Deer Park",7281,247793,0.00091692720325085,0.0142564774262208,0.100470755429231,0.106308390822439,0.0264060695774515,"2018-03","2018-Q1",247793,0,"2018-03"
2018-03-31,66527,"20639","MD","Washington","Calvert","Huntingtown",7282,412644,0.00298968921815981,0.014967077349167,0.0484986926925452,0.0209076097049452,-0.00965330887220406,"2006-07","2006-Q3",524436,-0.213166144200627,"2004-10"
2018-03-31,95966,"89815","NV","Elko","Elko","Spring Creek",7283,240091,0.00325935707092445,0.0197848220088093,0.0160087682177497,0.00407020694219673,-0.00795035667478494,"2015-05","2015-Q2",243675,-0.0147081153175336,"2015-04"
2018-03-31,62907,"13032","NY","Syracuse","Madison","Lenox",7284,111368,0.000781804620734896,0.0146501457725948,0.0615676443393798,0.0297386224367819,0.0132639850965699,"2018-03","2018-Q1",111368,0,"2018-03"
2018-03-31,78953,"48079","MI","Detroit","Saint Clair","Saint Clair",7285,182987,0.0139525347843674,0.00083682466062111,0.0612433087625488,0.0952119002010132,0.030728666005605,"2017-11","2017-Q4",184477,-0.00807688763368875,"2017-09"
2018-03-31,70673,"29697","SC","Greenville","Anderson","Williamston",7286,127805,0.00951019344238987,0.0309432196758867,0.0756910076423257,0.0890562854213932,0.0160384482512093,"2018-03","2018-Q1",127805,0,"2018-03"
2018-03-31,72449,"33146","FL","Miami-Fort Lauderdale","Miami-Dade","Coral Gables",7287,896162,0.00328471566050325,0.0210135829503326,0.00995117949087827,0.0762450619723134,0.0172176414404448,"2007-01","2007-Q1",948692,-0.0553709739304221,"2006-06"
2018-03-31,77232,"44614","OH","Canton","Stark","Canal Fulton",7288,148464,0.0015448443350086,0.00159214183555064,0.0648458288804573,0.0463686223285911,0.00807957237609824,"2018-03","2018-Q1",148464,0,"2018-03"
2018-03-31,79711,"49345","MI","Grand Rapids","Kent","Sparta",7289,172961,0.00731487143647535,0.0238195303574705,0.144043020425442,0.0952924722038799,0.0342101274217135,"2018-03","2018-Q1",172961,0,"2018-03"
2018-03-31,72816,"33776","FL","Tampa","Pinellas","Seminole",7290,298068,0.0120295390883626,0.0308777754720896,0.0806103693176669,0.103092482155708,0.0253507237601767,"2006-03","2006-Q1",324348,-0.0810240852417773,"2005-07"
2018-03-31,399714,"61705","IL","Bloomington","McLean","Bloomington",7291,233869,-0.00218447741071162,0.00155885312948331,0.0218599529855898,0.0174966006611863,0.0101511362811608,"2018-01","2018-Q1",234508,-0.00272485373633309,"2018-01"
2018-03-31,62480,"12210","NY","Albany","Albany","Albany",7292,141570,0.00160602222961165,0.00711389343387636,0.0616024895954407,0.0139295150814045,0.012237938674909,"2018-01","2018-Q1",141754,-0.00129802333620215,"2018-01"
2018-03-31,96798,"92314","CA","Riverside","San Bernardino","Big Bear City",7293,246220,0.0101623431237,0.0350988561026775,0.141709828942915,0.101171122704539,0.0165932487512852,"2006-07","2006-Q3",275851,-0.107416685094489,"2005-03"
2018-03-31,66964,"21666","MD","Baltimore","Queen Annes","Stevensville",7294,346887,0.00562988302483005,0.0208714077605615,0.0341869894460676,0.0306924308152716,-0.00358647937389012,"2006-02","2006-Q1",389601,-0.109635242209337,"2005-02"
2018-03-31,70100,"28650","NC","Hickory","Catawba","Maiden",7295,120428,0.00270601067417134,0.0146688348344806,0.0461720222737658,0.0613474732494876,0.0137784726785808,"2018-03","2018-Q1",120428,0,"2018-03"
2018-03-31,90656,"75054","TX","Dallas-Fort Worth","Dallas","Grand Prairie",7296,323572,0.000262761718399812,0.00634149527420203,0.0140271266327375,0.0530692353070403,0.0087515735202659,"2018-03","2018-Q1",323572,0,"2018-03"
2018-03-31,99885,"98579","WA","Olympia","Thurston","Rochester",7297,282172,0.013658080971369,0.037297905347283,0.103803846093664,0.084007329155261,0.013723260389181,"2018-03","2018-Q1",282172,0,"2018-03"
2018-03-31,65044,"17350","PA","Gettysburg","Adams","Oxford",7298,173084,-0.00299532268841732,-0.00379869232894373,0.0284743184465096,0.025617578603069,-0.0108824338137367,"2008-01","2008-Q1",195001,-0.11239429541387,"2005-07"
2018-03-31,98498,"95946","CA","Truckee","Nevada","Penn Valley",7299,385266,0.0129808665655262,0.0399188073753566,0.113836439803291,0.0779461923578835,-0.00511763007340715,"2006-06","2006-Q2",489915,-0.213606441933805,"2004-08"
2018-03-31,79986,"49849","MI","Marquette","Marquette","Ishpeming",7300,90990,-0.00308966605311596,0.00160715071991546,0.0613182788424527,0.0651952925349102,0.0195100306354499,"2018-01","2018-Q1",91382,-0.00428968505832659,"2018-01"
2018-03-31,92439,"78405","TX","Corpus Christi","Nueces","Corpus Christi",7301,54929,0.000929334159408142,0.00389282842313035,-0.0682419595603203,0.00400179342974161,-0.0099176511694119,"2001-05","2001-Q2",69064,-0.204665238040079,
2018-03-31,69740,"28134","NC","Charlotte","Mecklenburg","Pineville",7302,207050,0.0104978550407762,0.0362188646384369,0.119116597842302,0.0773716989917219,0.0217342619313805,"2018-03","2018-Q1",207050,0,"2018-03"
2018-03-31,75488,"40033","KY",,"Marion","Lebanon",7303,111043,0.000784094596056094,0.00877567520917176,0.0974146621074062,0.0456098930511553,0.0233389335930001,"2018-03","2018-Q1",111043,0,"2018-03"
2018-03-31,78292,"46814","IN","Fort Wayne","Allen","Fort Wayne",7304,299300,0.000320851325517038,0.0013683918217678,0.00703884148475142,0.0245477169878527,0.0150208624267132,"2017-06","2017-Q2",301332,-0.00674339266987907,"2017-05"
2018-03-31,75352,"39563","MS","Gulfport","Jackson","Moss Point",7305,36221,0.00770643222791008,0.0159598339504095,0.0472129062102463,-0.082092321931448,-0.0896031965838833,"2010-06","2010-Q2",120733,-0.699990888986441,
2018-03-31,75918,"41094","KY","Cincinnati","Boone","Walton",7306,190614,0.00722336417486142,0.0185201017376622,0.0348039934203026,0.0430358832997468,0.0140953077903574,"2018-03","2018-Q1",190614,0,"2018-03"
2018-03-31,86327,"64080","MO","Kansas City","Cass","Pleasant Hill",7307,203484,0.00489895897121862,0.0369456872917028,0.135335996607673,0.0572828639500758,0.0176093940499789,"2018-03","2018-Q1",203484,0,"2018-03"
2018-03-31,70955,"30204","GA","Atlanta","Lamar","Barnesville",7308,90163,0.0132040275093271,0.0389596921020488,0.0728326313033959,0.0848353793046488,-0.011799412441056,"2007-03","2007-Q1",108012,-0.16525015738992,
2018-03-31,81430,"53715","WI","Madison","Dane","Madison",7309,286835,0.00401838375564866,0.0102136052265483,0.067769794885158,0.0602363492375904,0.0295773284161707,"2018-03","2018-Q1",286835,0,"2018-03"
2018-03-31,96393,"91377","CA","Ventura","Ventura","Oak Park",7310,839417,0.00486621208783842,0.0281555062895778,0.11089980532517,0.0695720510047431,0.0324208060346463,"2018-03","2018-Q1",839417,0,"2018-03"
2018-03-31,399558,"25403","WV","Hagerstown","Berkeley","Martinsburg",7311,226599,-0.00027353625017096,0.000476840139343285,0.0439078998286251,0.0182081075718474,0.00144612886926421,"2006-06","2006-Q2",274165,-0.173494063793701,"2005-03"
2018-03-31,82454,"55792","MN","Duluth","Saint Louis","Virginia",7312,76856,0.000325389491220992,0.00387936101568725,0.0427515093955634,0.0181864463475161,-0.0000650334619842763,"2009-10","2009-Q4",81596,-0.0580910828962204,"2008-11"
2018-03-31,72200,"32766","FL","Orlando","Seminole","Oviedo",7313,359415,0.00439298798635156,0.0227942118068895,0.0705732719333258,0.067221637058138,0.0114841200044118,"2006-06","2006-Q2",390913,-0.0805754733150343,"2005-10"
2018-03-31,97777,"94571","CA","Vallejo","Solano","Rio Vista",7314,372067,0.0281871516330586,0.058867557245391,0.126325540281591,0.123018197085312,0.0297702841144718,"2006-02","2006-Q1",416983,-0.107716621540926,"2005-04"
2018-03-31,84245,"59911","MT","Kalispell","Flathead","Bigfork",7315,356038,0.000601420927199964,0.00597303375866005,0.0739789993152606,0.0469220933252315,-0.00382193284944854,"2008-03","2008-Q1",369936,-0.0375686605250638,"2007-08"
2018-03-31,58888,"02748","MA","Providence","Bristol","Dartmouth",7316,394718,0.00471919035595015,0.0155476940888917,0.113377693407762,0.0586269686685283,0.00659614284461529,"2005-06","2005-Q2",418924,-0.057781363684105,"2005-01"
2018-03-31,60959,"08069","NJ","Philadelphia","Salem","Carneys Point",7317,102419,0.00686190658762694,-0.00100466241392091,0.000488429114282644,-0.00937698260968611,-0.0306419314616716,"2007-04","2007-Q2",144518,-0.291306273266998,"2004-02"
2018-03-31,61657,"10044","NY","New York","New York","New York",7318,1032343,0.00424717673644449,-0.00657157814105846,0.0195466697479929,0.0892636588820754,0.035836171877089,"2017-07","2017-Q3",1076211,-0.0407615235302371,"2017-04"
2018-03-31,91063,"75757","TX","Tyler","Smith","Bullard",7319,218431,0.00944137382849326,0.0204099746802328,0.0892358479275542,0.0493709399028486,0.0254008873726157,"2018-03","2018-Q1",218431,0,"2018-03"
2018-03-31,97712,"94502","CA","San Francisco","Alameda","Alameda",7320,981817,0.00635082680672105,0.032913147584721,0.082985139821572,0.0947523736349498,0.0489192086334873,"2018-03","2018-Q1",981817,0,"2018-03"
2018-03-31,88820,"70811","LA","Baton Rouge","East Baton Rouge","Baton Rouge",7321,95484,0.00530638029058749,0.0162845647870234,0.0347428422809337,0.0284472341067441,-0.00628896856830707,"2009-11","2009-Q4",106141,-0.100404179346341,"2007-01"
2018-03-31,67847,"23875","VA","Richmond","Prince George","Prince George",7322,190390,0.000446651427970889,0.000620164816683485,0.0232995619574857,0.0286719164330091,-0.00758825279584319,"2007-04","2007-Q2",217169,-0.123309496290907,"2005-08"
2018-03-31,67972,"24084","VA","Blacksburg","Pulaski","Dublin",7323,130785,0.010258232463289,0.0192018453721526,0.0188683654947298,0.017867636446093,0.000749342040511358,"2007-08","2007-Q3",133750,-0.0221682242990654,"2006-03"
2018-03-31,65918,"19425","PA","Philadelphia","Chester","Chester Springs",7324,465895,-0.00330097253539507,-0.010536129942063,-0.0107000131653268,0.0286053640390118,0.00196002832612563,"2007-04","2007-Q2",474504,-0.0181431558005833,"2006-07"
2018-03-31,93723,"81201","CO",,"Chaffee","Salida",7325,362029,0.00188183722661471,0.00725891714428802,0.10775581142733,0.0883536918626262,0.0364443287852059,"2018-03","2018-Q1",362029,0,"2018-03"
2018-03-31,84539,"60503","IL","Chicago","Kane","Aurora",7326,260243,0.00580892015150344,0.0184759042274246,0.0745362131540809,0.0463132543096985,0.00251007042903972,"2006-07","2006-Q3",279932,-0.0703349384850607,"2005-01"
2018-03-31,73976,"36617","AL","Mobile","Mobile","Mobile",7327,29263,0.0338821368004522,0.0773903759066308,0.203347314746278,-0.00134099838669588,-0.0362167565109085,"2007-06","2007-Q2",48289,-0.3940027749591,"2003-01"
2018-03-31,62227,"11751","NY","New York","Suffolk"," Islip",7328,346178,-0.000911992704058368,0.00401981484489199,0.0462627428816669,0.0333753758224258,-0.0105213220858339,"2006-08","2006-Q3",429825,-0.194607107543768,"2004-03"
2018-03-31,68555,"25311","WV","Charleston","Kanawha","Charleston",7329,114590,0.00513135388798737,-0.00213349588540079,0.0463215756457902,0.0481625395448964,0.0286992844671015,"2017-11","2017-Q4",115127,-0.00466441408184006,"2017-11"
2018-03-31,69979,"28469","NC","Myrtle Beach","Brunswick","Ocean Isle Beach",7330,338653,0.00771888269619323,0.0386249114424077,0.0271799133736942,0.0298611733275858,-0.0306882575438463,"2006-11","2006-Q4",469876,-0.279271552494701,
2018-03-31,89449,"72212","AR","Little Rock","Pulaski","Little Rock",7331,270548,0.00019223944161836,0.00072868234258427,0.0203929230107754,0.0206494762027163,0.00772515458655954,"2018-03","2018-Q1",270548,0,"2018-03"
2018-03-31,86388,"64154","MO","Kansas City","Jackson","Kansas City",7332,254909,-0.00231701637175588,0.000184413525751191,0.00476547102877414,0.0430340612241702,0.0094983954810226,"2018-01","2018-Q1",255767,-0.00335461572446797,"2018-01"
2018-03-31,76967,"44054","OH","Cleveland","Lorain","Sheffield Lake",7333,121488,0.0055621771950735,0.0218435373577479,0.0893733018893303,0.0425416689317919,0.00702692241666503,"2006-02","2006-Q1",124548,-0.0245688409287985,"2005-08"
2018-03-31,99031,"97027","OR","Portland","Clackamas","Gladstone",7334,358674,0.0121940550806681,0.0418967555649802,0.102069410517583,0.112201759066895,0.0327337237621572,"2018-03","2018-Q1",358674,0,"2018-03"
2018-03-31,65796,"19129","PA","Philadelphia","Philadelphia","Philadelphia",7335,211630,0.0100658167916343,0.0180784328817734,0.026438192056417,0.0211852649676696,0.00658595009329366,"2018-03","2018-Q1",211630,0,"2018-03"
2018-03-31,84498,"60447","IL","Chicago","Grundy","Minooka",7336,218936,0.0043580780417091,0.0204427872290841,0.0949592145997229,0.0590755364223148,0.00156079949193555,"2007-02","2007-Q1",229200,-0.04478184991274,"2005-06"
2018-03-31,58746,"02364","MA","Boston","Plymouth"," Kingston",7337,408237,0.00787314096107128,0.0251081011857231,0.0559209760564072,0.0588739131173721,0.0213278047702805,"2018-03","2018-Q1",408237,0,"2018-03"
2018-03-31,74772,"38340","TN","Jackson","Chester","Henderson",7338,99437,0.000603761433732151,0.00702834631315638,0.0570420214518821,0.0361243727105884,0.0183197303461411,"2018-03","2018-Q1",99437,0,"2018-03"
2018-03-31,65667,"18960","PA","Philadelphia","Bucks","Sellersville",7339,277421,0.00135718024147702,0.0079056840269578,0.058592110384407,0.0332594861230022,-0.0019065295108065,"2006-07","2006-Q3",290610,-0.045383847768487,"2005-08"
2018-03-31,58429,"01569","MA","Worcester","Worcester","Uxbridge",7340,308793,-0.000116569363628416,-0.000880073770889619,0.0622613469834259,0.0562539586527002,0.0113342676393509,"2005-07","2005-Q3",325823,-0.0522676422474779,"2004-11"
2018-03-31,93943,"82520","WY","Riverton","Fremont","Lander",7341,229167,0.00817833072307178,0.0238348404160263,0.0495012777182425,0.0317138527456073,0.0134735886072261,"2018-03","2018-Q1",229167,0,"2018-03"
2018-03-31,92111,"77808","TX","College Station","Brazos","Bryan",7342,270686,0.000746809423108206,0.00431503062818387,0.0212407943981649,0.0574975024034137,0.0354906904905237,"2018-03","2018-Q1",270686,0,"2018-03"
2018-03-31,96183,"90623","CA","Los Angeles-Long Beach-Anaheim","Orange","La Palma",7343,763605,0.00603803315318923,0.0227711075751001,0.0654502530358017,0.0624580022683834,0.0263128608691132,"2018-03","2018-Q1",763605,0,"2018-03"
2018-03-31,100289,"99603","AK",,"Kenai Peninsula","Homer",7344,279225,-0.0032591080110517,-0.00266456168674613,0.0115198608922458,0.0176176005904694,0.0169569612541889,"2017-07","2017-Q3",281585,-0.0083811282561216,"2017-05"
2018-03-31,99135,"97221","OR","Portland","Multnomah","Portland",7345,603137,0.0106149108079397,0.0321007977713056,0.0162546967935433,0.0906354639503577,0.027707904200285,"2018-03","2018-Q1",603137,0,"2018-03"
2018-03-31,73690,"36022","AL","Montgomery","Elmore","Deatsville",7346,176779,0.00254067634165291,0.0171755066342912,0.0346726756606479,0.0118878194841905,-0.00311543928515456,"2007-11","2007-Q4",198044,-0.107375128759266,"2007-01"
2018-03-31,58785,"02481","MA","Boston","Norfolk","Wellesley",7347,1364459,0.00050301626443697,0.0181671247126175,0.0570859034966617,0.0443796965651306,0.0250870852704217,"2018-03","2018-Q1",1364459,0,"2018-03"
2018-03-31,92352,"78256","TX","San Antonio","Bexar","San Antonio",7348,398290,-0.000895529127273001,0.00539184256627473,0.0304858644216017,0.0194086835960838,0.0117110157204818,"2018-02","2018-Q1",398647,-0.000895529127273001,"2018-02"
2018-03-31,61908,"10804","NY","New York","Westchester","New Rochelle",7349,712488,-0.00474934626645509,-0.00836191154856812,0.0219218478379355,0.0290828625979844,-0.00669270235937114,"2006-12","2006-Q4",812388,-0.122970797205276,"2004-08"
2018-03-31,65899,"19390","PA","Philadelphia","Chester","Penn",7350,279532,0.00122497224112611,-0.00202072131896693,0.0200259812292916,0.0296294182573915,-0.00359233044363916,"2007-04","2007-Q2",295374,-0.0536336982943658,"2006-01"
2018-03-31,98619,"96097","CA",,"Siskiyou","Yreka",7351,173751,0.00469529718571288,0.0188523244358962,0.0898194203134898,0.0676558957272309,-0.00844894339064717,"2006-07","2006-Q3",211914,-0.18008720518701,"2005-03"
2018-03-31,60751,"07670","NJ","New York","Bergen","Tenafly",7352,763394,-0.00106254072854701,-0.0003077410627412,0.000449511238436225,0.0294457433372162,0.00740079290929696,"2006-02","2006-Q1",781245,-0.0228494262363279,"2005-10"
2018-03-31,96371,"91345","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",7353,526550,0.00471110381792128,0.0220937635878005,0.0965291328350656,0.0934613819282974,0.0129817564286587,"2006-07","2006-Q3",555865,-0.0527376251427955,"2005-12"
2018-03-31,93577,"80863","CO","Colorado Springs","Teller","Woodland Park",7354,328114,0.00464486814024624,0.0137175058855515,0.0791093863053345,0.0778279823785695,0.0322745610069779,"2018-03","2018-Q1",328114,0,"2018-03"
2018-03-31,80338,"50428","IA","Mason City","Cerro Gordo","Clear Lake",7355,156376,-0.00245596800224546,-0.00896127764750618,0.0254567392815455,0.0285209461699201,0.0143343048861995,"2017-12","2017-Q4",157790,-0.00896127764750618,"2017-11"
2018-03-31,72080,"32579","FL","Crestview-Fort Walton Beach-Destin","Okaloosa","Shalimar",7356,248333,0.00373876349996766,0.0208122662062729,0.0484733082262341,0.0484435146148701,0.00855918307873194,"2005-11","2005-Q4",300841,-0.174537380210809,"2005-03"
2018-03-31,58726,"02339","MA","Boston","Plymouth","Carver",7357,502986,0.0133798063846719,0.0340399812510793,0.0669820326255277,0.0550596984734317,0.0187221093566312,"2018-03","2018-Q1",502986,0,"2018-03"
2018-03-31,63938,"15207","PA","Pittsburgh","Allegheny","Pittsburgh",7358,87134,0.00725961205003121,0.0186941018296604,0.154780995295209,0.0760015266729435,0.0290561722481655,"2018-03","2018-Q1",87134,0,"2018-03"
2018-03-31,66096,"19943","DE","Dover","Kent","Felton",7359,164937,-0.00964910173887982,-0.0158303001372397,-0.0379709181263014,0.0104277538422888,0.0424790185900439,"2016-09","2016-Q3",193211,-0.146337423852679,"2014-06"
2018-03-31,86864,"65605","MO",,"Lawrence","Aurora",7360,94959,0.00400718968069359,0.0124208371537625,0.0563558897800719,0.0591086150957305,0.0160392221845704,"2018-03","2018-Q1",94959,0,"2018-03"
2018-03-31,84228,"59860","MT",,"Lake","Polson",7361,249693,-0.00708224309471357,0.0192133428032622,0.0643804083720534,0.0369982810516643,-0.00203046084981984,"2007-08","2007-Q3",257411,-0.029983178652039,"2007-03"
2018-03-31,97094,"93015","CA","Ventura","Ventura","Fillmore",7362,433971,0.00644259067285415,0.0265113077539898,0.0736222576271857,0.0966818859525953,0.00974206689656554,"2006-05","2006-Q2",540576,-0.19720631326585,"2004-09"
2018-03-31,79342,"48732","MI","Bay City","Bay","Hampton",7363,107367,0.00000931393551031053,-0.00169225190378339,0.162030823845188,0.0390101772933689,-0.00438623395486171,"2006-09","2006-Q3",127303,-0.156602750917103,"2003-12"
2018-03-31,88038,"68508","NE","Lincoln","Lancaster","Lincoln",7364,98420,0.0028837237739079,0.0130621403794094,0.0803275449496169,0.050230659558866,0.02633269486807,"2018-03","2018-Q1",98420,0,"2018-03"
2018-03-31,92600,"78669","TX","Austin","Travis","Spicewood",7365,382282,0.00652706797997909,0.0225845885528262,0.0563748856668352,0.0534637789087442,0.0186655189584504,"2018-03","2018-Q1",382282,0,"2018-03"
2018-03-31,79291,"48629","MI",,"Roscommon","Houghton Lake",7366,97175,-0.00261726367648568,0.0047666315114668,0.0712356553085004,0.0602419391796893,0.0152774188203373,"2018-02","2018-Q1",97430,-0.00261726367648568,"2018-01"
2018-03-31,82849,"56431","MN",,"Aitkin","Aitkin",7367,182982,0.00204810304039253,0.0164367886325636,0.0708780307951613,0.0592601204905405,0.0136177145331069,"2018-03","2018-Q1",182982,0,"2018-03"
2018-03-31,60213,"06238","CT","Hartford","Tolland","Coventry",7368,217001,0.00406250144593588,0.0134787380613222,0.062506426420545,0.0141409581105261,-0.00963123366759377,"2006-08","2006-Q3",250781,-0.134699199700137,"2004-11"
2018-03-31,79285,"48623","MI","Saginaw","Saginaw","Freeland",7369,154728,0.00144331898644057,-0.00203169443315725,0.0390915134950002,0.0340932440449273,0.0205802751215163,"2017-10","2017-Q4",155641,-0.00586606356936797,"2017-09"
2018-03-31,93816,"81611","CO","Glenwood Springs","Pitkin","Aspen",7370,1265630,0.00469072119937669,0.0270336504597847,0.085639633828333,0.0492817261639737,0.00344015193931035,"2007-05","2007-Q2",1364759,-0.0726348021885183,"2006-12"
2018-03-31,60634,"07204","NJ","New York","Union","Roselle Park",7371,284330,0.0098416317716713,0.0343447718897446,0.214685765795016,0.0487479554612686,-0.0100206361242585,"2006-09","2006-Q3",360223,-0.210683382238225,"2004-07"
2018-03-31,69448,"27608","NC","Raleigh","Wake","Raleigh",7372,546830,0.00558484570415581,0.00532787186633623,0.0179945044716325,0.0556610817234762,0.0221658642621134,"2018-03","2018-Q1",546830,0,"2018-03"
2018-03-31,61097,"08534","NJ","Trenton","Mercer","Hopewell",7373,437504,0.00361067143807492,0.0125930709178985,0.0368720167983581,0.0232887149106591,0.00155352054754254,"2006-01","2006-Q1",481917,-0.0921590232342914,"2004-12"
2018-03-31,92098,"77708","TX","Beaumont","Jefferson","Beaumont",7374,95539,0.0115406198053976,0.0268263061165268,-0.0297062885927852,0.040921828755955,0.00203432144615778,"2017-01","2017-Q1",99246,-0.037351631300002,"2016-10"
2018-03-31,94570,"84501","UT","Price","Carbon","Price",7375,178738,-0.00381224153113888,-0.00365120155190002,0.0574961543012661,0.0733369775005166,0.028461386672137,"2000-09","2000-Q3",186227,-0.040214362042024,
2018-03-31,65332,"18055","PA","Allentown","Northampton","Lower Saucon",7376,198335,0.00214744075589915,0.00263378729513583,0.0808387965188201,0.0374465080215274,-0.00713045404022739,"2007-02","2007-Q1",224350,-0.11595720971696,"2005-06"
2018-03-31,63476,"14219","NY","Buffalo","Erie"," Hamburg",7377,131304,0.00406047119818311,0.0205026969051653,0.0876829662273544,0.0554104459674734,0.0193677215306176,"2018-03","2018-Q1",131304,0,"2018-03"
2018-03-31,91012,"75652","TX","Longview","Rusk","Henderson",7378,109136,-0.000686744009303092,-0.000531164716010037,0.0318237685544105,0.0635997571161571,0.0330885980115803,"2018-01","2018-Q1",109271,-0.00123546046068948,"2017-12"
2018-03-31,82104,"55103","MN","Minneapolis-St Paul","Ramsey","Saint Paul",7379,185146,0.00759179541880044,0.0352432021381882,0.151104810932468,0.128871768615428,0.0169723793905221,"2018-03","2018-Q1",185146,0,"2018-03"
2018-03-31,73610,"35773","AL","Huntsville","Madison","Meridianville",7380,117688,0.000178469749377481,-0.005677593781683,-0.0439487237810525,0.00927833226695562,0.18465986695167,"2017-06","2017-Q2",125225,-0.0601876622080256,"2016-03"
2018-03-31,78182,"46561","IN","South Bend","Saint Joseph","Osceola",7381,159839,0.00432293859290862,0.0107308621365608,0.050045657300898,0.053124833726192,0.0136350051704281,"2018-03","2018-Q1",159839,0,"2018-03"
2018-03-31,79227,"48462","MI","Detroit","Oakland","Ortonville",7382,250021,0.00652576489533011,0.015755069207737,0.068552574781713,0.0743902955689604,0.0275126612238339,"2018-03","2018-Q1",250021,0,"2018-03"
2018-03-31,82089,"55077","MN","Minneapolis-St Paul","Dakota","Inver Grove Heights",7383,396196,0.00884852096017274,0.0265900387112822,0.0308557333798203,0.0431155938830654,0.00987648268788921,"2005-05","2005-Q2",396756,-0.0014114468338223,"2005-05"
2018-03-31,60924,"08030","NJ","Philadelphia","Camden","Gloucester City",7384,89227,0.0135285564996138,0.0605217804718607,0.274525768483602,0.0170859978930755,-0.0441207683858735,"2007-04","2007-Q2",142556,-0.374091585061309,"2004-06"
2018-03-31,77572,"45309","OH","Dayton","Montgomery","Brookville",7385,134356,0.00619341116910933,0.00227525344831445,0.0717955263409809,0.0509951411452556,0.00680592913374145,"2017-10","2017-Q4",134850,-0.00366332962550983,"2017-10"
2018-03-31,93239,"80107","CO","Denver","Elbert","Elizabeth",7386,471398,-0.00100874385958964,-0.000371098430147612,0.0811483982239184,0.092897857396659,0.0425719735996626,"2018-01","2018-Q1",472543,-0.00242305991200801,"2017-12"
2018-03-31,97361,"93614","CA","Madera","Madera","Coarsegold",7387,273143,0.00808258258812414,0.020954111020158,0.156973788990359,0.0817015779400043,0.00721211363418983,"2006-03","2006-Q1",355015,-0.23061560779122,"2004-02"
2018-03-31,58280,"01119","MA","Springfield","Hampden","Springfield",7388,158663,0.00140115247947185,0.0113395884857602,0.0731857443368979,0.0453323851642926,0.00649675874783218,"2006-06","2006-Q2",160540,-0.0116917902080478,"2006-04"
2018-03-31,87801,"68008","NE","Omaha","Washington","Blair",7389,173049,-0.00121782292508369,0.000821250730161301,0.0760950675322737,0.0454948960219275,0.0223152681144785,"2018-02","2018-Q1",173260,-0.00121782292508369,"2018-01"
2018-03-31,82618,"56093","MN",,"Waseca","Waseca",7390,135044,-0.00544250753039777,-0.0118466593006154,0.0331020448755709,0.0378311079864364,0.00574289786644533,"2005-10","2005-Q4",143616,-0.0596869429590018,"2004-03"
2018-03-31,97725,"94517","CA","San Francisco","Contra Costa","Clayton",7391,842057,0.00387814078139828,0.0186366435170344,0.0557755287296946,0.0787896361868503,0.0354024189901252,"2018-03","2018-Q1",842057,0,"2018-03"
2018-03-31,91973,"77484","TX","Houston","Waller","Waller",7392,217402,0.00663987257371463,0.0329259949066859,0.0688081964150517,0.0785143973728037,0.0395859542608148,"2018-03","2018-Q1",217402,0,"2018-03"
2018-03-31,65216,"17847","PA","Sunbury","Northumberland","Milton",7393,125976,0.00432099749669149,0.0214794813787735,0.0653001166979553,0.0430521596312328,0.0131947871015556,"2018-03","2018-Q1",125976,0,"2018-03"
2018-03-31,63413,"14092","NY","Buffalo","Niagara"," Lewiston",7394,182819,0.00031188102559613,0.0224318822424053,0.107182005922929,0.0448907610231526,0.0291494241392201,"2018-03","2018-Q1",182819,0,"2018-03"
