"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"Zip","93010","CA","""Oxnard-Thousand Oaks-Ventura, CA""",3488,66,13,67.5,6.5,2.3463687150838
"Zip","91320","CA","""Oxnard-Thousand Oaks-Ventura, CA""",3867,66,18.407960199005,67,8.5,2.3463687150838
"Zip","91360","CA","""Oxnard-Thousand Oaks-Ventura, CA""",4128,66,13.2450331125828,66,5.5,2.3463687150838
"Zip","93030","CA","""Oxnard-Thousand Oaks-Ventura, CA""",4133,66,8,67,2,2.3463687150838
"Zip","91362","CA","""Oxnard-Thousand Oaks-Ventura, CA""",4585,66,12.3853211009174,73.5,8,2.3463687150838
"Zip","93012","CA","""Oxnard-Thousand Oaks-Ventura, CA""",4693,66,13.265306122449,58,4,2.3463687150838
"Zip","93036","CA","""Oxnard-Thousand Oaks-Ventura, CA""",4735,66,12.9032258064516,59,3.5,2.3463687150838
"Zip","93001","CA","""Oxnard-Thousand Oaks-Ventura, CA""",4863,66,9.09090909090909,85.5,7,2.3463687150838
"Zip","93021","CA","""Oxnard-Thousand Oaks-Ventura, CA""",5546,66,13.1944444444444,64,5,2.3463687150838
"Zip","93035","CA","""Oxnard-Thousand Oaks-Ventura, CA""",5934,66,11.5606936416185,78,7.5,2.3463687150838
"Zip","93004","CA","""Oxnard-Thousand Oaks-Ventura, CA""",6070,66,19.7530864197531,70,9.5,2.3463687150838
"Zip","93060","CA","""Oxnard-Thousand Oaks-Ventura, CA""",6780,66,11.4285714285714,76,6,2.3463687150838
"Zip","91361","CA","""Oxnard-Thousand Oaks-Ventura, CA""",7519,66,11.7647058823529,80,9,2.3463687150838
"Zip","93041","CA","""Oxnard-Thousand Oaks-Ventura, CA""",7574,66,7.86516853932584,69,3,2.3463687150838
"Zip","93023","CA","""Oxnard-Thousand Oaks-Ventura, CA""",7633,66,19.2307692307692,85,10,2.3463687150838
"Zip","91377","CA","""Oxnard-Thousand Oaks-Ventura, CA""",9319,66,1.92307692307692,65.5,1,2.3463687150838
"Zip","32935","FL","""Palm Bay-Melbourne-Titusville, FL""",2670,96,16.4133738601824,61.5,2.8,6.41061452513966
"Zip","32940","FL","""Palm Bay-Melbourne-Titusville, FL""",3013,96,15.7349896480331,81,5.2,6.41061452513966
"Zip","32780","FL","""Palm Bay-Melbourne-Titusville, FL""",3248,96,15.2882205513784,71.5,2,6.41061452513966
"Zip","32907","FL","""Palm Bay-Melbourne-Titusville, FL""",3422,96,17.6271186440678,71,4,6.41061452513966
"Zip","32955","FL","""Palm Bay-Melbourne-Titusville, FL""",3551,96,14.5833333333333,74,2.4,6.41061452513966
"Zip","32904","FL","""Palm Bay-Melbourne-Titusville, FL""",4557,96,15.6996587030717,73,3.2,6.41061452513966
"Zip","32909","FL","""Palm Bay-Melbourne-Titusville, FL""",5070,96,20.3448275862069,91,9.6,6.41061452513966
"Zip","32937","FL","""Palm Bay-Melbourne-Titusville, FL""",5227,96,24.3401759530792,81.5,8,6.41061452513966
"Zip","32905","FL","""Palm Bay-Melbourne-Titusville, FL""",5385,96,16.9082125603865,70,3.6,6.41061452513966
"Zip","32901","FL","""Palm Bay-Melbourne-Titusville, FL""",5558,96,15.5844155844156,83,5.6,6.41061452513966
"Zip","32927","FL","""Palm Bay-Melbourne-Titusville, FL""",6272,96,11.8556701030928,74,1.6,6.41061452513966
"Zip","32953","FL","""Palm Bay-Melbourne-Titusville, FL""",6464,96,15.1785714285714,82,4.4,6.41061452513966
"Zip","32931","FL","""Palm Bay-Melbourne-Titusville, FL""",6892,96,18.8059701492537,104.5,8.8,6.41061452513966
"Zip","32926","FL","""Palm Bay-Melbourne-Titusville, FL""",6940,96,15.1515151515152,85,4.8,6.41061452513966
"Zip","32952","FL","""Palm Bay-Melbourne-Titusville, FL""",7213,96,21.9409282700422,83,8.4,6.41061452513966
"Zip","32796","FL","""Palm Bay-Melbourne-Titusville, FL""",7436,96,7.25388601036269,76,0.8,6.41061452513966
"Zip","32920","FL","""Palm Bay-Melbourne-Titusville, FL""",7893,96,19.5,98,9.2,6.41061452513966
"Zip","32934","FL","""Palm Bay-Melbourne-Titusville, FL""",7991,96,18.796992481203,89,7.2,6.41061452513966
"Zip","32922","FL","""Palm Bay-Melbourne-Titusville, FL""",8379,96,9.52380952380952,74,1.2,6.41061452513966
"Zip","32903","FL","""Palm Bay-Melbourne-Titusville, FL""",8422,96,21.9626168224299,71,6.4,6.41061452513966
"Zip","32976","FL","""Palm Bay-Melbourne-Titusville, FL""",8772,96,19.4029850746269,77,6.8,6.41061452513966
"Zip","32951","FL","""Palm Bay-Melbourne-Titusville, FL""",8903,96,21.7054263565891,116,10,6.41061452513966
"Zip","32754","FL","""Palm Bay-Melbourne-Titusville, FL""",9237,96,13.1147540983607,104.5,6,6.41061452513966
"Zip","32908","FL","""Palm Bay-Melbourne-Titusville, FL""",9645,96,15.9574468085106,114,7.6,6.41061452513966
"Zip","32949","FL","""Palm Bay-Melbourne-Titusville, FL""",10832,96,9.30232558139535,73.5,0.4,6.41061452513966
"Zip","32404","FL","""Panama City, FL""",3523,225,14.2441860465116,108,7.27272727272727,7.15083798882682
"Zip","32405","FL","""Panama City, FL""",5053,225,15.8536585365854,84,3.63636363636364,7.15083798882682
"Zip","32408","FL","""Panama City, FL""",5458,225,9.83333333333333,111.5,4.54545454545455,7.15083798882682
"Zip","32401","FL","""Panama City, FL""",5985,225,11.5384615384615,99,2.72727272727273,7.15083798882682
"Zip","32413","FL","""Panama City, FL""",6779,225,8.54430379746835,100,0.909090909090909,7.15083798882682
"Zip","32444","FL","""Panama City, FL""",7026,225,20,89,6.36363636363636,7.15083798882682
"Zip","32407","FL","""Panama City, FL""",7790,225,9.43877551020408,103,1.81818181818182,7.15083798882682
"Zip","32456","FL","""Panama City, FL""",9928,225,9.47712418300654,125.5,5.45454545454545,7.15083798882682
"Zip","32409","FL","""Panama City, FL""",9988,225,25.1748251748252,147,10,7.15083798882682
"Zip","32465","FL","""Panama City, FL""",10453,225,16.6666666666667,116,9.09090909090909,7.15083798882682
"Zip","32461","FL","""Panama City, FL""",10806,225,10.1736972704715,133,8.18181818181818,7.15083798882682
"Zip","32514","FL","""Pensacola-Ferry Pass-Brent, FL""",3027,109,17.0212765957447,78,5,6.15921787709497
"Zip","32566","FL","""Pensacola-Ferry Pass-Brent, FL""",3379,109,15.203426124197,76.5,2.5,6.15921787709497
"Zip","32526","FL","""Pensacola-Ferry Pass-Brent, FL""",3596,109,12.1457489878543,81,1.25,6.15921787709497
"Zip","32507","FL","""Pensacola-Ferry Pass-Brent, FL""",3647,109,14.018691588785,101,8.75,6.15921787709497
"Zip","32506","FL","""Pensacola-Ferry Pass-Brent, FL""",3937,109,18.562874251497,82,7.5,6.15921787709497
"Zip","32503","FL","""Pensacola-Ferry Pass-Brent, FL""",4399,109,21.9512195121951,85,10,6.15921787709497
"Zip","32571","FL","""Pensacola-Ferry Pass-Brent, FL""",4786,109,16.304347826087,87,9.375,6.15921787709497
"Zip","32570","FL","""Pensacola-Ferry Pass-Brent, FL""",5072,109,18.5567010309278,83,8.125,6.15921787709497
"Zip","32533","FL","""Pensacola-Ferry Pass-Brent, FL""",5671,109,12.7777777777778,83.5,4.375,6.15921787709497
"Zip","32505","FL","""Pensacola-Ferry Pass-Brent, FL""",5704,109,13.7614678899083,82.5,3.125,6.15921787709497
"Zip","32563","FL","""Pensacola-Ferry Pass-Brent, FL""",6245,109,11.1570247933884,92.5,5.625,6.15921787709497
"Zip","32504","FL","""Pensacola-Ferry Pass-Brent, FL""",6401,109,13.9072847682119,71,0.625,6.15921787709497
"Zip","32583","FL","""Pensacola-Ferry Pass-Brent, FL""",6898,109,10.7344632768362,92,3.75,6.15921787709497
"Zip","32534","FL","""Pensacola-Ferry Pass-Brent, FL""",8426,109,16.2162162162162,82.5,6.25,6.15921787709497
"Zip","32501","FL","""Pensacola-Ferry Pass-Brent, FL""",9506,109,5.94059405940594,85,1.875,6.15921787709497
"Zip","32561","FL","""Pensacola-Ferry Pass-Brent, FL""",9694,109,11.6504854368932,105,6.875,6.15921787709497
"Zip","61554","IL","""Peoria, IL""",3036,134,22.9050279329609,111,3.84615384615385,9.88826815642458
"Zip","61614","IL","""Peoria, IL""",4840,134,24.3076923076923,111.5,9.23076923076923,9.88826815642458
"Zip","61604","IL","""Peoria, IL""",5160,134,21.2230215827338,119,6.92307692307692,9.88826815642458
"Zip","61615","IL","""Peoria, IL""",5961,134,21.0191082802548,136.5,8.46153846153846,9.88826815642458
"Zip","61611","IL","""Peoria, IL""",6160,134,22.1153846153846,113.5,7.69230769230769,9.88826815642458
"Zip","61571","IL","""Peoria, IL""",6678,134,23.8805970149254,109.5,6.15384615384615,9.88826815642458
"Zip","61550","IL","""Peoria, IL""",7841,134,29.0909090909091,94,5.38461538461539,9.88826815642458
"Zip","61603","IL","""Peoria, IL""",8512,134,19.1176470588235,138,4.61538461538461,9.88826815642458
"Zip","61548","IL","""Peoria, IL""",9572,134,19.3548387096774,136,3.07692307692308,9.88826815642458
"Zip","61523","IL","""Peoria, IL""",9581,134,15.5555555555556,125,2.30769230769231,9.88826815642458
"Zip","61607","IL","""Peoria, IL""",9617,134,20.5128205128205,108,1.53846153846154,9.88826815642458
"Zip","61525","IL","""Peoria, IL""",10003,134,29.0322580645161,160,10,9.88826815642458
"Zip","61616","IL","""Peoria, IL""",10454,134,15.1515151515152,102,0.769230769230769,9.88826815642458
"Zip","19143","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",1554,5,11.4427860696517,87,1.63865546218487,8.47765363128492
"Zip","19111","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",1763,5,8.72093023255814,80,0.252100840336134,8.47765363128492
"Zip","19124","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",1917,5,11.4068441064639,90.5,1.68067226890756,8.47765363128492
"Zip","19446","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",1990,5,15.929203539823,76,2.64705882352941,8.47765363128492
"Zip","19020","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2015,5,14.2857142857143,83.5,2.81512605042017,8.47765363128492
"Zip","19720","DE","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2027,5,10.958904109589,85.5,1.00840336134454,8.47765363128492
"Zip","19120","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2031,5,10.7692307692308,96,1.89075630252101,8.47765363128492
"Zip","19067","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2199,5,17.1428571428571,108.5,7.14285714285714,8.47765363128492
"Zip","19134","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2201,5,14.6179401993355,95,4.91596638655462,8.47765363128492
"Zip","19104","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2225,5,18.6666666666667,92.5,6.17647058823529,8.47765363128492
"Zip","19148","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2279,5,18.6440677966102,96,6.51260504201681,8.47765363128492
"Zip","19131","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2298,5,10.625,90,1.30252100840336,8.47765363128492
"Zip","19711","DE","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2360,5,17.2222222222222,78,4.11764705882353,8.47765363128492
"Zip","19144","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2367,5,12.1212121212121,103,3.90756302521008,8.47765363128492
"Zip","19702","DE","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2387,5,15.0537634408602,83,3.19327731092437,8.47765363128492
"Zip","19380","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2399,5,14.40329218107,76,1.72268907563025,8.47765363128492
"Zip","19382","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2467,5,14.8550724637681,83,3.02521008403361,8.47765363128492
"Zip","19145","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2498,5,16.3346613545817,85,4.41176470588235,8.47765363128492
"Zip","08021","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2514,5,20.1550387596899,141,9.78991596638656,8.47765363128492
"Zip","19140","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2516,5,14.1176470588235,139,7.77310924369748,8.47765363128492
"Zip","19146","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2535,5,12.75,95,3.40336134453782,8.47765363128492
"Zip","19320","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2579,5,14.5833333333333,100,5.29411764705882,8.47765363128492
"Zip","19464","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2617,5,15.5124653739612,103,5.79831932773109,8.47765363128492
"Zip","19149","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2635,5,7.14285714285714,80,0.210084033613445,8.47765363128492
"Zip","19147","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2654,5,14.9152542372881,103,5.63025210084034,8.47765363128492
"Zip","08054","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2732,5,12.7027027027027,104,4.83193277310924,8.47765363128492
"Zip","19335","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2746,5,15.625,78,2.73109243697479,8.47765363128492
"Zip","08053","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2814,5,18.8888888888889,103,7.26890756302521,8.47765363128492
"Zip","19103","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2845,5,11.2449799196787,122,5.12605042016807,8.47765363128492
"Zip","19403","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2937,5,13.3587786259542,91.5,3.27731092436975,8.47765363128492
"Zip","19139","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",2944,5,5.51181102362205,108,1.76470588235294,8.47765363128492
"Zip","08081","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",3039,5,16.039603960396,126,8.0672268907563,8.47765363128492
"Zip","19128","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",3183,5,10.077519379845,100,2.14285714285714,8.47765363128492
"Zip","19460","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",3214,5,13.4883720930233,82,2.10084033613445,8.47765363128492
"Zip","19121","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",3238,5,15.0326797385621,110,6.26050420168067,8.47765363128492
"Zip","18974","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",3243,5,16.9590643274854,83.5,4.78991596638655,8.47765363128492
"Zip","21921","MD","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",3335,5,13.3064516129032,107,5.33613445378151,8.47765363128492
"Zip","19808","DE","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",3464,5,14.792899408284,81,2.6890756302521,8.47765363128492
"Zip","19805","DE","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",3549,5,17.5572519083969,112,7.64705882352941,8.47765363128492
"Zip","19701","DE","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",3553,5,9.03954802259887,89.5,0.714285714285714,8.47765363128492
"Zip","19401","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",3587,5,12.4423963133641,105,4.74789915966387,8.47765363128492
"Zip","19132","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",3662,5,12.7272727272727,121,5.88235294117647,8.47765363128492
"Zip","19082","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",3792,5,13.3802816901408,94,3.94957983193277,8.47765363128492
"Zip","08094","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",3815,5,16.6666666666667,115,7.39495798319328,8.47765363128492
"Zip","08012","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",3850,5,16.1383285302594,123,7.6890756302521,8.47765363128492
"Zip","19709","DE","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",3866,5,11.7948717948718,91,2.05882352941176,8.47765363128492
"Zip","19130","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",3883,5,13.963963963964,90,3.36134453781513,8.47765363128492
"Zip","19063","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",3889,5,13.0177514792899,95,3.69747899159664,8.47765363128492
"Zip","19115","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4109,5,14.8648648648649,87,3.99159663865546,8.47765363128492
"Zip","08096","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4167,5,20.9090909090909,114,8.69747899159664,8.47765363128492
"Zip","18966","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4220,5,20.7792207792208,86,6.05042016806723,8.47765363128492
"Zip","19114","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4470,5,13.5416666666667,84,2.56302521008403,8.47765363128492
"Zip","08080","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4475,5,22.2560975609756,113,8.73949579831933,8.47765363128492
"Zip","18951","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4540,5,12.1428571428571,99,3.31932773109244,8.47765363128492
"Zip","19152","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4621,5,5.49450549450549,77.5,0.0420168067226891,8.47765363128492
"Zip","19083","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4626,5,12.4183006535948,81,1.42857142857143,8.47765363128492
"Zip","19047","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4718,5,12.2448979591837,91,2.3109243697479,8.47765363128492
"Zip","19013","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4740,5,6.55737704918033,111,2.39495798319328,8.47765363128492
"Zip","19116","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4821,5,8.04597701149425,74,0.0840336134453782,8.47765363128492
"Zip","19141","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4822,5,9,97,1.51260504201681,8.47765363128492
"Zip","19426","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4904,5,16.5094339622642,86.5,4.95798319327731,8.47765363128492
"Zip","19136","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4911,5,10.3174603174603,85,0.798319327731092,8.47765363128492
"Zip","19026","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4944,5,16.7420814479638,103,6.38655462184874,8.47765363128492
"Zip","19138","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5013,5,23.6842105263158,92.5,6.9327731092437,8.47765363128492
"Zip","19154","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5066,5,9.56521739130435,80.5,0.420168067226891,8.47765363128492
"Zip","08016","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5074,5,12.0634920634921,139,6.47058823529412,8.47765363128492
"Zip","19713","DE","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5087,5,12.6050420168067,79,1.34453781512605,8.47765363128492
"Zip","19151","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5100,5,13.0952380952381,91.5,3.0672268907563,8.47765363128492
"Zip","19087","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5168,5,12.1827411167513,101,3.78151260504202,8.47765363128492
"Zip","19002","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5204,5,9.40594059405941,103,2.01680672268908,8.47765363128492
"Zip","19135","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5222,5,14.1891891891892,90,3.57142857142857,8.47765363128492
"Zip","08043","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5238,5,18.942731277533,131,9.45378151260504,8.47765363128492
"Zip","19050","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5293,5,10.3092783505155,129.5,5.3781512605042,8.47765363128492
"Zip","19119","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5305,5,11.6279069767442,86,1.5546218487395,8.47765363128492
"Zip","19038","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5436,5,14.1509433962264,82.5,2.52100840336134,8.47765363128492
"Zip","18901","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5538,5,14.5569620253165,89.5,3.65546218487395,8.47765363128492
"Zip","18940","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5645,5,15.8823529411765,81,3.23529411764706,8.47765363128492
"Zip","08046","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5709,5,12.5850340136054,122,5.84033613445378,8.47765363128492
"Zip","08075","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5725,5,15.7894736842105,112.5,6.63865546218487,8.47765363128492
"Zip","08003","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5728,5,18.695652173913,131,9.32773109243698,8.47765363128492
"Zip","19454","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5731,5,10.8910891089109,77,0.46218487394958,8.47765363128492
"Zip","19125","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5788,5,19.4719471947195,99,7.10084033613445,8.47765363128492
"Zip","19468","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",5945,5,11.3475177304965,83,1.05042016806723,8.47765363128492
"Zip","08055","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6077,5,15.7142857142857,126,7.81512605042017,8.47765363128492
"Zip","19142","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6136,5,10.6060606060606,115.5,4.28571428571429,8.47765363128492
"Zip","19355","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6195,5,12.6436781609195,102,4.2436974789916,8.47765363128492
"Zip","19802","DE","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6240,5,14.8387096774194,130,7.89915966386555,8.47765363128492
"Zip","19053","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6263,5,18.8888888888889,86,5.54621848739496,8.47765363128492
"Zip","19406","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6315,5,11.2676056338028,74,0.546218487394958,8.47765363128492
"Zip","19810","DE","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6370,5,16.3265306122449,83,4.07563025210084,8.47765363128492
"Zip","19018","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6495,5,15.9509202453988,112,6.68067226890756,8.47765363128492
"Zip","08002","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6693,5,18.2926829268293,126.5,8.78151260504202,8.47765363128492
"Zip","08060","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6751,5,16.9902912621359,112,7.35294117647059,8.47765363128492
"Zip","08088","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6755,5,16.9014084507042,115,7.52100840336134,8.47765363128492
"Zip","19150","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6769,5,15.3846153846154,95,5.16806722689076,8.47765363128492
"Zip","19107","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6819,5,13.4615384615385,141,7.47899159663866,8.47765363128492
"Zip","19428","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6937,5,18.75,73,4.32773109243697,8.47765363128492
"Zip","18944","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7009,5,12.5748502994012,93,2.94117647058824,8.47765363128492
"Zip","19438","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7039,5,11.4754098360656,79.5,0.966386554621849,8.47765363128492
"Zip","19133","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7043,5,16.6666666666667,146,8.94957983193277,8.47765363128492
"Zip","08052","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7078,5,17.0731707317073,117,7.94117647058824,8.47765363128492
"Zip","19803","DE","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7170,5,19.7183098591549,79.5,5.21008403361345,8.47765363128492
"Zip","08105","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7173,5,10.752688172043,143.5,5.92436974789916,8.47765363128492
"Zip","19064","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7221,5,12.3711340206186,79,1.13445378151261,8.47765363128492
"Zip","08109","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7226,5,17.3184357541899,124,8.57142857142857,8.47765363128492
"Zip","19007","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7236,5,13.5135135135135,91.5,3.52941176470588,8.47765363128492
"Zip","19348","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7347,5,8.7431693989071,90,0.756302521008403,8.47765363128492
"Zip","19040","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7363,5,16.4383561643836,85.5,4.6218487394958,8.47765363128492
"Zip","19123","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7370,5,16.9312169312169,123.5,8.27731092436975,8.47765363128492
"Zip","19027","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7381,5,15.9663865546218,117,7.3109243697479,8.47765363128492
"Zip","08104","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7409,5,9.55414012738854,157,5.7563025210084,8.47765363128492
"Zip","19122","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7410,5,11.2676056338028,106,3.61344537815126,8.47765363128492
"Zip","19061","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7483,5,19.1304347826087,112,8.19327731092437,8.47765363128492
"Zip","19006","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7504,5,9.1743119266055,86,0.630252100840336,8.47765363128492
"Zip","19010","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7555,5,13.7096774193548,113,5.96638655462185,8.47765363128492
"Zip","19106","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7614,5,12.3655913978495,125.5,6.00840336134454,8.47765363128492
"Zip","19422","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7636,5,15.1785714285714,110,6.34453781512605,8.47765363128492
"Zip","19046","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7643,5,10.4651162790698,91,1.38655462184874,8.47765363128492
"Zip","19014","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7644,5,19.8198198198198,95,6.80672268907563,8.47765363128492
"Zip","19023","PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7695,5,11.4093959731544,123.5,5.42016806722689,8.47765363128492
"Zip","08028","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7704,5,13.2450331125828,98.5,4.53781512605042,8.47765363128492
"Zip","08057","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7724,5,15.311004784689,127,7.85714285714286,8.47765363128492
"Zip","08108","NJ","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",7730,5,23.9130434782609,103,7.98319327731092,8.47765363128492
