Survey,State,6-Digit,County,Place,MSA/,PMSA,Ccity,Zip,Region,Division,Source,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units
Date,Code,ID,Code,Code,Cmsa,Code,Code,Code,Code,,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
200001,36,513000,059,    ,5602,5380, ,11030      ,1,2,1,,North Hempstead town,1,1,188000,0,0,0,0,0,0,0,0,0
200001,36,513500,059,2550,5602,5380, ,115763130  ,1,2,1,,North Hills village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,514500,031,    ,9999,9999, ,12855      ,1,2,1,,North Hudson town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,515500,119,    ,5602,5600, ,10560      ,1,2,1,,North Salem town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,517000,063,2595,1280,9999, ,14120      ,1,2,5,,North Tonawanda,1,1,92498,0,0,0,0,0,0,0,0,0
200001,36,518000,103,2575,5602,5380, ,11768      ,1,2,1,,Northport village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,518500,091,    ,0160,9999, ,12831      ,1,2,1,,Northumberland town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,522500,087,2630,5602,5600, ,10960      ,1,2,1,,Nyack village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,523500,037,2640,6840,9999, ,14125      ,1,2,1,,Oakfield village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,524000,103,2645,5602,5380, ,11770      ,1,2,1,,Ocean Beach village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,525000,055,    ,6840,9999, ,14559      ,1,2,1,,Ogden town,10,10,911891,0,0,0,0,0,0,0,0,0
200001,36,526500,059,2670,5602,5380, ,11545      ,1,2,1,,Old Brookville village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,527000,103,2675,5602,5380, ,11733      ,1,2,5,,Old Field village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,527500,059,2685,5602,5380, ,11568      ,1,2,1,,Old Westbury village,3,3,4430000,0,0,0,0,0,0,0,0,0
200001,36,531000,077,2705,9999,9999, ,13820      ,1,2,5,,Oneonta,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,532500,067,    ,8160,9999, ,13215      ,1,2,1,,Onondaga town,6,6,787900,0,0,0,0,0,0,0,0,0
200001,36,533500,117,    ,6840,9999, ,14519      ,1,2,1,,Ontario town,3,3,450000,0,0,0,0,0,0,0,0,0
200001,36,535500,087,    ,5602,5600, ,10962      ,1,2,5,,Orangetown town,4,4,574764,0,0,0,0,0,0,0,0,0
200001,36,536500,029,    ,1280,9999, ,14127      ,1,2,1,,Orchard Park town,10,10,1341000,1,2,150000,0,0,0,0,0,0
200001,36,541000,119,    ,5602,5600, ,10562      ,1,2,1,,Ossining town,2,2,370000,0,0,0,0,0,0,0,0,0
200001,36,541500,119,2725,5602,5600, ,10562      ,1,2,1,,Ossining village,2,2,165000,0,0,0,0,0,0,0,0,0
200001,36,545000,067,    ,8160,9999, ,13159      ,1,2,5,,Otisco town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,545500,071,2740,5602,5660, ,10963      ,1,2,5,,Otisville village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,546000,077,    ,9999,9999, ,13326      ,1,2,5,,Otsego County Part Unincorporated Area,4,4,229630,11,22,193924,0,0,0,0,0,0
200001,36,549500,107,    ,0960,9999, ,13827      ,1,2,1,,Owego town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,551500,059,2760,5602,5380, ,11771      ,1,2,5,,Oyster Bay Cove village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,552000,059,    ,5602,5380, ,11771      ,1,2,1,,Oyster Bay town,6,6,1876488,0,0,0,0,0,0,0,0,0
200001,36,554500,117,    ,6840,9999, ,14522      ,1,2,1,,Palmyra town,1,1,90000,0,0,0,0,0,0,0,0,0
200001,36,556000,013,2780,3610,9999, ,14767      ,1,2,5,,Panama village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,558000,089,    ,9999,9999, ,13672      ,1,2,1,,Parishville town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,559000,103,2790,5602,5380, ,11772      ,1,2,5,,Patchogue village,1,1,120417,0,0,0,0,0,0,0,0,0
200001,36,559500,079,    ,5602,5600, ,12563      ,1,2,1,,Patterson town,1,1,100000,0,0,0,0,0,0,0,0,0
200001,36,560500,027,    ,5602,2281, ,12564      ,1,2,1,,Pawling town,3,3,300640,0,0,0,0,0,0,0,0,0
200001,36,561000,027,2795,5602,2281, ,12564      ,1,2,1,,Pawling village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,561500,119,2800,5602,5600, ,10566      ,1,2,5,,Peekskill,2,2,175320,0,0,0,0,0,0,1,9,348946
200001,36,562000,119,2810,5602,5600, ,10803      ,1,2,5,,Pelham Manor village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,563000,119,2807,5602,5600, ,10803      ,1,2,1,,Pelham village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,564500,055,    ,6840,9999, ,14526      ,1,2,1,,Penfield town,10,10,2655000,0,0,0,0,0,0,0,0,0
200001,36,565500,055,    ,6840,9999, ,14450      ,1,2,1,,Perinton town,14,14,2611500,0,0,0,0,0,0,0,0,0
200001,36,572500,079,    ,5602,5600, ,10516      ,1,2,1,,Philipstown town,2,2,550000,0,0,0,0,0,0,0,0,0
200001,36,574000,089,    ,9999,9999, ,12922      ,1,2,5,,Piercefield town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,574500,087,2850,5602,5600, ,10968      ,1,2,5,,Piermont village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,577000,027,    ,5602,2281, ,12567      ,1,2,1,,Pine Plains town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,579500,055,    ,6840,9999, ,14534      ,1,2,1,,Pittsford town,2,2,597200,0,0,0,0,0,0,0,0,0
200001,36,581500,059,2890,5602,5380, ,11030      ,1,2,1,,Plandome Heights village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,582000,059,2895,5602,5380, ,11030      ,1,2,5,,Plandome Manor village,1,1,250000,0,0,0,0,0,0,0,0,0
200001,36,582500,059,2887,5602,5380, ,11030      ,1,2,1,,Plandome village,1,1,560400,0,0,0,0,0,0,0,0,0
200001,36,584500,027,    ,5602,2281, ,12569      ,1,2,1,,Pleasant Valley town,1,1,250000,0,0,0,0,0,0,0,0,0
200001,36,585000,119,2905,5602,5600, ,10570      ,1,2,5,,Pleasantville village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,588000,087,2911,5602,5600, ,10970      ,1,2,5,,Pomona village,1,1,130312,0,0,0,0,0,0,0,0,0
200001,36,589000,103,2915,5602,5380, ,11733      ,1,2,1,,Poquott village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,590000,119,2925,5602,5600, ,10573      ,1,2,1,,Port Chester village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,591000,031,2940,9999,9999, ,12974      ,1,2,1,,Port Henry village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,591500,103,2945,5602,5380, ,11777      ,1,2,5,,Port Jefferson village,2,2,402793,0,0,0,0,0,0,0,0,0
200001,36,592000,071,2955,5602,5660, ,12771      ,1,2,5,,Port Jervis,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,593000,059,2975,5602,5380, ,11050      ,1,2,1,,Port Washington North village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,594000,063,    ,1280,9999, ,14174      ,1,2,5,,Porter town,1,1,91000,0,0,0,0,0,0,0,0,0
200001,36,597500,027,2985,5602,2281,1,12602      ,1,2,1,,Poughkeepsie,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,598000,027,    ,5602,2281, ,12603      ,1,2,1,,Poughkeepsie town,11,11,2344505,0,0,0,0,0,0,0,0,0
200001,36,598500,119,    ,5602,5600, ,10576      ,1,2,5,,Pound Ridge town,2,2,790500,0,0,0,0,0,0,0,0,0
200001,36,599500,039,    ,9999,9999, ,12468      ,1,2,1,,Prattsville town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,604000,079,    ,5602,5600, ,10579      ,1,2,1,,Putnam Valley town,1,1,200000,0,0,0,0,0,0,0,0,0
200001,36,605000,081,2505,5602,5600, ,11415      ,1,2,4,,Queens borough,15,15,1842906,24,48,3076723,12,39,2628792,6,127,6731254
200001,36,605500,113,    ,2975,9999, ,12804      ,1,2,1,,Queensbury town,5,5,711700,0,0,0,0,0,0,0,0,0
200001,36,606000,103,3010,5602,5380, ,11959      ,1,2,5,,Quogue village,2,2,716609,0,0,0,0,0,0,0,0,0
200001,36,606500,087,    ,5602,5600, ,10901      ,1,2,1,,Ramapo town,1,1,60000,0,0,0,0,0,0,0,0,0
200001,36,608000,101,    ,9999,9999, ,14801      ,1,2,1,,Rathbone town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,610000,027,    ,5602,2281, ,12571      ,1,2,5,,Red Hook town,1,1,137655,0,0,0,0,0,0,0,0,0
200001,36,610500,027,3030,5602,2281, ,12571      ,1,2,1,,Red Hook village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,615000,027,    ,5602,2281, ,12572      ,1,2,1,,Rhinebeck town,1,1,200000,0,0,0,0,0,0,0,0,0
200001,36,615500,027,3050,5602,2281, ,12572      ,1,2,1,,Rhinebeck village,1,1,145000,0,0,0,0,0,0,0,0,0
200001,36,619500,095,3070,0160,9999, ,12149      ,1,2,5,,Richmondville village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,622000,103,    ,5602,5380, ,11901      ,1,2,5,,Riverhead town,10,10,874810,0,0,0,0,0,0,1,5,341955
200001,36,623000,055,3100,6840,9999,1,14614      ,1,2,1,,Rochester,0,0,0,0,0,0,0,0,0,1,6,350000
200001,36,624500,105,    ,9999,9999, ,12758      ,1,2,1,,Rockland town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,625000,059,3105,5602,5380, ,11570      ,1,2,1,,Rockville Centre village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,629000,059,3150,5602,5380, ,11576      ,1,2,1,,Roslyn Estates village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,629500,059,3155,5602,5380, ,11576      ,1,2,1,,Roslyn Harbor village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,630000,059,3147,5602,5380, ,11576      ,1,2,1,,Roslyn village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,631000,093,    ,0160,9999, ,12306      ,1,2,5,,Rotterdam town,2,2,223933,0,0,0,0,0,0,0,0,0
200001,36,634000,003,    ,9999,9999, ,14777      ,1,2,1,,Rushford town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,635500,059,3175,5602,5380, ,11021      ,1,2,5,,Russell Gardens village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,637500,119,3180,5602,5600, ,10580      ,1,2,1,,Rye,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,638000,119,3182,5602,5600, ,10573      ,1,2,5,,Rye Brook village,1,1,135255,0,0,0,0,0,0,0,0,0
200001,36,639500,059,3190,5602,5380, ,11023      ,1,2,1,,Saddle Rock village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,640000,103,3195,5602,5380, ,11963      ,1,2,1,,Sag Harbor village,1,1,193856,0,0,0,0,0,0,0,0,0
200001,36,642500,067,    ,8160,9999, ,13088      ,1,2,5,,Salina town,1,1,74313,1,2,95000,0,0,0,0,0,0
200001,36,643500,103,3220,5602,5380, ,11706      ,1,2,1,,Saltaire village,2,2,650000,0,0,0,0,0,0,0,0,0
200001,36,644500,059,3225,5602,5380, ,11050      ,1,2,1,,Sands Point village,1,1,750000,0,0,0,0,0,0,0,0,0
200001,36,645000,075,    ,8160,9999, ,13145      ,1,2,1,,Sandy Creek town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,649500,091,3245,0160,9999,1,12866      ,1,2,1,,Saratoga Springs,9,9,1360000,0,0,0,0,0,0,0,0,0
200001,36,650000,091,    ,0160,9999, ,12871      ,1,2,1,,Saratoga town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,651000,111,    ,9999,9999, ,12477      ,1,2,1,,Saugerties town,1,1,70000,0,0,0,0,0,0,0,0,0
200001,36,653000,119,    ,5602,5600, ,10583      ,1,2,1,,Scarsdale town,1,1,176000,0,0,0,0,0,0,0,0,0
200001,36,655000,093,3285,0160,9999,1,12305      ,1,2,5,,Schenectady,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,659000,031,    ,9999,9999, ,12870      ,1,2,1,,Schroon town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,662500,093,3305,0160,9999, ,12302      ,1,2,1,,Scotia village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,664500,059,3320,5602,5380, ,11579      ,1,2,1,,Sea Cliff village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,665500,099,    ,9999,9999, ,13165      ,1,2,5,,Seneca County,1,1,110914,0,0,0,0,0,0,0,0,0
200001,36,670000,111,    ,9999,9999, ,12589      ,1,2,1,,Shawangunk town,3,3,333337,0,0,0,0,0,0,0,0,0
200001,36,671500,103,    ,5602,5380, ,11964      ,1,2,1,,Shelter Island town,1,1,400000,0,0,0,0,0,0,0,0,0
200001,36,675000,103,3365,5602,5380, ,11786      ,1,2,5,,Shoreham village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,516500,119,3402,5602,5600, ,10591      ,1,2,5,,Sleepy Hollow village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,680000,087,3410,5602,5600, ,10974      ,1,2,1,,Sloatsburg village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,681000,103,    ,5602,5380, ,11787      ,1,2,5,,Smithtown town,10,10,1570097,0,0,0,0,0,0,0,0,0
200001,36,685000,067,3435,8160,9999, ,13209      ,1,2,5,,Solvay village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,685500,119,    ,5602,5600, ,10589      ,1,2,4,,Somers town,1,1,122860,0,0,0,0,0,0,0,0,0
200001,36,688000,059,3470,5602,5380, ,11001      ,1,2,1,,South Floral Park village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,689000,087,3485,5602,5600, ,10960      ,1,2,1,,South Nyack village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,690000,103,    ,5602,5380, ,11968      ,1,2,4,,Southampton town,29,29,3562952,0,0,0,0,0,0,0,0,0
200001,36,690500,103,3445,5602,5380, ,11968      ,1,2,1,,Southampton village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,691000,079,    ,5602,5600, ,10509      ,1,2,1,,Southeast town,2,2,575200,0,0,0,0,0,0,0,0,0
200001,36,691500,103,    ,5602,5380, ,11971      ,1,2,5,,Southold town,6,6,739723,0,0,0,0,0,0,0,0,0
200001,36,694500,107,3512,0960,9999, ,14883      ,1,2,1,,Spencer village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,695000,055,3515,6840,9999, ,14559      ,1,2,1,,Spencerport village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,695500,087,3520,5602,5600, ,10977      ,1,2,5,,Spring Valley village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,697000,029,3525,1280,9999, ,14141      ,1,2,1,,Springville village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,698000,031,    ,9999,9999, ,12913      ,1,2,5,,St. Armand town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,701000,025,3530,9999,9999, ,12167      ,1,2,5,,Stamford village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,701500,027,    ,5602,2281, ,12581      ,1,2,5,,Stanford town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,703000,085,2505,5602,5600, ,10301      ,1,2,4,,Staten Island borough,56,56,6880182,38,76,4871478,0,0,0,0,0,0
200001,36,705500,059,3538,5602,5380, ,11530      ,1,2,1,,Stewart Manor village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,706000,091,    ,0160,9999, ,12170      ,1,2,1,,Stillwater town,1,1,105000,0,0,0,0,0,0,0,0,0
200001,36,709500,087,    ,5602,5600, ,10980      ,1,2,5,,Stony Point town,7,7,1172115,0,0,0,0,0,0,0,0,0
200001,36,711000,087,3556,5602,5600, ,10901      ,1,2,5,,Suffern village,1,1,200000,0,0,0,0,0,0,0,0,0
200001,36,712500,053,    ,8160,9999, ,13037      ,1,2,5,,Sullivan town,1,1,92712,0,0,0,0,0,0,0,0,0
200001,36,713500,095,    ,0160,9999, ,12175      ,1,2,1,,Summit town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,714000,055,    ,6840,9999, ,14420      ,1,2,1,,Sweden town,1,1,128000,0,0,0,0,0,0,0,0,0
200001,36,715000,067,3565,8160,9999,1,132021430  ,1,2,1,,Syracuse,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,716500,119,3575,5602,5600, ,10591      ,1,2,5,,Tarrytown village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,718500,059,3585,5602,5380, ,11023      ,1,2,1,,Thomaston village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,723000,027,3600,5602,2281, ,12583      ,1,2,1,,Tivoli village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,727500,083,3625,0160,9999,1,12180      ,1,2,1,,Troy,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,729000,119,3635,5602,5600, ,10707      ,1,2,1,,Tuckahoe village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,729500,067,    ,8160,9999, ,13159      ,1,2,1,,Tully town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,733000,071,3655,5602,5660, ,10987      ,1,2,1,,Tuxedo Park village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,733500,071,    ,5602,5660, ,10987      ,1,2,1,,Tuxedo town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,738000,027,    ,5602,2281, ,12540      ,1,2,1,,Union Vale town,2,2,190000,0,0,0,0,0,0,0,0,0
200001,36,738500,007,    ,0960,9999, ,13760      ,1,2,1,,Union town,1,1,124500,0,0,0,0,0,0,0,0,0
200001,36,739000,071,3675,5602,5660, ,10988      ,1,2,1,,Unionville village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,739500,059,3680,5602,5380, ,117320901  ,1,2,1,,Upper Brookville village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,740000,087,3685,5602,5600, ,10960      ,1,2,1,,Upper Nyack village,2,2,110000,0,0,0,0,0,0,0,0,0
200001,36,742500,059,3710,5602,5380, ,11580      ,1,2,1,,Valley Stream village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,743500,015,    ,2335,9999, ,14889      ,1,2,5,,Van Etten town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,747000,007,    ,0960,9999, ,13850      ,1,2,1,,Vestal town,2,2,650000,0,0,0,0,0,0,0,0,0
200001,36,747500,015,    ,2335,9999, ,14864      ,1,2,1,,Veteran town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,748000,069,    ,6840,9999, ,14564      ,1,2,5,,Victor town,7,7,3309559,0,0,0,0,0,0,0,0,0
200001,36,748500,069,3740,6840,9999, ,14564      ,1,2,1,,Victor village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,750500,103,3755,5602,5380, ,11787      ,1,2,1,,Village of the Branch village,1,1,200000,0,0,0,0,0,0,0,0,0
200001,36,754000,071,3770,5602,5660, ,12586      ,1,2,1,,Walden village,3,3,250000,0,0,0,0,0,0,0,0,0
200001,36,755000,071,    ,5602,5660, ,10940      ,1,2,1,,Wallkill town,6,6,599000,0,0,0,0,0,0,0,0,0
200001,36,756500,117,    ,6840,9999, ,14568      ,1,2,1,,Walworth town,4,4,480300,0,0,0,0,0,0,0,0,0
200001,36,757500,027,    ,5602,2281, ,12590      ,1,2,1,,Wappinger town,1,1,150000,0,0,0,0,0,0,0,0,0
200001,36,758000,027,3795,5602,2281, ,12590      ,1,2,1,,Wappingers Falls village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,759000,113,    ,2975,9999, ,12845      ,1,2,1,,Warren County Part Unincorporated Area,3,3,368581,0,0,0,0,0,0,0,0,0
200001,36,761500,071,    ,5602,5660, ,10990      ,1,2,5,,Warwick town,8,8,1044119,0,0,0,0,0,0,0,0,0
200001,36,762000,071,3810,5602,5660, ,10990      ,1,2,5,,Warwick village,1,1,110806,0,0,0,0,0,0,0,0,0
200001,36,762500,115,    ,2975,9999, ,12828      ,1,2,5,,Washington County Part Unincorporated Area,6,6,364485,0,0,0,0,0,0,0,0,0
200001,36,763000,027,    ,5602,2281, ,12545      ,1,2,1,,Washington town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,763500,071,3820,5602,5660, ,10992      ,1,2,5,,Washingtonville village,2,2,124740,0,0,0,0,0,0,0,0,0
200001,36,764500,091,3825,0160,9999, ,12188      ,1,2,1,,Waterford village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,766000,045,3835,9999,9999, ,13601      ,1,2,1,,Watertown,1,1,15000,0,0,0,0,0,0,0,0,0
200001,36,770500,071,    ,5602,5660, ,10973      ,1,2,1,,Wawayanda town,1,1,150000,0,0,0,0,0,0,0,0,0
200001,36,773000,043,    ,8680,9999, ,13420      ,1,2,1,,Webb town,1,1,122860,0,0,0,0,0,0,0,0,0
200001,36,773500,055,    ,6840,9999, ,14580      ,1,2,1,,Webster town,13,13,1921884,0,0,0,0,0,0,0,0,0
200001,36,774000,055,3865,6840,9999, ,14580      ,1,2,1,,Webster village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,775000,041,    ,9999,9999, ,12190      ,1,2,5,,Wells town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,777000,087,3881,5602,5600, ,10952      ,1,2,1,,Wesley Hills village,1,1,200000,0,0,0,0,0,0,0,0,0
200001,36,779000,087,3925,5602,5600, ,10993      ,1,2,1,,West Haverstraw village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,779500,075,    ,8160,9999, ,13167      ,1,2,1,,West Monroe town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,780000,029,    ,1280,9999, ,14224      ,1,2,5,,West Seneca town,5,5,590000,0,0,0,0,0,0,1,17,586207
200001,36,781500,101,    ,9999,9999, ,14806      ,1,2,5,,West Union town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,782500,059,3890,5602,5380, ,11590      ,1,2,1,,Westbury village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,786000,103,3920,5602,5380, ,11978      ,1,2,1,,Westhampton Beach village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,787000,031,    ,9999,9999, ,12993      ,1,2,1,,Westport town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,789000,063,    ,1280,9999, ,14120      ,1,2,1,,Wheatfield town,5,5,659000,1,2,125000,0,0,0,0,0,0
200001,36,791000,119,3970,5602,5600,1,10601      ,1,2,4,,White Plains,1,1,122860,0,0,0,0,0,0,0,0,0
200001,36,796500,059,4000,5602,5380, ,11596      ,1,2,5,,Williston Park village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,798000,045,    ,9999,9999, ,13619      ,1,2,1,,Wilna town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,799500,091,    ,0160,9999, ,12831      ,1,2,1,,Wilton town,6,6,620000,0,0,0,0,0,0,0,0,0
200001,36,803500,071,    ,5602,5660, ,10930      ,1,2,1,,Woodbury town,6,6,514000,0,0,0,0,0,0,0,0,0
200001,36,805000,059,4050,5602,5380, ,11557      ,1,2,1,,Woodsburgh village,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,805500,111,    ,9999,9999, ,12498      ,1,2,1,,Woodstock town,1,1,225000,0,0,0,0,0,0,0,0,0
200001,36,808000,121,    ,9999,9999, ,14569      ,1,2,1,,Wyoming County Part Unincorporated Area,3,3,294500,0,0,0,0,0,0,0,0,0
200001,36,809000,123,    ,9999,9999, ,14512      ,1,2,5,,Yates County Part Unincorporated Area,1,1,50384,0,0,0,0,0,0,0,0,0
200001,36,810000,119,4075,5602,5600, ,10701      ,1,2,1,,Yonkers,0,0,0,1,2,150000,0,0,0,0,0,0
200001,36,811000,009,    ,9999,9999, ,140420006  ,1,2,1,,Yorkshire town,0,0,0,0,0,0,0,0,0,0,0,0
200001,36,811500,119,    ,5602,5600, ,10598      ,1,2,1,,Yorktown town,1,1,185000,0,0,0,0,0,0,0,0,0
200001,42,001900,091,    ,6162,6160, ,19001      ,1,2,1,,Abington township,0,0,0,0,0,0,0,0,0,0,0,0
200001,42,002200,001,    ,9999,9999, ,17325      ,1,2,1,,Adams County,26,26,2312022,0,0,0,0,0,0,0,0,0
200001,42,002500,019,    ,6280,9999, ,16046      ,1,2,5,,Adams township,6,6,858949,0,0,0,0,0,0,0,0,0
200001,42,003400,129,0045,6280,9999, ,15611      ,1,2,1,,Adamsburg borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,42,006400,077,0090,0240,9999, ,18011      ,1,2,5,,Alburtis borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,42,006700,045,0095,6162,6160, ,19018      ,1,2,5,,Aldan borough,1,1,44009,0,0,0,0,0,0,0,0,0
200001,42,007000,003,    ,6280,9999, ,151432332  ,1,2,5,,Aleppo township,0,0,0,0,0,0,0,0,0,0,0,0
200001,42,007900,007,0115,6280,9999, ,15001      ,1,2,5,,Aliquippa,0,0,0,0,0,0,0,0,0,0,0,0
200001,42,008200,105,    ,9999,9999, ,16923      ,1,2,1,,Allegany township,0,0,0,0,0,0,0,0,0,0,0,0
200001,42,008800,013,    ,0280,9999, ,166359214  ,1,2,1,,Allegheny township,0,0,0,0,0,0,0,0,0,0,0,0
200001,42,009100,019,    ,6280,9999, ,16049      ,1,2,1,,Allegheny township,0,0,0,0,0,0,0,0,0,0,0,0
200001,42,010300,129,    ,6280,9999, ,15656      ,1,2,1,,Allegheny township,1,1,131000,0,0,0,0,0,0,0,0,0
200001,42,010900,125,0160,6280,9999, ,15412      ,1,2,5,,Allenport borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,42,011200,077,0165,0240,9999,1,18101      ,1,2,1,,Allentown,1,1,170000,0,0,0,0,0,0,0,0,0
200001,42,011800,011,    ,6680,9999, ,19560      ,1,2,5,,Alsace township,1,1,131450,0,0,0,0,0,0,0,0,0
200001,42,012100,013,0190,0280,9999,1,16603      ,1,2,1,,Altoona,3,3,192000,0,0,0,0,0,0,0,0,0
200001,42,012400,091,0195,6162,6160, ,19002      ,1,2,1,,Ambler borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,42,012700,007,0205,6280,9999, ,15003      ,1,2,1,,Ambridge borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,42,013000,011,    ,6680,9999, ,19518      ,1,2,1,,Amity township,15,15,2182000,0,0,0,0,0,0,0,0,0
200001,42,013300,049,    ,2360,9999, ,16438      ,1,2,1,,Amity township,0,0,0,0,0,0,0,0,0,0,0,0
200001,42,013600,125,    ,6280,9999, ,15311      ,1,2,1,,Amwell township,0,0,0,0,0,0,0,0,0,0,0,0
200001,42,019300,129,0325,6280,9999, ,15068      ,1,2,1,,Arnold,0,0,0,0,0,0,0,0,0,0,0,0
200001,42,019600,129,0330,6280,9999, ,15617      ,1,2,1,,Arona borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,42,021400,003,0355,6280,9999, ,15215      ,1,2,1,,Aspinwall borough,0,0,0,0,0,0,0,0,0,0,0,0
200001,42,021700,045,    ,6162,6160, ,19014      ,1,2,5,,Aston township,8,8,797488,0,0,0,0,0,0,0,0,0
