c_id,zri_allhomes,zripersqft_allhomes,year,rv_id
970,804,0.53,2010,16844
970,802,0.539,2011,16845
970,860,0.57,2012,16846
970,856,0.5645,2013,16847
970,834,0.549333333,2014,16848
970,885,0.578166667,2015,16849
970,906,0.589833333,2016,16850
972,1192,1.099,2010,16851
972,1183,1.0965,2011,16852
972,1124,1.042833333,2012,16853
972,1203,1.103333333,2014,16854
972,1161,1.075,2013,16855
972,1225,1.134166667,2016,16856
972,1194,1.095,2017,16857
972,1211,1.118833333,2015,16858
974,1466,1.032666667,2016,16859
974,1488,1.013,2010,16860
974,1336,0.9445,2012,16861
974,1336,0.962833333,2014,16862
974,1461,0.9915,2011,16863
974,1361,0.953666667,2013,16864
974,1373,1.0125,2015,16865
974,1467,1.043166667,2017,16866
975,844,0.641,2010,16867
975,830,0.640833333,2011,16868
975,801,0.633166667,2012,16869
975,801,0.8695,2012,16870
975,820,0.638666667,2013,16871
975,820,0.903,2013,16872
975,858,0.653166667,2014,16873
975,858,0.815,2014,16874
975,860,0.655833333,2015,16875
975,860,0.979833333,2015,16876
975,842,1.039,2016,16877
975,842,0.651166667,2016,16878
975,844,1.043,2017,16879
975,844,0.650666667,2017,16880
976,1232,0.775333333,2014,16881
976,1258,0.802666667,2016,16882
976,1205,0.782833333,2017,16883
976,1193,0.73,2010,16884
976,1229,0.748166667,2011,16885
976,1248,0.793,2015,16886
976,1260,0.765166667,2012,16887
976,1241,0.778333333,2013,16888
977,1609,0.816,2010,16889
977,1609,0.803,2010,16890
977,1685,0.825,2011,16891
977,1685,0.821833333,2011,16892
977,1684,0.836166667,2012,16893
977,1684,0.847,2012,16894
977,1697,0.8685,2013,16895
977,1697,0.868666667,2013,16896
977,1772,0.878833333,2014,16897
977,1772,0.9065,2014,16898
977,1756,0.8845,2015,16899
977,1756,0.976166667,2015,16900
977,1841,0.895333333,2016,16901
977,1841,0.932,2016,16902
977,1831,0.895666667,2017,16903
977,1831,0.991333333,2017,16904
978,1090,0.7385,2016,16905
978,963,0.6665,2012,16906
978,1094,0.714,2010,16907
978,1033,0.708,2011,16908
978,988,0.696166667,2013,16909
978,1033,0.715,2014,16910
978,1046,0.723833333,2015,16911
978,1058,0.738666667,2017,16912
979,1558,0.9725,2017,16913
979,1361,0.870666667,2015,16914
979,1558,1.130166667,2017,16915
979,1489,0.934333333,2016,16916
979,1183,0.852333333,2012,16917
979,1263,0.907833333,2014,16918
979,1361,0.987,2015,16919
979,1263,0.877833333,2014,16920
979,1215,0.878666667,2013,16921
979,1201,0.860166667,2011,16922
979,1215,0.879,2013,16923
979,1201,0.861,2010,16924
979,1183,0.8015,2012,16925
979,1489,1.077666667,2016,16926
980,1486,0.869,2010,16927
980,1486,0.587,2010,16928
980,1486,0.847,2010,16929
980,1435,0.59,2011,16930
980,1435,0.842,2011,16931
980,1435,0.8355,2011,16932
980,1437,0.576333333,2012,16933
980,1437,0.8685,2012,16934
980,1437,0.831,2012,16935
980,1422,0.81,2013,16936
980,1422,0.87,2013,16937
980,1422,0.587833333,2013,16938
980,1498,0.608,2014,16939
980,1498,0.8025,2014,16940
980,1498,0.900666667,2014,16941
980,1563,0.797666667,2015,16942
980,1563,0.627833333,2015,16943
980,1563,0.9395,2015,16944
980,1618,0.625166667,2016,16945
980,1618,0.787833333,2016,16946
980,1618,0.983333333,2016,16947
980,1644,0.633166667,2017,16948
980,1644,0.980333333,2017,16949
980,1644,0.777833333,2017,16950
981,1027,0.766333333,2011,16951
981,997,0.632,2010,16952
981,997,0.769,2010,16953
981,997,0.513,2010,16954
981,1027,0.517166667,2011,16955
981,1027,0.6615,2011,16956
981,1060,0.757166667,2012,16957
981,1060,0.684833333,2012,16958
981,1034,0.771833333,2013,16959
981,1034,0.671166667,2013,16960
981,1034,0.536166667,2013,16961
981,1005,0.795333333,2014,16962
981,1005,0.546166667,2014,16963
981,1005,0.661666667,2014,16964
981,1026,0.560166667,2015,16965
981,1026,0.8535,2015,16966
981,1026,0.6755,2015,16967
981,1020,0.664166667,2016,16968
981,1020,0.869,2016,16969
981,1020,0.5625,2016,16970
981,1055,0.855666667,2017,16971
981,1055,0.5535,2017,16972
981,1055,0.670166667,2017,16973
981,1060,0.515833333,2012,16974
983,916,0.63,2010,16975
983,916,0.66,2010,16976
983,916,0.732,2010,16977
983,975,0.623666667,2011,16978
983,975,0.671666667,2011,16979
983,975,0.737666667,2011,16980
983,1071,0.769666667,2012,16981
983,1071,0.604333333,2012,16982
983,1071,0.714833333,2012,16983
983,1071,0.743166667,2012,16984
983,1125,0.813333333,2013,16985
983,1125,0.606166667,2013,16986
983,1125,0.7595,2013,16987
983,1125,0.7425,2013,16988
983,1111,0.611166667,2014,16989
983,1111,0.772833333,2014,16990
983,1111,0.755666667,2014,16991
983,1111,0.879333333,2014,16992
983,1158,0.794,2015,16993
983,1158,0.772666667,2015,16994
983,1158,0.615833333,2015,16995
983,1158,0.9735,2015,16996
983,1183,1.006,2016,16997
983,1183,0.791166667,2016,16998
983,1183,0.6325,2016,16999
983,1183,0.791666667,2016,17000
983,1222,0.6345,2017,17001
983,1222,0.8185,2017,17002
983,1222,0.82,2017,17003
983,1222,1.005333333,2017,17004
984,1120,0.587,2011,17005
984,1208,0.654166667,2015,17006
984,1120,0.831666667,2011,17007
984,1252,1.0165,2017,17008
984,1252,0.691166667,2017,17009
984,1220,0.958833333,2016,17010
984,1208,0.8985,2015,17011
984,1164,0.876,2014,17012
984,1153,0.847666667,2013,17013
984,1153,0.613,2013,17014
984,1207,0.826166667,2012,17015
984,1207,0.633833333,2012,17016
984,997,0.526,2010,17017
984,997,0.84,2010,17018
984,1164,0.621,2014,17019
984,1220,0.6735,2016,17020
985,1255,0.883166667,2017,17021
985,1166,0.816166667,2015,17022
985,1071,0.752,2013,17023
985,1061,0.739,2010,17024
985,1065,0.7435,2012,17025
985,1121,0.782166667,2014,17026
985,1224,0.866333333,2016,17027
985,1082,0.734833333,2011,17028
986,1445,0.7945,2012,17029
986,1431,0.795,2010,17030
986,1446,0.804166667,2011,17031
986,1481,0.805333333,2013,17032
986,1547,0.821666667,2014,17033
986,1460,0.806666667,2015,17034
986,1470,0.806333333,2016,17035
986,1469,0.807666667,2017,17036
988,920,1.035833333,2014,17037
988,893,0.69,2010,17038
988,893,0.644,2010,17039
988,893,0.652,2010,17040
988,893,1.08,2010,17041
988,893,0.547,2010,17042
988,893,0.559,2010,17043
988,949,0.684833333,2011,17044
988,949,0.5655,2011,17045
988,949,1.079833333,2011,17046
988,949,0.676,2011,17047
988,949,0.575166667,2011,17048
988,949,0.691,2011,17049
988,926,0.711166667,2012,17050
988,926,0.622333333,2012,17051
988,926,0.589666667,2012,17052
988,926,1.055166667,2012,17053
988,926,0.697,2012,17054
988,926,0.646333333,2012,17055
988,958,0.670333333,2013,17056
988,958,0.738,2013,17057
988,958,0.580166667,2013,17058
988,958,1.054166667,2013,17059
988,958,0.627666667,2013,17060
988,958,0.457833333,2013,17061
988,958,0.682166667,2013,17062
988,920,0.697833333,2014,17063
988,920,0.703333333,2014,17064
988,920,0.674333333,2014,17065
988,920,0.583666667,2014,17066
988,920,0.457166667,2014,17067
988,920,0.699833333,2014,17068
988,900,0.616166667,2015,17069
988,900,0.690666667,2015,17070
988,900,0.696166667,2015,17071
988,900,0.737333333,2015,17072
988,900,0.713666667,2015,17073
988,900,0.462166667,2015,17074
988,900,0.993666667,2015,17075
988,886,0.706166667,2016,17076
988,886,0.6805,2016,17077
988,886,0.611166667,2016,17078
988,886,0.6585,2016,17079
988,886,0.977166667,2016,17080
988,886,0.707,2016,17081
988,886,0.457666667,2016,17082
988,866,0.665833333,2017,17083
988,866,0.604333333,2017,17084
988,866,0.928333333,2017,17085
988,866,0.619166667,2017,17086
988,866,0.420333333,2017,17087
988,866,0.699333333,2017,17088
988,866,0.665166667,2017,17089
989,1096,0.632,2011,17090
989,1213,0.827333333,2012,17091
989,1096,0.877833333,2011,17092
989,1019,0.686,2010,17093
989,1153,0.883166667,2017,17094
989,1076,0.724833333,2014,17095
989,1076,0.978333333,2014,17096
989,1128,0.946333333,2016,17097
989,1128,1.035,2016,17098
989,1128,0.867833333,2016,17099
989,1106,0.9405,2015,17100
989,1128,0.590333333,2016,17101
989,1106,0.657166667,2015,17102
989,1128,0.66,2016,17103
989,1106,0.5855,2015,17104
989,1213,0.907166667,2012,17105
989,1128,0.770166667,2016,17106
989,1076,0.6265,2014,17107
989,1076,0.658666667,2014,17108
989,1019,0.849,2010,17109
989,1019,0.767,2010,17110
989,1019,0.521,2010,17111
989,1019,0.589,2010,17112
989,1019,0.673,2010,17113
989,1019,0.874,2010,17114
989,1019,0.587,2010,17115
989,1096,0.7475,2011,17116
989,1096,0.661833333,2011,17117
989,1096,0.541,2011,17118
989,1096,0.623833333,2011,17119
989,1096,0.682333333,2011,17120
989,1096,0.856,2011,17121
989,1213,0.683,2012,17122
989,1213,0.659166667,2012,17123
989,1213,0.5685,2012,17124
989,1213,0.7065,2012,17125
989,1213,0.648166667,2012,17126
989,1213,0.687333333,2012,17127
989,1130,0.702666667,2013,17128
989,1130,0.7,2013,17129
989,1130,0.8715,2013,17130
989,1130,0.955833333,2013,17131
989,1130,0.714,2013,17132
989,1130,0.6375,2013,17133
989,1130,0.5865,2013,17134
989,1130,0.649833333,2013,17135
989,1076,0.696833333,2014,17136
989,1076,0.747333333,2014,17137
989,1076,0.566333333,2014,17138
989,1076,0.909666667,2014,17139
989,1106,0.789166667,2015,17140
989,1106,0.712333333,2015,17141
989,1106,0.642,2015,17142
989,1106,0.7685,2015,17143
989,1106,1.0195,2015,17144
989,1128,0.787833333,2016,17145
989,1128,0.667333333,2016,17146
989,1153,0.676333333,2017,17147
989,1153,0.683833333,2017,17148
989,1153,0.744833333,2017,17149
989,1153,1.039333333,2017,17150
989,1153,0.919833333,2017,17151
989,1153,0.8095,2017,17152
989,1153,0.589,2017,17153
990,1108,0.846333333,2013,17154
990,965,0.782666667,2015,17155
990,1070,0.847,2017,17156
990,1038,0.82,2016,17157
990,969,0.761,2012,17158
990,999,0.791166667,2014,17159
991,768,0.498333333,2016,17160
991,759,0.503,2013,17161
991,755,0.484333333,2015,17162
991,945,0.61,2012,17163
991,976,0.627,2010,17164
991,959,0.623333333,2011,17165
991,689,0.454833333,2014,17166
991,823,0.523,2017,17167
992,1391,0.992833333,2011,17168
992,1436,1.031,2012,17169
992,1499,1.0805,2013,17170
992,1462,1.051,2015,17171
992,1458,1.053833333,2014,17172
992,1438,1.040333333,2016,17173
992,1325,0.96,2010,17174
992,1394,1.017833333,2017,17175
993,1448,1.046666667,2016,17176
993,1480,0.6065,2017,17177
993,1480,0.9135,2017,17178
993,1365,1.034,2010,17179
993,1365,0.855,2010,17180
993,1365,0.6,2010,17181
993,1337,1.0425,2011,17182
993,1337,0.616333333,2011,17183
993,1336,1.052,2012,17184
993,1336,0.633833333,2012,17185
993,1351,0.862166667,2013,17186
993,1351,0.637166667,2013,17187
993,1351,1.068833333,2013,17188
993,1375,0.876666667,2014,17189
993,1407,0.89,2015,17190
993,1407,1.034,2015,17191
993,1448,0.6175,2016,17192
993,1448,0.901,2016,17193
993,1480,1.051666667,2017,17194
993,1407,0.630666667,2015,17195
993,1375,0.649333333,2014,17196
993,1375,1.067833333,2014,17197
993,1336,0.851666667,2012,17198
993,1337,0.8495,2011,17199
995,720,0.711666667,2012,17200
995,720,0.755833333,2012,17201
995,838,0.595,2010,17202
995,838,0.612,2010,17203
995,838,0.625,2010,17204
995,838,0.775,2010,17205
995,838,0.641,2010,17206
995,838,0.788,2010,17207
995,838,0.875,2010,17208
995,838,0.674,2010,17209
995,838,0.608,2010,17210
995,838,0.903,2010,17211
995,838,0.627,2010,17212
995,838,0.701,2010,17213
995,800,0.902333333,2011,17214
995,800,0.632666667,2011,17215
995,800,0.626166667,2011,17216
995,800,0.71,2011,17217
995,800,0.815166667,2011,17218
995,800,0.788833333,2011,17219
995,800,0.684166667,2011,17220
995,800,0.609333333,2011,17221
995,800,0.806833333,2011,17222
995,800,0.642333333,2011,17223
995,800,0.587666667,2011,17224
995,800,0.631,2011,17225
995,720,0.520666667,2012,17226
995,720,0.692333333,2012,17227
995,720,0.627833333,2012,17228
995,720,0.677333333,2012,17229
995,720,0.932666667,2012,17230
995,720,0.656666667,2012,17231
995,720,0.566666667,2012,17232
995,720,0.805166667,2012,17233
995,720,0.6345,2012,17234
995,720,0.628333333,2012,17235
995,720,0.822166667,2012,17236
995,752,0.832666667,2013,17237
995,752,0.9615,2013,17238
995,752,0.731,2013,17239
995,752,0.571166667,2013,17240
995,752,0.717833333,2013,17241
995,752,0.801833333,2013,17242
995,752,0.427,2013,17243
995,752,0.629666667,2013,17244
995,752,0.625,2013,17245
995,752,0.846333333,2013,17246
995,752,0.624333333,2013,17247
995,752,0.691166667,2013,17248
995,752,0.498166667,2013,17249
995,752,0.706,2013,17250
995,798,0.83,2014,17251
995,798,0.958166667,2014,17252
995,798,0.6105,2014,17253
995,798,0.842666667,2014,17254
995,798,0.624833333,2014,17255
995,798,0.624333333,2014,17256
995,798,0.8025,2014,17257
995,798,0.7035,2014,17258
995,798,0.6095,2014,17259
995,798,0.738833333,2014,17260
995,798,0.74,2014,17261
995,798,0.564833333,2014,17262
995,798,0.403666667,2014,17263
995,766,0.6425,2015,17264
995,766,0.693166667,2015,17265
995,766,0.856166667,2015,17266
995,766,0.581,2015,17267
995,766,0.854,2015,17268
995,766,0.844333333,2015,17269
995,766,0.441333333,2015,17270
995,766,0.647,2015,17271
995,766,0.556833333,2015,17272
995,766,0.615666667,2015,17273
995,766,0.770833333,2015,17274
995,792,0.782,2016,17275
995,792,0.9045,2016,17276
995,792,0.864666667,2016,17277
995,792,0.420166667,2016,17278
995,792,0.742833333,2016,17279
995,766,0.965833333,2015,17280
995,792,0.885833333,2016,17281
995,792,0.791,2016,17282
995,792,0.971,2016,17283
995,792,0.649166667,2016,17284
995,792,0.700333333,2016,17285
995,792,0.681,2016,17286
995,792,0.583166667,2016,17287
995,792,0.612166667,2016,17288
995,800,0.687166667,2017,17289
995,800,0.878833333,2017,17290
995,800,0.599166667,2017,17291
995,800,0.922666667,2017,17292
995,800,0.963333333,2017,17293
995,800,0.770833333,2017,17294
995,800,0.619,2017,17295
995,800,0.662166667,2017,17296
995,800,0.601333333,2017,17297
995,800,0.6945,2017,17298
995,800,0.754166667,2017,17299
995,800,0.801333333,2017,17300
995,766,0.7275,2015,17301
995,800,0.490333333,2017,17302
995,798,0.711666667,2014,17303
995,800,0.849333333,2017,17304
995,792,0.598833333,2016,17305
995,766,0.772333333,2015,17306
996,894,0.718,2011,17307
996,1008,0.617166667,2016,17308
996,1008,0.615833333,2016,17309
996,1061,0.699166667,2017,17310
996,769,0.649,2010,17311
996,769,0.758,2010,17312
996,1008,0.673333333,2016,17313
996,769,0.703,2010,17314
996,769,0.646,2010,17315
996,769,0.662,2010,17316
996,769,0.617,2010,17317
996,769,0.615,2010,17318
996,769,0.59,2010,17319
996,769,0.793,2010,17320
996,769,0.616,2010,17321
996,769,0.639,2010,17322
996,894,0.800666667,2011,17323
996,894,0.611833333,2011,17324
996,894,0.572666667,2011,17325
996,894,0.708166667,2011,17326
996,894,0.667833333,2011,17327
996,894,0.633666667,2011,17328
996,894,0.725166667,2011,17329
996,894,0.6595,2011,17330
996,894,0.6325,2011,17331
996,890,0.702,2012,17332
996,890,0.792333333,2012,17333
996,890,0.731666667,2012,17334
996,890,0.6085,2012,17335
996,890,0.589833333,2012,17336
996,890,0.655833333,2012,17337
996,890,0.578,2012,17338
996,890,0.616,2012,17339
996,890,0.641,2012,17340
996,890,0.725833333,2012,17341
996,890,0.672,2012,17342
996,885,0.703166667,2013,17343
996,885,0.5825,2013,17344
996,885,0.600666667,2013,17345
996,885,0.626,2013,17346
996,885,0.542666667,2013,17347
996,885,0.652666667,2013,17348
996,885,0.643166667,2013,17349
996,885,0.716166667,2013,17350
996,885,0.750333333,2013,17351
996,885,0.731666667,2013,17352
996,885,0.604,2013,17353
996,941,0.7605,2014,17354
996,941,0.6885,2014,17355
996,941,0.758166667,2014,17356
996,941,0.5845,2014,17357
996,941,0.648166667,2014,17358
996,941,0.725,2014,17359
996,941,0.623666667,2014,17360
996,941,0.773166667,2014,17361
996,941,0.602166667,2014,17362
996,941,0.666,2014,17363
996,941,0.571,2014,17364
996,941,0.679333333,2014,17365
996,963,0.721166667,2015,17366
996,963,0.678166667,2015,17367
996,963,0.832333333,2015,17368
996,963,0.6575,2015,17369
996,963,0.7295,2015,17370
996,963,0.6205,2015,17371
996,963,0.6475,2015,17372
996,963,0.788166667,2015,17373
996,963,0.621,2015,17374
996,963,0.687,2015,17375
996,963,0.7555,2015,17376
996,963,0.507166667,2015,17377
996,1008,0.920166667,2016,17378
996,1008,0.675666667,2016,17379
996,1008,0.71,2016,17380
996,1008,0.627666667,2016,17381
996,1008,0.813,2016,17382
996,1008,0.680333333,2016,17383
996,1008,0.562,2016,17384
996,1008,0.731833333,2016,17385
996,1061,0.619,2017,17386
996,1061,0.590166667,2017,17387
996,1061,0.715833333,2017,17388
996,1061,0.985333333,2017,17389
996,1061,0.6615,2017,17390
996,1061,0.712333333,2017,17391
996,1061,0.706333333,2017,17392
996,1061,0.873,2017,17393
996,1061,0.683,2017,17394
996,885,0.671833333,2013,17395
996,1008,0.836833333,2016,17396
996,1061,0.833,2017,17397
996,894,0.6775,2011,17398
996,1061,0.5955,2017,17399
997,1283,0.99,2017,17400
997,1219,0.943833333,2013,17401
997,1196,0.911,2010,17402
997,1166,0.919,2011,17403
997,1179,0.924833333,2012,17404
997,1219,0.9415,2014,17405
997,1236,0.9585,2015,17406
997,1285,0.9965,2016,17407
998,1165,0.769333333,2017,17408
998,1218,0.802666667,2015,17409
998,1166,0.755,2013,17410
998,1192,0.7685,2014,17411
998,1191,0.787,2016,17412
1000,909,0.724666667,2016,17413
1000,816,0.621333333,2012,17414
1000,820,0.622,2010,17415
1000,838,0.599333333,2011,17416
1000,813,0.639666667,2013,17417
1000,848,0.662166667,2014,17418
1000,935,0.721333333,2015,17419
1000,893,0.727333333,2017,17420
1001,1620,1.034,2010,17421
1001,1610,1.038166667,2012,17422
1001,1699,1.09,2014,17423
1001,1828,1.1585,2015,17424
1001,1939,1.2305,2016,17425
1001,2056,1.304833333,2017,17426
1001,1640,1.057166667,2013,17427
1001,1628,1.041,2011,17428
1002,1826,0.8595,2017,17429
1002,1839,0.862333333,2016,17430
1002,1783,0.827,2010,17431
1002,1795,0.848833333,2013,17432
1002,1810,0.859166667,2015,17433
1002,1814,0.861666667,2014,17434
1002,1752,0.826166667,2012,17435
1002,1771,0.819833333,2011,17436
1004,950,0.665333333,2015,17437
1004,969,0.656666667,2017,17438
1004,881,0.606166667,2011,17439
1004,891,0.607,2010,17440
1004,857,0.622833333,2012,17441
1004,861,0.628666667,2013,17442
1004,915,0.64,2014,17443
1004,977,0.675333333,2016,17444
1005,1123,0.521833333,2012,17445
1005,1245,0.588,2016,17446
1005,1201,0.562,2014,17447
1005,1196,0.575,2010,17448
1005,1187,0.565,2011,17449
1005,1179,0.548,2013,17450
1005,1214,0.570833333,2015,17451
1005,1236,0.577666667,2017,17452
1006,1447,0.962166667,2015,17453
1006,1424,0.942,2014,17454
1006,1410,0.945666667,2016,17455
1006,1436,0.950833333,2017,17456
1006,1452,0.970666667,2013,17457
1006,1318,0.874,2010,17458
1006,1385,0.903333333,2011,17459
1006,1428,0.943333333,2012,17460
1007,1099,0.663,2010,17461
1007,1099,0.864,2010,17462
1007,1099,0.877,2010,17463
1007,1099,0.781,2010,17464
1007,1099,0.654,2010,17465
1007,1099,0.831,2010,17466
1007,1087,0.657,2011,17467
1007,1087,0.9265,2011,17468
1007,1087,0.851666667,2011,17469
1007,1087,0.755666667,2011,17470
1007,1087,0.6705,2011,17471
1007,1048,0.635,2012,17472
1007,1048,0.661833333,2012,17473
1007,1048,0.854833333,2012,17474
1007,1048,0.734833333,2012,17475
1007,1048,0.987166667,2012,17476
1007,1039,0.732,2013,17477
1007,1039,1.041666667,2013,17478
1007,1039,0.896,2013,17479
1007,1039,0.657166667,2013,17480
1007,1039,0.698666667,2013,17481
1007,1039,1.0125,2013,17482
1007,1039,0.779333333,2013,17483
1007,1058,0.716833333,2014,17484
1007,1058,0.768166667,2014,17485
1007,1058,0.669166667,2014,17486
1007,1058,1.029833333,2014,17487
1007,1058,0.655666667,2014,17488
1007,1058,0.938833333,2014,17489
1007,1058,1.113,2014,17490
1007,1058,0.905666667,2014,17491
1007,1058,0.8115,2014,17492
1007,1062,0.845666667,2015,17493
1007,1062,1.056833333,2015,17494
1007,1062,0.738166667,2015,17495
1007,1062,0.662,2015,17496
1007,1062,0.880833333,2015,17497
1007,1062,0.949833333,2015,17498
1007,1062,1.005833333,2015,17499
1007,1062,1.181333333,2015,17500
1007,1113,1.082833333,2016,17501
1007,1113,0.767833333,2016,17502
1007,1113,0.965166667,2016,17503
1007,1113,1.199833333,2016,17504
1007,1113,0.7055,2016,17505
1007,1113,1.0055,2016,17506
1007,1113,0.695833333,2016,17507
1007,1113,1.071833333,2016,17508
1007,1113,0.882166667,2016,17509
1007,1169,0.747833333,2017,17510
1007,1169,0.753,2017,17511
1007,1169,1.102666667,2017,17512
1007,1169,0.722,2017,17513
1007,1169,1.108,2017,17514
1007,1169,1.191166667,2017,17515
1007,1169,1.081166667,2017,17516
1007,1039,0.637333333,2013,17517
1007,1062,0.684833333,2015,17518
1007,1087,0.863166667,2011,17519
1007,1048,0.8395,2012,17520
1007,1169,0.988833333,2017,17521
1007,1039,0.858,2013,17522
1007,1169,0.882166667,2017,17523
1008,913,0.624,2010,17524
1008,944,0.6345,2011,17525
1008,973,0.6645,2012,17526
1008,1021,0.692833333,2013,17527
1008,1022,0.701,2014,17528
1008,1090,0.716833333,2015,17529
1008,1125,0.737666667,2016,17530
1008,1134,0.749666667,2017,17531
1009,1685,0.765,2010,17532
1009,1685,0.935,2010,17533
1009,1685,0.726,2010,17534
1009,1685,0.743,2010,17535
1009,1685,0.775,2010,17536
1009,1685,1.011,2010,17537
1009,1685,1.017,2010,17538
1009,1661,0.6955,2011,17539
1009,1661,0.796666667,2011,17540
1009,1661,0.9405,2011,17541
1009,1661,0.7575,2011,17542
1009,1661,1.025,2011,17543
1009,1661,0.748,2011,17544
1009,1661,0.916666667,2011,17545
1009,1670,0.805333333,2012,17546
1009,1670,0.81,2012,17547
1009,1670,0.781333333,2012,17548
1009,1670,0.6905,2012,17549
1009,1670,1.042666667,2012,17550
1009,1670,0.810333333,2012,17551
1009,1670,0.925333333,2012,17552
1009,1670,0.662,2012,17553
1009,1721,1.075666667,2013,17554
1009,1721,0.8165,2013,17555
1009,1721,0.6575,2013,17556
1009,1721,0.7195,2013,17557
1009,1721,0.942666667,2013,17558
1009,1721,0.820166667,2013,17559
1009,1721,0.829,2013,17560
1009,1721,0.774333333,2013,17561
1009,1771,1.110833333,2014,17562
1009,1771,0.8355,2014,17563
1009,1771,0.6885,2014,17564
1009,1771,0.814833333,2014,17565
1009,1771,0.745166667,2014,17566
1009,1771,0.772833333,2014,17567
1009,1771,0.960166667,2014,17568
1009,1803,0.831166667,2015,17569
1009,1803,0.699833333,2015,17570
1009,1803,0.776166667,2015,17571
1009,1803,1.1335,2015,17572
1009,1803,0.881666667,2015,17573
1009,1803,0.814,2015,17574
1009,1803,1.026166667,2015,17575
1009,1803,0.832333333,2015,17576
1009,1807,0.839333333,2016,17577
1009,1807,0.868333333,2016,17578
1009,1807,0.711,2016,17579
1009,1807,0.9685,2016,17580
1009,1807,0.794,2016,17581
1009,1807,1.139333333,2016,17582
1009,1807,0.8685,2016,17583
1009,1807,1.100166667,2016,17584
1009,1835,1.123,2017,17585
1009,1835,1.024,2017,17586
1009,1835,0.840166667,2017,17587
1009,1835,0.872333333,2017,17588
1009,1835,0.845,2017,17589
1009,1835,0.822333333,2017,17590
1009,1835,1.1425,2017,17591
1009,1835,0.703,2017,17592
1009,1771,0.8045,2014,17593
1010,1096,0.738833333,2014,17594
1010,1089,0.595,2010,17595
1010,1089,0.612,2010,17596
1010,1089,0.625,2010,17597
1010,1089,0.775,2010,17598
1010,1089,0.641,2010,17599
1010,1089,0.788,2010,17600
1010,1089,0.875,2010,17601
1010,1089,0.674,2010,17602
1010,1089,0.608,2010,17603
1010,1089,0.903,2010,17604
1010,1089,0.627,2010,17605
1010,1089,0.701,2010,17606
1010,1031,0.902333333,2011,17607
1010,1031,0.632666667,2011,17608
1010,1031,0.626166667,2011,17609
1010,1031,0.71,2011,17610
1010,1031,0.815166667,2011,17611
1010,1031,0.788833333,2011,17612
1010,1031,0.684166667,2011,17613
1010,1031,0.609333333,2011,17614
1010,1031,0.806833333,2011,17615
1010,1031,0.642333333,2011,17616
1010,1031,0.587666667,2011,17617
1010,1031,0.631,2011,17618
1010,1019,0.711666667,2012,17619
1010,1019,0.520666667,2012,17620
1010,1019,0.692333333,2012,17621
1010,1019,0.677333333,2012,17622
1010,1019,0.932666667,2012,17623
1010,1019,0.656666667,2012,17624
1010,1019,0.805166667,2012,17625
1010,1019,0.6345,2012,17626
1010,1019,0.628333333,2012,17627
1010,1019,0.822166667,2012,17628
1010,1019,0.755833333,2012,17629
1010,1054,0.832666667,2013,17630
1010,1054,0.9615,2013,17631
1010,1054,0.731,2013,17632
1010,1054,0.717833333,2013,17633
1010,1054,0.427,2013,17634
1010,1054,0.625,2013,17635
1010,1054,0.846333333,2013,17636
1010,1054,0.624333333,2013,17637
1010,1054,0.706,2013,17638
1010,1096,0.83,2014,17639
1010,1096,0.6105,2014,17640
1010,1054,0.801833333,2013,17641
1010,1096,0.842666667,2014,17642
1010,1096,0.624833333,2014,17643
1010,1096,0.8025,2014,17644
1010,1096,0.6095,2014,17645
1010,1096,0.74,2014,17646
1010,1096,0.564833333,2014,17647
1010,1096,0.403666667,2014,17648
1010,1133,0.6425,2015,17649
1010,1133,0.693166667,2015,17650
1010,1133,0.856166667,2015,17651
1010,1133,0.965833333,2015,17652
1010,1133,0.772333333,2015,17653
1010,1133,0.844333333,2015,17654
1010,1133,0.441333333,2015,17655
1010,1133,0.7275,2015,17656
1010,1133,0.556833333,2015,17657
1010,1133,0.615666667,2015,17658
1010,1133,0.770833333,2015,17659
1010,1169,0.782,2016,17660
1010,1169,0.9045,2016,17661
1010,1054,0.571166667,2013,17662
1010,1169,0.864666667,2016,17663
1010,1169,0.420166667,2016,17664
1010,1133,0.581,2015,17665
1010,1169,0.742833333,2016,17666
1010,1169,0.598833333,2016,17667
1010,1169,0.885833333,2016,17668
1010,1169,0.791,2016,17669
1010,1169,0.971,2016,17670
1010,1169,0.649166667,2016,17671
1010,1054,0.691166667,2013,17672
1010,1169,0.700333333,2016,17673
1010,1169,0.681,2016,17674
1010,1169,0.583166667,2016,17675
1010,1169,0.612166667,2016,17676
1010,1174,0.687166667,2017,17677
1010,1174,0.878833333,2017,17678
1010,1174,0.599166667,2017,17679
1010,1174,0.922666667,2017,17680
1010,1174,0.963333333,2017,17681
1010,1174,0.490333333,2017,17682
1010,1174,0.770833333,2017,17683
1010,1174,0.619,2017,17684
1010,1174,0.662166667,2017,17685
1010,1174,0.601333333,2017,17686
1010,1174,0.849333333,2017,17687
1010,1174,0.6945,2017,17688
1010,1174,0.754166667,2017,17689
1010,1174,0.801333333,2017,17690
1010,1054,0.629666667,2013,17691
1010,1054,0.498166667,2013,17692
1010,1133,0.647,2015,17693
1010,1019,0.566666667,2012,17694
1010,1096,0.958166667,2014,17695
1010,1096,0.7035,2014,17696
1010,1096,0.624333333,2014,17697
1010,1096,0.711666667,2014,17698
1010,1019,0.627833333,2012,17699
1010,1133,0.854,2015,17700
